"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_target","pcr_target_ref","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","sars_cov2_avg_conc","sars_cov2_units","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.252","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-02-01","10:02","P01-0018","wwtp","","raw wastewater","24-hr time-weighted composite","229706.516","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","StMarysWWTP-01","26170"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.925","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2022-01-01","09:00","G01-0034","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","KeyserWWTP-01","26726"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-01-04","08:00","H01-0063","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-14","WV","MoundsvilleWWTP-01","26041"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.573","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-04-05","08:00","A04-0050","wwtp","","raw wastewater","24-hr time-weighted composite","286210.34681797","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","CheatLakeWWTP-01","26508"
"-1","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.117","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1500","rna","-1","","","","WV","2021-12-20","12:00","J01-0001","wwtp","","raw wastewater","24-hr time-weighted composite","3623.860921","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","AlpineLakeWWTP-01","26764"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.531","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-08-14","12:00","A01-0005","wwtp","","raw wastewater","24-hr flow-weighted composite","223163.3263","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-08-18","WV","StarCityWWTP-01","26505"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.809","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-02-02","07:00","C01-0120","wwtp","","raw wastewater","24-hr flow-weighted composite","198524.7713","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","WheelingWWTP-01","26003"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.231","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2892","rna","-1","","","","WV","2022-01-25","10:00","P01-0019","wwtp","","raw wastewater","24-hr time-weighted composite","1121552.65","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","StMarysWWTP-01","26170"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","26498","rna","-1","","","","WV","2022-01-24","07:00","N02-0030","wwtp","","raw wastewater","24-hr flow-weighted composite","197625.1566","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","ClarksburgWWTP-01","26301"
"-1","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.259","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1500","rna","-1","","","","WV","2021-12-28","09:00","J01-0007","wwtp","","raw wastewater","24-hr time-weighted composite","6182.587976","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","AlpineLakeWWTP-01","26764"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.245","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-10-07","12:00","A01-0058","wwtp","","raw wastewater","24-hr flow-weighted composite","128564.1456","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-10-11","WV","StarCityWWTP-01","26505"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.351","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-03-10","09:00","L01-0072","wwtp","","raw wastewater","24-hr time-weighted composite","3929.65769860893","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","WestUnionWWTP-01","26456"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.601","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-28","07:03","N03-0009","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-04","WV","SalemWWTP-01","26426"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-02-09","12:00","A01-0174","wwtp","","raw wastewater","24-hr flow-weighted composite","192314.1718","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.5","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2021-11-15","08:00","H01-0045","wwtp","","raw wastewater","24-hr flow-weighted composite","65865.50675","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-29","WV","MoundsvilleWWTP-01","26041"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-04-04","08:00","H01-0178","wwtp","","raw wastewater","24-hr flow-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","MoundsvilleWWTP-01","26041"
"0.25","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.283","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1091","rna","-1","","","","WV","2022-03-11","12:00","M03-0016","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","ManningtonWWTP-01","26582"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.109","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-14","07:00","C01-0038","wwtp","","raw wastewater","24-hr flow-weighted composite","101086.9771","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-03","WV","WheelingWWTP-01","26003"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.555","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-07","09:00","G01-0010","wwtp","","raw wastewater","24-hr time-weighted composite","92810.736","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","KeyserWWTP-01","26726"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.006","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-15","07:00","C01-0039","wwtp","","raw wastewater","24-hr flow-weighted composite","79163.80808","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-03","WV","WheelingWWTP-01","26003"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.244","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-02-23","08:00","E02-0073","wwtp","","raw wastewater","24-hr time-weighted composite","828725.5025","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-28","WV","AthensWWTP-01","24740"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.098","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2021-12-14","08:00","E02-0021","wwtp","","raw wastewater","24-hr time-weighted composite","3850.591527","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","AthensWWTP-01","24740"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-01-07","12:00","A01-0146","wwtp","","raw wastewater","24-hr flow-weighted composite","145762.0928","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","StarCityWWTP-01","26505"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.238","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-01-30","09:00","L01-0013","wwtp","","raw wastewater","24-hr time-weighted composite","525835.982","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","WestUnionWWTP-01","26456"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.154","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-04-04","08:00","E02-0102","wwtp","","raw wastewater","24-hr time-weighted composite","23658.9125543833","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-11","WV","AthensWWTP-01","24740"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.217","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-01-11","08:00","E02-0097","wwtp","","raw wastewater","24-hr time-weighted composite","1178725.526","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","AthensWWTP-01","24740"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","13.4","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-12-29","12:00","A01-0139","wwtp","","raw wastewater","24-hr flow-weighted composite","134117.758","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-03-14","08:00","H01-0157","wwtp","","raw wastewater","24-hr flow-weighted composite","10445.3004710376","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","MoundsvilleWWTP-01","26041"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.166","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-03-17","08:00","E02-0060","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","AthensWWTP-01","24740"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-02-15","08:00","H01-0129","wwtp","","raw wastewater","24-hr flow-weighted composite","39176.91775","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","MoundsvilleWWTP-01","26041"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.826","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48050","rna","-1","","","","WV","2021-12-27","06:03","K01-0016","wwtp","","raw wastewater","24-hr flow-weighted composite","25321.05211","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","ParkersburgWWTP-01","26101"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","9.758","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-11-15","12:00","A01-0090","wwtp","","raw wastewater","24-hr flow-weighted composite","39665.05826","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-11-22","WV","StarCityWWTP-01","26505"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.365","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-02-15","07:00","B01-0084","wwtp","","raw wastewater","24-hr flow-weighted composite","284952.0108","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","CharlestonWWTP-01","25312"
"-1","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.12","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1500","rna","-1","","","","WV","2021-12-23","09:00","J01-0004","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","AlpineLakeWWTP-01","26764"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-01-05","08:00","H01-0064","wwtp","","raw wastewater","24-hr flow-weighted composite","33397.03817","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-14","WV","MoundsvilleWWTP-01","26041"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-02-14","12:00","A01-0178","wwtp","","raw wastewater","24-hr flow-weighted composite","196061.6773","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","StarCityWWTP-01","26505"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.245","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-11-30","07:00","C01-0049","wwtp","","raw wastewater","24-hr flow-weighted composite","12841.7946","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-12-14","WV","WheelingWWTP-01","26003"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.156","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2021-09-13","12:00","A01-0035","wwtp","","raw wastewater","24-hr flow-weighted composite","135187.6664","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2021-09-20","WV","StarCityWWTP-01","26505"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","12000","rna","-1","","","","WV","2022-01-06","08:00","H01-0065","wwtp","","raw wastewater","24-hr flow-weighted composite","5834.043128","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","MoundsvilleWWTP-01","26041"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.122","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-01-16","08:00","E02-0100","wwtp","","raw wastewater","24-hr time-weighted composite","896019.6984","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-24","WV","AthensWWTP-01","24740"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.169","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2391","rna","-1","","","","WV","2022-03-14","08:00","E02-0063","wwtp","","raw wastewater","24-hr time-weighted composite","0","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","AthensWWTP-01","24740"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.534","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-04-04","08:00","A04-0049","wwtp","","raw wastewater","24-hr time-weighted composite","413392.605185509","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-04-06","WV","CheatLakeWWTP-01","26508"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.673","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","8168","rna","-1","","","","WV","2021-12-21","09:00","G01-0008","wwtp","","raw wastewater","24-hr time-weighted composite","59826.19889","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","KeyserWWTP-01","26726"
"0.125","Ceres Nanotrap","54049","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.105","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","610","rna","-1","","","","WV","2022-03-03","02:00","M04-0007","wwtp","","raw wastewater","24-hr time-weighted composite","5241.263565","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-14","WV","FarmingtonWWTP-01","26571"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.811","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","1853","rna","-1","","","","WV","2022-03-15","07:03","N03-0011","wwtp","","raw wastewater","24-hr time-weighted composite","3733.2887481898","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","SalemWWTP-01","26426"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","13.7","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","48328","rna","-1","","","","WV","2022-03-23","12:00","A01-0209","wwtp","","raw wastewater","24-hr flow-weighted composite","5203.52197811006","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","StarCityWWTP-01","26505"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.407","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-04","07:00","C01-0074","wwtp","","raw wastewater","24-hr flow-weighted composite","52361.66306","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-13","WV","WheelingWWTP-01","26003"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.68","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-03-17","08:00","A04-0037","wwtp","","raw wastewater","24-hr time-weighted composite","60634.2943757772","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","CheatLakeWWTP-01","26508"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11.407","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2021-12-28","07:00","C01-0069","wwtp","","raw wastewater","24-hr flow-weighted composite","31154.73054","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","WheelingWWTP-01","26003"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.935","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-01-30","07:00","B01-0081","wwtp","","raw wastewater","24-hr flow-weighted composite","672138.9341","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-07","WV","CharlestonWWTP-01","25312"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.282","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","564","rna","-1","","","","WV","2022-02-14","09:00","L01-0030","wwtp","","raw wastewater","24-hr time-weighted composite","394145.3218","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","WestUnionWWTP-01","26456"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.58","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","2000","rna","-1","","","","WV","2022-03-22","08:00","A04-0040","wwtp","","raw wastewater","24-hr time-weighted composite","158626.253306866","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","CheatLakeWWTP-01","26508"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.1","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","ddpcr","50000","rna","-1","","","","WV","2022-02-14","07:00","B01-0094","wwtp","","raw wastewater","24-hr flow-weighted composite","253739.1454","copies/L wastewater","https://doi.org/10.1038/s41598-020-80715-1","2022-02-22","WV","CharlestonWWTP-01","25312"
