capacity_mgd,concentration_method,county_names,dashboard_ignore,epaid,extraction_method,flow_rate,inhibition_adjust,inhibition_detect,inhibition_method,institution_type,lab_id,lod_ref,lod_sewage,major_lab_method,major_lab_method_desc,ntc_amplify,num_no_target_control,other_jurisdiction,pasteurized,pcr_gene_target,pcr_gene_target_ref,pcr_target,pcr_target_avg_conc,pcr_target_units,pcr_type,population_served,pretreatment,quant_stan_type,rec_eff_percent,rec_eff_spike_conc,rec_eff_spike_matrix,rec_eff_target_name,reporting_jurisdiction,sample_collect_date,sample_collect_time,sample_id,sample_location,sample_location_specify,sample_matrix,sample_type,site_id,stan_ref,test_result_date,wwtp_jurisdiction,wwtp_name,zipcode
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,6.01,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,42787.31942,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/2/2024,0:00,6651,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.886,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,8371.234685,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,11/25/2024,12:00,6632,wwtp,,raw wastewater,20-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.63,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,RSV-A and RSV-B combined,https://www.fda.gov/media/134922/download,RSV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/3/2024,8:45,6654,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,12.989,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,14163.04264,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,11/20/2024,7:00,6616,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,10.463,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,19638.6355,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,11/25/2024,7:00,6631,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.142,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,19366.00728,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/2/2024,7:00,6645,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,7.63,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,69890.51355,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,11/21/2024,0:00,6626,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,6.76,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,11/25/2024,0:00,6636,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,6.01,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,36726.53123,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/2/2024,0:00,6651,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.886,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,55359.18769,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,11/25/2024,12:00,6632,wwtp,,raw wastewater,20-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.63,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfA1 and InfA2 combined,https://www.fda.gov/media/134922/download,FluAV,216941.4756,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/3/2024,8:45,6654,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,12.989,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,11/20/2024,7:00,6616,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,10.463,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,11/25/2024,7:00,6631,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,7.142,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/2/2024,7:00,6645,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Charleston,25387
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,7.63,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,11/21/2024,0:00,6626,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,6.76,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,11/25/2024,0:00,6636,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,6.01,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/2/2024,0:00,6651,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.886,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,11/25/2024,12:00,6632,wwtp,,raw wastewater,20-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.63,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,no,1,,no,InfB,https://www.fda.gov/media/134922/download,FluBV,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/3/2024,8:45,6654,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/9/2024,WV,Pea Ridge,25705
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.071,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,71620.88156,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/3/2024,7:00,6655,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.071,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,15912.22733,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/3/2024,7:00,6655,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.303,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,25549.84689,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/4/2024,7:00,6656,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,6.303,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,17032.65607,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/4/2024,7:00,6656,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.64,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,105059.4449,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/4/2024,9:15,6657,wwtp,,raw wastewater,23-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.64,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,0,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/4/2024,9:15,6657,wwtp,,raw wastewater,23-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.499,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,356278.8963,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,12/3/2024,8:30,6658,wwtp,,raw wastewater,48-hr manual composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.499,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,47445.58632,copies/L wastewater,ddpcr,7200,no,dna,-1,,,,WV,12/3/2024,8:30,6658,wwtp,,raw wastewater,48-hr manual composite,54011-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Milton and Culloden,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.09,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,32848.77241,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,12/3/2024,8:30,6659,wwtp,,raw wastewater,48-hr manual composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
2.5,ceres nanotrap,54011,,WV0084450,qiagen ez1 virus mini kit v2.0,0.09,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,41062.30438,copies/L wastewater,ddpcr,4050,no,dna,-1,,,,WV,12/3/2024,8:30,6659,wwtp,,raw wastewater,48-hr manual composite,54011-002-02-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,SaltRock WWTP: Ona and SaltRock,25545
0.3,ceres nanotrap,54079,,WV0028045,qiagen ez1 virus mini kit v2.0,0.132,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,16231.51898,copies/L wastewater,ddpcr,4900,no,dna,-1,,,,WV,12/3/2024,7:15,6661,wwtp,,raw wastewater,48-hr time-weighted composite,54079-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Hometown-Putnam,25168
0.3,ceres nanotrap,54079,,WV0028045,qiagen ez1 virus mini kit v2.0,0.132,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,8115.497977,copies/L wastewater,ddpcr,4900,no,dna,-1,,,,WV,12/3/2024,7:15,6661,wwtp,,raw wastewater,48-hr time-weighted composite,54079-002-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Hometown-Putnam,25168
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.84,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,102626.7409,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/5/2024,0:00,6665,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.84,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,136854.2671,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/5/2024,0:00,6665,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.655,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,103747.2844,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/5/2024,8:30,6666,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
2.16,ceres nanotrap,54011,,WV0027413,qiagen ez1 virus mini kit v2.0,0.655,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,51862.94317,copies/L wastewater,ddpcr,7000,no,dna,-1,,,,WV,12/5/2024,8:30,6666,wwtp,,raw wastewater,24-hr time-weighted composite,54011-003-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Pea Ridge,25705
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.03,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,103938.9968,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/8/2024,0:00,6670,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
17,ceres nanotrap,"54011, 54099",,WV0023159,qiagen ez1 virus mini kit v2.0,5.03,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,15985.02398,copies/L wastewater,ddpcr,56000,no,dna,-1,,,,WV,12/8/2024,0:00,6670,wwtp,,raw wastewater,24-hr time-weighted composite,54011-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Huntington,25755
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,8.489,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,63268.73899,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/8/2024,7:00,6671,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,8.489,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,15814.20153,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/8/2024,7:00,6671,wwtp,,raw wastewater,24-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,10.752,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n1,https://www.fda.gov/media/134922/download,sars-cov-2,35977.45299,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/9/2024,7:00,6672,wwtp,,raw wastewater,96-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
14,ceres nanotrap,54039,,WV0023205,qiagen ez1 virus mini kit v2.0,10.752,,not tested,none,not institution specific,MUIDSL,"Environ. Sci.: Water Res. Technol., 2021, 7, 504-532",71000,1,Nanotrap concentration of raw influent and quantification by ddPCR,yes,1,,no,n2,https://www.fda.gov/media/134922/download,sars-cov-2,8993.398398,copies/L wastewater,ddpcr,49500,no,dna,-1,,,,WV,12/9/2024,7:00,6672,wwtp,,raw wastewater,96-hr time-weighted composite,54039-001-01-00-00,https://www.idtdna.com/pages/landing/coronavirus-research-reagents/cdc-assays                        2019-nCoV_N_Positive Control 10006637,12/17/2024,WV,Charleston,25387
