Sample ID	Assay Accepted Droplets	Assay Amplification Method	Assay Control, Internal	Assay Control, Internal Concentration (CN/Rxn)	Assay Control, Internal Result (CN/L)	Assay Control, Process	Assay Control, Process Concentration (CN/Rxn)	Assay Control, Process Result (CN/L)	Assay Control, Process Spike-In (CN/L)	Assay Date	Assay Droplet Quantification Method	Assay Experiment Type	Assay Lot ID	Assay Machine	Assay Name	Assay Plate Comment	Assay Plate ID	Assay Plate Location	Assay Run by	Assay Target 1	Assay Target 1 Concentration (CN/Rxn)	Assay Target 1 PCR NC Result (CN/Rxn)	Assay Target 1 PCR PC Result (CN/Rxn)	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Concentration (CN/Rxn)	Assay Target 2 PCR NC Result (CN/Rxn)	Assay Target 2 PCR PC Result (CN/Rxn)	Assay Target 2 Result (CN/L)	Assay Target 3	Assay Target 3 Concentration (CN/Rxn)	Assay Target 3 PCR NC Result (CN/Rxn)	Assay Target 3 PCR PC Result (CN/Rxn)	Assay Target 3 Result (CN/L)	Assay Target 4	Assay Target 4 Concentration (CN/Rxn)	Assay Target 4 PCR NC Result (CN/Rxn)	Assay Target 4 PCR PC Result (CN/Rxn)	Assay Target 4 Result (CN/L)	Assay Target 5	Assay Target 5 Concentration (CN/Rxn)	Assay Target 5 PCR NC Result (CN/Rxn)	Assay Target 5 PCR PC Result (CN/Rxn)	Assay Target 5 Result (CN/L)	Assay Target 6	Assay Target 6 Concentration (CN/Rxn)	Assay Target 6 PCR NC Result (CN/Rxn)	Assay Target 6 PCR PC Result (CN/Rxn)	Assay Target 6 Result (CN/L)	Assay Target 7	Assay Target 7 Concentration (CN/Rxn)	Assay Target 7 PCR NC Result (CN/Rxn)	Assay Target 7 PCR PC Result (CN/Rxn)	Assay Target 7 Result (CN/L)	Assay Target 8	Assay Target 8 Concentration (CN/Rxn)	Assay Target 8 PCR NC Result (CN/Rxn)	Assay Target 8 PCR PC Result (CN/Rxn)	Assay Target 8 Result (CN/L)	Assay Target 9	Assay Target 9 Concentration (CN/Rxn)	Assay Target 9 PCR NC Result (CN/Rxn)	Assay Target 9 PCR PC Result (CN/Rxn)	Assay Target 9 Result (CN/L)	Assay Type	Assay Volume (mL)	Comments	Concentration Date	Concentration Input Volume (mL)	Concentration Lot ID	Concentration Machine	Concentration Method	Concentration Output Volume (mL)	Concentration Plate Comment	Concentration Plate ID	Concentration Plate Location	Concentration Run by	Created by	Date Added to Database	Date Created	Department	Description	Extraction Date	Extraction Input Volume (mL)	Extraction Lot ID	Extraction Machine	Extraction Method	Extraction Output Volume (mL)	Extraction Plate Comment	Extraction Plate ID	Extraction Plate Location	Extraction Run by	Location	QC Check, Sample	Sample Collection By	Sample Collection Date/Time	Sample Collection Method	Sample Composite End	Sample Composite Start	Sample Received By	Sample Received Date	Sample pH (Lab)	Site	Status	Volume Tested (mL)
A0442	11921	OneStep RT-ddPCR	Human RNase P		53310					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				29610	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005			100				5					Mathilda Santee	3/3/21 11:47	3/3/21 11:47	Monongalia County	A0442		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/25/21 12:00	Composite	2/25/21 12:00	2/25/21 12:00				StarCityWWTP-01	Available	
A02-0018	18936	OneStep RT-ddPCR	Human RNase P	6.213698387146	6602.05453634263	None					Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	G3	AP000000	A03	JL		7.45663464069366	0	1685.59967041016			9.94270503520966	1.368028819561	1874.41497802734																																						0.005		2021-08-18	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A03	JL	Eric Lundstrum		08/18/2021 10:07 AM	WVU Morgantown	G	2021-08-18	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A03	JL		Pass	EL	08/18/2021 10:06 AM	Composite	08/18/2021 10:05 AM	08/16/2021 10:05 AM	JL	08/18/2021	7.02	NorthHighSt-02 (MUB)		
A0439	13221	OneStep RT-ddPCR	Human RNase P		21360					3/11/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				34176	SARS-CoV-2 N2				29904																																				CDC N1/N2/RP Triplex	0.005			100				4					Mathilda Santee	3/3/21 11:44	3/3/21 11:44	Monongalia County	A0439		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/22/21 12:00	Composite	2/22/21 12:00	2/22/21 12:00				StarCityWWTP-01	Available	
A01-0031	17045	OneStep RT-ddPCR	Human RNase P	24.860851764679	26414.6549999714	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K3	AP0007	A03	JL	SARS-CoV-2 N1	64.9697732925416	0	1303.83804321289	69030.3841233255	SARS-CoV-2 N2	64.9697732925416	0	1366.20712280273	69030.3841233255																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	A03	JL				Monongalia County		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K3	EP0009	A03	JL		Pass	GG	09/06/2021 11:55 PM	Composite	09/06/2021 11:55 PM	09/06/2021 12:00 AM	JL	09/07/2021	6.56	StarCityWWTP-01		
A1093	12463	OneStep RT-ddPCR		79.43		BRSV		188646.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	1.89			4488.75																																				N1/N2/BRSV Triplex	0.005			10				0.95					Josh Lambert		7/9/21 12:23		A1093		0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	7/15/21 23:55	Composite	7/15/21 23:55	7/15/21 0:00	JL			StarCityWWTP-01	Available	
A1045	14509	OneStep RT-ddPCR	Human RNase P		38940						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				9720	SARS-CoV-2 N2				9720																																				CDC N1/N2/RP Triplex	0.005	Reconc vol estimated	5/7/21 14:30	100				5					Josh Lambert	5/7/21 15:26	5/7/21 15:26	Monongalia County	A1045		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	GG	5/6/21 23:55	Composite	5/6/21 23:55	5/6/21 0:00	Josh Lambert	5/7/21		StarCityWWTP-01	Available	
A0215	16604	OneStep RT-ddPCR	Human RNase P		3408					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				57840	SARS-CoV-2 N2				57840																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				4				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0215	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/7/21 0:00	Composite	1/7/21 23:59	1/7/21 0:00	TD	1/8/21		StarCityWWTP-01	Available	
A02-0078	15687	OneStep RT-ddPCR	Human RNase P	15.0040888786316	15941.8444335461	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	I5	AP0007	B07	JL	SARS-CoV-2 N1	254.863605499268	0	1303.83804321289	270792.580842972	SARS-CoV-2 N2	66.089677810669	0	1366.20712280273	70220.2826738358																																					0.005		2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	A05	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	I5	EP0008	A05	JL		Pass	WL	09/03/2021 10:32 AM	Composite	09/03/2021 10:32 AM	09/01/2021 10:32 AM	JL	09/03/2021	6.92	NorthHighSt-02 (MUB)		
A0441	11186	OneStep RT-ddPCR	Human RNase P		20208					3/15/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				30288	SARS-CoV-2 N2				0																																				CDC N1/N2/RP Triplex	0.005			100				8					Mathilda Santee	3/3/21 11:46	3/3/21 11:46	Monongalia County	A0441		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	EL	2/24/21 12:00	Composite	2/24/21 12:00	2/24/21 12:00				StarCityWWTP-01	Available	
A01-0026	11747	OneStep RT-ddPCR	Human RNase P	33.678731918335	-1						Manual	DQ	XXXXXX	QX One	BRSV Triplex	I1	AP000000	H03	JL		21.043827533722	0	3138.02612304688			33.678731918335	0	3336.0806274414																																						0.005															Monongalia County													Pass	DW	08/31/2021 11:55 PM	Composite	08/31/2021 11:55 PM	08/31/2021 12:00 AM	JL	09/03/2021	6.42	StarCityWWTP-01		
A02-0020	17034	OneStep RT-ddPCR	Human RNase P	19.3464362621307	20555.5885285139	None				08/20/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex	H7	AP000000	A07	JL	SARS-CoV-2 N1	9.6712303161621	0	1047.21549987793	10275.68221	SARS-CoV-2 N2	11.053159236908	0	1082.35214233398	11743.9822																																					0.005		2021-08-20	10	NT04155	Kookaburra	Nanotrap	0.425	6.88	CP000000	B01	JL				WVU Morgantown	G	2021-08-20	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	H7	EP000000	A07	JL		Pass	EL	08/20/2021 09:17 AM	Composite	08/20/2021 09:30 AM	08/20/2021 09:18 AM	Jl	08/20/2021	6.88	Evansdale-01		
A02-0083	13219	OneStep RT-ddPCR	Human RNase P	26.7146968841552	28384.3654394149	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K5	AP0007	A05	JL	SARS-CoV-2 N1	55.2438402175904	0	1303.83804321289	58696.5802311898	SARS-CoV-2 N2	44.541358947754	0	1366.20712280273	47325.1938819886																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	A05	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K5	EP0009	A05	JL		Pass	EL	09/06/2021 08:38 AM	Composite	09/06/2021 08:38 AM	09/04/2021 09:00 AM	JL	09/07/2021	6.88	HonorsSummit-01 (MUB)		
A1070	13234	OneStep RT-ddPCR		80.14		BRSV		190332.5												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		7/7/21	10				0.95	pH - 6.37				Josh Lambert		7/9/21 11:47		A1070	7/7/21	0.4			Thermo MagMax Microbiome Ultra	0.05				JL	Monongalia County		EL	6/14/21 23:55	Composite	6/14/21 23:55	6/14/21 0:00	JL	6/18/21	6.37	StarCityWWTP-01	Available	
A0221	13910	OneStep RT-ddPCR	Human RNase P		6084					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				88398	SARS-CoV-2 N2				82296																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				3				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0221	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/17/21 0:00	Composite	1/17/21 23:59	1/17/21 0:00	TD	1/22/21		StarCityWWTP-01	Available	
A02-0023	11003	OneStep RT-ddPCR	Human RNase P	10.5068147182465	11163.4906381369	None				08/20/2021	Manual	DQ	XXXXXX	QX One	BRSV Triplex	F4	AP000000	D01	JL	SARS-CoV-2 N1	56.7936134338378	0	3138.02612304688	29334.11992	SARS-CoV-2 N2	21.0184073448182	0	3336.0806274414	36673.0299																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425	7.16	CP0007	A04	JL				WVU Morgantown	G	2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F4	EP0007	A04	JL		Pass	EL	08/20/2021 09:56 AM	Composite	08/20/2021 09:56 AM	08/18/2021 09:56 AM	Jl	08/20/2021	7.16	NorthHighSt-02 (MUB)		
A05-0004	17870	OneStep RT-ddPCR				BRSV	410.418701171876	436069.869995118		08/13/2021	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A06	JL	SARS-CoV-2 N1	0	0	2236.36169433594	0	SARS-CoV-2 N2	0	0	2276.70715332032	0																																					0.005	NaN	2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A06	JL	Eric Lundstrum		08/11/2021 09:07 AM	WVU Morgantown	Building/Complex	2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A06	JL	NaN	Pass	EL	08/11/2021 09:07 AM	Composite	08/11/2021 09:00 AM	08/10/2021 09:00 AM	JL	08/11/2021	7.19	Evansdale-01		10
A02-0048	18994	OneStep RT-ddPCR	Human RNase P	17.3493325710297	18433.665856719	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	F6	AP0007	C04	JL	SARS-CoV-2 N1	3.71663719415664	0	1303.83804321289	3948.92701879143	SARS-CoV-2 N2	6.1947214603424	0	1366.20712280273	6581.8915516138																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	A06	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	F6	EP0007	A06	JL		Pass	EL	08/25/2021 10:03 AM	Composite	08/25/2021 10:12 AM	08/23/2021 10:12 AM	JL	08/25/2021	7.33	CollegePark-02		
A1041	13729	OneStep RT-ddPCR	Human RNase P		20580						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				10290	SARS-CoV-2 N2				5130																																				CDC N1/N2/RP Triplex	0.005	Reconc vol estimated	5/7/21 14:30	100				5					Josh Lambert	5/7/21 15:03	5/7/21 15:03	Monongalia County	A1041		0.2			Qiagen QIAamp Viral RNA Mini	0.06						Pass	GG	5/2/21 23:55	Composite	5/2/21 23:55	5/2/21 0:00	Josh Lambert	5/7/21		StarCityWWTP-01	Available	
A02-0009	19134	OneStep RT-ddPCR	Human RNase P	23.3762383460998	24837.253242731	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A07	JL	SARS-CoV-2 N1	49.2401790618896	0	1714.01901245117	52317.69228	SARS-CoV-2 N2	46.7757177352906	0	1783.14178466797	49699.20111	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	B01	JL	Eric Lundstrum		08/13/2021 10:18 AM	WVU Morgantown	G	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A07	JL		Pass	Eric Lundstrom	08/13/2021 10:18 AM	Composite	08/13/2021 09:55 AM	08/11/2021 09:55 AM	Josh Lambert	08/13/2021	7.8	CollegePark-02		10
A0034	15971	OneStep RT-ddPCR	Human RNase P		84912					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				106176	SARS-CoV-2 N2				99096																																				CDC N1/N2/RP Triplex	0.005		12/7/20 17:00	100				4				MS	Timothy Driscoll	12/14/20 14:57	12/14/20 14:57	Monongalia County	A0034	12/8/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/6/20 0:00	Composite	12/6/20 23:59	12/6/20 0:00	TD	12/7/20		StarCityWWTP-01	Available	
A0247	15880	OneStep RT-ddPCR	Human RNase P		71160					3/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				1542888	SARS-CoV-2 N2				961152																																				CDC N1/N2/RP Triplex	0.005		11/13/20 16:30	100				4				MS	Timothy Driscoll	11/13/20 22:10	11/13/20 22:10	Monongalia County	A0247	11/17/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/9/20 0:00	Composite	11/9/20 23:59	11/9/20 0:00	TD	11/13/20		StarCityWWTP-01	Available	
A1024	12696	OneStep RT-ddPCR	Human RNase P		26676						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				46728	SARS-CoV-2 N2				33372																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				6				MVS	Josh Lambert	4/9/21 12:58	4/9/21 12:58	Monongalia County	A1024	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/7/21 11:55	Composite	4/7/21 11:55	4/7/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A02-0084	19601	OneStep RT-ddPCR	Human RNase P	49.2687225341796	52348.0176925658	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K6	AP0007	A06	JL	SARS-CoV-2 N1	191.644973754883	0	1303.83804321289	203622.784614563	SARS-CoV-2 N2	204.961338043212	0	1366.20712280273	217771.421670913																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	A06	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K6	EP0009	A06	JL		Pass	EL	09/06/2021 08:48 AM	Composite	09/06/2021 08:48 AM	09/04/2021 09:00 AM	JL	09/07/2021	6.89	NorthHighSt-02 (MUB)		
A02-0067	9943	OneStep RT-ddPCR	Human RNase P	624.922485351562	663980.140686035						Manual	DQ	XXXXXX	QX One	BRSV Triplex	H4	AP000000	D03	JL		578.336448669434	0	3138.02612304688			573.437957763672	0	3336.0806274414																																						0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	D02	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	H4	EP0007	B08	JL		Pass	EL	09/01/2021 09:27 AM	Grab			JL	09/01/2021	8.64	OaklandE-02		
A1014	10126	OneStep RT-ddPCR	Human RNase P		29274					3/30/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				0	SARS-CoV-2 N2				19530																																				CDC N1/N2/RP Triplex	0.005		3/26/21 11:00	100				7				MVS	Mathilda Santee	3/26/21 10:55	3/26/21 10:55	Monongalia County	A1014	3/29/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	EL	3/26/21 10:54	Composite	3/24/21 12:00	3/24/21 12:00	MVS	3/26/21		StarCityWWTP-01	Available	
A02-0077																																																																				2021-09-03	10	NT04155	Halcyon	Nanotrap	0.425		CP0008	B03	JL				WVU Morgantown		2021-09-03	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	J1	EP0008	A09	JL		Pass	EL	09/03/2021 10:11 AM	Grab			JL	09/03/2021	8.36	HonorsSummit-01 (MUB)		
A0049	16890	OneStep RT-ddPCR	Human RNase P		26736					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				60192	SARS-CoV-2 N2				33456																																				CDC N1/N2/RP Triplex	0.005		1/3/21 13:00	100				8				MS	Timothy Driscoll	2/20/21 16:13	2/20/21 16:13	Monongalia County	A0049	2/17/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	12/28/20 0:00	Composite	12/28/20 11:59	12/28/20 12:00	TD	1/14/21		StarCityWWTP-01	Available	
A02-0060	13857	OneStep RT-ddPCR	Human RNase P	102.184715270996	108571.259975433	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	E2	AP0005	B04	JL		5.01495122909546	0	2615.09490966796			5.01495122909546	0	2786.11602783204																																						0.005		2021-08-27	10	XXXXXX	Halcyon	Nanotrap	0.425		CP000000	A02	JL				WVU Morgantown		2021-08-30	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	E2	EP0006	A02	JL		Pass	EL	08/30/2021 09:23 AM	Grab			JL	08/30/2021	6.11	Evansdale-01		
A1049	12384	OneStep RT-ddPCR		78.03		BRSV		185321.25												SARS-CoV-2 N1	0			0	SARS-CoV-2 N2	0			0																																				N1/N2/BRSV Triplex	0.005		6/4/21	10				0.95	pH -  6.58				Mathilda Santee		6/4/21 9:12		A1049		0.4			Thermo MagMax Microbiome Ultra	0.05					Monongalia County		EL	5/16/21 23:55	Composite	5/16/21 23:59	5/16/21 0:00	MVS	6/4/21	6.58	StarCityWWTP-01	Available	
A02-0068	19573	OneStep RT-ddPCR	Human RNase P	118.105268478394	125486.847758293	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	H6	AP0007	B08	JL	SARS-CoV-2 N1	0	0	1303.83804321289	0	SARS-CoV-2 N2	1.20216690003872	0	1366.20712280273	1277.30233129114																																					0.005		2021-09-02	10	 NT04155	Kookaburra	Nanotrap	0.425		CP0007	C02	JL				WVU Morgantown		2021-09-02	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	G6	EP0007	B02	JL		Pass	EL	09/01/2021 10:00 AM	Composite	09/01/2021 10:00 AM	08/30/2021 10:00 AM	JL	09/01/2021	7.22	NorthHighSt-02 (MUB)		
A0232	16039	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				39630	SARS-CoV-2 N2				26400																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0232	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	2/1/21 0:00	Composite	2/1/21 23:59	2/1/21 0:00	TD	2/4/21		StarCityWWTP-01	Available	
A1021	11698	OneStep RT-ddPCR	Human RNase P		36210						Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				42240	SARS-CoV-2 N2				12060																																				CDC N1/N2/RP Triplex	0.005		4/9/21 12:00	100				5				MVS	Josh Lambert	4/9/21 12:54	4/9/21 12:54	Monongalia County	A1021	4/12/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MVS		Pass	GG	4/4/21 11:55	Composite	4/4/21 11:55	4/4/21 12:00	Josh Lambert	4/9/21		StarCityWWTP-01	Available	
A01-0002	15989	OneStep RT-ddPCR	Human RNase P	29.450421333313	31291.0726666451	None				08/16/2021	Manual	DQ	58477036	QX 200	CDC nCov-2 Triplex		AP000000	A01	JL	SARS-CoV-2 N1	33.8711667060852	0	1714.01901245117	35988.11412	SARS-CoV-2 N2	38.2927417755126	0	1783.14178466797	40686.03611	None																																				0.005	NaN	2021-08-16	10	NT04155	Halcyon	Nanotrap	0.425		CP000000	A01	JL	Josh Lambert		08/16/2021 10:17 AM	Monongalia County	Star City	2021-08-16	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A01	JL	NaN	Pass	GG	08/10/2021 11:55 PM	Composite	08/10/2021 11:55 PM	08/10/2021 12:00 AM	Josh Lambert	08/13/2021	6.9	StarCityWWTP-01		10
A0027	10133	OneStep RT-ddPCR	Human RNase P		42362.4					12/14/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				15891.6	SARS-CoV-2 N2				15891.6																																				CDC N1/N2/RP Triplex	0.005		12/4/20 17:00	100				3.8				MS	Timothy Driscoll	12/7/20 15:15	12/7/20 15:15	Monongalia County	A0027	12/7/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GG	11/25/20 0:00	Composite	11/25/20 23:59	11/25/20 0:00	TD	11/30/20		StarCityWWTP-01	Available	
A02-0042	14143	OneStep RT-ddPCR	Human RNase P	1281.59164428711	1361691.12205505	None					Manual	DQ	58477036	QX One	CDC nCov-2 Triplex	C2	AP0005	B02	JL		1424.53308105469	0	2615.09490966796			1206.38977050781	0	2786.11602783204																																						0.005		2021-08-27	10	NT04155	Kookaburra	Nanotrap	0.425		CP0005	B04	JL				WVU Morgantown		2021-08-27	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	C2	EP0005	A10	JL		Pass	EL	08/25/2021 09:48 AM	Grab			JL	08/25/2021	8.31	NorthHighSt-02 (MUB)		
A02-0003 0	16649	OneStep RT-ddPCR				BRSV	0	0		2021-08-13	Manual	DQ	XXXXXX	QX 200	BRSV Triplex	0k	AP000000	B06	JL	SARS-CoV-2 N1	76.440224647522	0	2236.36169433594	81217.7386879921	SARS-CoV-2 N2	93.4607219696044	0	2276.70715332032	99302.0170927047																																					0.005		2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425	Labeled 0	CP000000	C02	JL						2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	Labeled 0	EP000000	C02	JL													
A1106	18310	OneStep RT-ddPCR				BRSV	492.148246765136	522907.512187957		2021-08-13	Manual	DQ	XXXXXX	QX 200	BRSV Triplex		AP000000	A02	JL	SARS-CoV-2 N1	8.99712562561036	0	2236.36169433594	9559.44597721101	SARS-CoV-2 N2	11.5683662891388	0	2276.70715332032	12291.38918221																																					0.005		2021-08-13	10	NT04155	Kookaburra	Nanotrap	0.425		CP000000	A02	JL						2021-08-13	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05		EP000000	A02	JL													
A02-0040	14933	OneStep RT-ddPCR	Human RNase P	453.35578918457	481690.526008606	None					CHECK	DQ	58477036	QX One	CDC nCov-2 Triplex	L6	AP0004	F02	JL		17.5450110435486	-20	2835.2719116211			20.470552444458	-20	3151.89849853516																																						0.005	Very Dense Fecal Sample	2021-08-25	10	NT04155	Kookaburra	Nanotrap	0.425		CP0004	A06	JL				WVU Morgantown		2021-08-25	0.4	2102028	Kookaburra	Ultra 2.0 Microbiome (Thermo)	0.05	L6	EP0004	A06	JL		Pass	EL	08/25/2021 09:39 AM	Grab			JL	08/25/2021	7.02	HonorsSummit-01 (MUB)		
A0104	14007	OneStep RT-ddPCR	Human RNase P		17136					11/10/20	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				13708.8	SARS-CoV-2 N2				13708.8																																				CDC N1/N2/RP Triplex	0.005		11/9/20 17:30	100				3.4				MS	Timothy Driscoll	11/9/20 16:56	11/9/20 16:56	Monongalia County	A0104	11/10/20	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	11/5/20 0:00	Composite	11/5/20 23:59	11/5/20 0:00	TD	11/9/20		StarCityWWTP-01	Available	
A0229	13863	OneStep RT-ddPCR	Human RNase P		0					2/22/21	Manual	DQ			CDC nCov-2 Triplex					SARS-CoV-2 N1				61140	SARS-CoV-2 N2				50940																																				CDC N1/N2/RP Triplex	0.005		2/5/21 13:00	100				5				MS	Timothy Driscoll	2/12/21 16:27	2/12/21 16:27	Monongalia County	A0229	2/19/21	0.2			Qiagen QIAamp Viral RNA Mini	0.06				MS		Pass	GS	1/27/21 0:00	Composite	1/27/21 23:59	1/27/21 0:00	TD	1/29/21		StarCityWWTP-01	Available	
A02-0082	18851	OneStep RT-ddPCR	Human RNase P	2.49648928642272	2652.51986682414	None				2021-09-09	Manual	DQ	58477037	QX 200	CDC nCov-2 Triplex	K4	AP0007	A04	JL	SARS-CoV-2 N1	6.2417197227478	0	1303.83804321289	6631.82720541954	SARS-CoV-2 N2	1.24821156263351	0	1366.20712280273	1326.22478529811																																					0.005		2021-09-08	10	NT04155	Halcyon	Nanotrap	0.425		CP0009	A04	JL				WVU Morgantown		2021-09-08	0.4	2102028	Halcyon	Ultra 2.0 Microbiome (Thermo)	0.05	K4	EP0009	A04	JL		Pass	EL	09/06/2021 08:20 AM	Composite	09/06/2021 08:20 AM	09/04/2021 09:00 AM	JL	09/07/2021	6.38	Evansdale-01		
