Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
H01-0026	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/25/2021 08:00 AM	10/26/2021 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7383.343279	14768.86764	11076.1054595	NA	NA	NA	5931.94775966667	25058.2831922665	14264.7689178	41290.0794311101	19912.6810927143	29535.0199689881	28582.4401769	25415.3507930074	53411.2542806429	72308.5063184906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9783.70181983333	11236.9969448342	15601.7319699	35053.183083473	16709.9956094286	21185.8889283185	21527.8199081	15878.9778957923	44256.057699	59277.9396354994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13635.45588	6411.47954095509	16938.695022	29755.4716714737	13507.3101261429	18727.1794054849	14473.1996393	11706.6562566182	35100.8611173571	47430.9766028689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D01-0022	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	12/12/2021 07:30 AM	12/13/2021 07:30 AM	1.35	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	451446.3848	248272.6416	349859.5132	2307028.04030579	1268748.54932273	1787888.29481426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0018	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/30/2021 12:00 AM	08/30/2021 11:55 PM	10.394	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	91619.5184	48174.24059	69896.879495	3604820.48327718	1895442.06603421	2750131.27465569	130019.9606	235114.432759172	190323.4253	263713.370305363	150795.882242857	176344.09426933	117209.729464	120707.155056583	108170.960037857	87688.7123819718	4651823.00903781	7767553.14121704	6664793.62997056	8645007.41207747	5299679.95960136	5868227.31012368	4196639.24341214	4011055.10481048	3898716.0150669	2947235.09386684	117067.369315	315744.680782481	160344.917719	177732.340534027	129090.479753571	125164.892055368	101627.664315	88337.7075802079	97904.550595	69608.836038219	4176135.60823976	10757847.9212021	5642278.07302997	5834798.95066676	4558731.05183974	4193983.45046464	3666651.98368287	2943107.74395591	3555679.39608634	2368864.22591923	104114.77803	397371.6079068	130366.410138	129593.057523913	107385.077264286	92564.0097462151	86045.599166	66439.2946407348	87638.1411521429	60050.3461334723	3700448.20744171	13748849.3554017	4619762.51608938	4475248.8533299	3817782.14407811	3216205.69195039	3136664.72395361	2272001.27108546	3212642.77710579	2101888.28409315
A1024	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/07/2021 12:00 PM	04/07/2021 11:55 AM	9.15	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	46728	33372	40050	1618494.442092	1155889.328058	1387191.885075	61616	181025.386114563	46683.6	67105.7152904286	37335.4285714286	43842.3463841144	31086	29424.395625399	22859.1428571429	22180.3382478806	2078892.7378042	5888846.34596062	1604216.84463696	2194548.64965482	1291927.0835379	1440191.12183705	1074918.11581903	967236.8728436	791487.049094824	737516.486734637	59400	201893.578129977	42969	70756.916194839	34695	44631.7476292492	29120.1	29078.3681925037	22551.8571428571	21052.6863868723	2000989.1135665	6590888.12974426	1473043.00789098	2301011.59437434	1200351.32086993	1454983.739366	1011987.81029735	947887.610920002	783132.168477754	694049.102057069	57184	223333.868752428	39254.4	76865.1895209112	32054.5714285714	47050.4721889892	27154.2	29951.9755043845	22244.5714285714	21002.6365154113	1923085.4893288	7315092.38081486	1341869.171145	2509022.03272051	1108775.55820196	1536205.30409932	949057.50477567	977296.466908408	774777.287860684	690400.224331392
L01-0071	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/09/2022 09:00 AM	03/10/2022 09:00 AM	0.439	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6442.51260906459	3221.13235015422	4831.82247960941	10706.1351767554	5352.86160161321	8029.49838918429	32826.5387196882	107411.822625186	32921.2321478129	31688.5029587661	37165.4366055807	20966.9002420533	33933.2601369065	14600.9827736613	75890.1066792189	65275.4494141101	33552.4628041025	92700.1190850508	34716.9046706007	27577.9798762592	40243.9955092865	21628.6266780502	46425.6748904518	26833.1708165862	93277.3714805629	82822.2215312267	34009.6517165365	118348.537510569	38303.8436509219	41117.5531201415	44363.1149478013	27531.7741687366	39876.8192809609	19265.5442452599	82726.1988264007	66045.7218021749	34360.9031269752	106691.689522025	40217.7827690275	39453.7344893867	47928.2716488794	29757.8578358625	53110.6254895804	31223.4886511573	102583.337552836	83239.7319341263	35192.7647133847	129545.339411371	43686.4551540308	53796.2427332158	51560.793290022	35772.8674500456	45820.3784250154	24932.2927025562	89562.2909735824	67216.0385376776	35169.3434498479	120937.383932917	45718.6608674542	54403.9823663576	55612.5477884723	39395.0369739931	59795.576088709	36675.9297508004	111889.303625108	84310.3293795202
N02-0064	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/17/2022 07:00 AM	04/18/2022 07:00 AM	7.23	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5336.69888041915	13343.0215157568	9339.86019808798	146057.519623545	365178.675159198	255618.097391372	5592.60441921652	1047.78649328705	6276.91794745624	2611.39227505871	7439.37328324786	4213.05777892657	11687.9661502317	9628.37543477919	10966.1475346158	7150.91490821204	197506.540686502	209260.923508848	235393.241684546	139657.35221263	360504.175972154	350952.687630201	447584.25859879	318008.202755366	408493.794102842	241897.797246006	7880.51531184464	5916.06695380054	6188.98683506995	4673.90188240767	6785.76901422015	3004.83007387894	10861.4820200019	9334.83657341563	9714.93474224449	6904.29265164384	271235.71696	67262.938119984	221186.088812323	134259.825517174	311163.474905195	214781.618809268	399486.991138079	270795.253013357	351519.954803427	211337.39320106	10168.4262044728	12865.0153990227	6101.05572268366	10863.8019979047	6132.16474519244	6732.21501377571	10034.9978897721	10073.9893249154	8463.72194987322	7347.49110973198	344964.893233499	86353.0290254701	206978.935940099	348790.277119018	261822.773838236	282777.812635917	351389.723677368	300464.507896631	294546.115504013	226571.968310283
G01-0134	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/27/2022 09:00 AM	03/28/2022 08:00 AM	0.977	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29500.7852464914	26549.7728437185	28025.279045105	109104.098427883	98190.2347810726	103647.166604478	114545.103684068	482035.184986375	68727.0622104406	177057.551334648	54261.5399083921	107610.050276439	54516.4774730801	67834.1859915629	43523.6445971996	47126.4043913393	448972.637069713	2029458.56088857	269383.582241828	723984.427364213	212381.841806436	438242.365251787	210977.718063154	274184.572132593	168671.467860343	189695.643749813	96053.321659565	311153.867911813	58155.1053682342	128981.616886295	47269.494864491	79252.3417320176	49660.6193769258	53747.4804868939	39033.5368142196	38185.4953401706	370847.479614085	1300623.88424423	223249.080625883	519213.781882693	181447.511489212	317358.909891016	188927.696174206	210492.897505585	148943.629493217	148849.523806436	77561.5396350623	212273.902686107	47583.1485260278	96005.9448077073	40277.4498205899	59336.1405957765	44804.7612807714	48799.2660936096	34543.4290312397	35125.1616917775	292722.322158456	789754.712159579	177114.579009937	365143.07058561	150513.181171988	225365.116712734	166877.674285258	180803.916217128	129215.791126091	130135.363141956
G01-0121	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/29/2022 09:00 AM	03/30/2022 08:00 AM	0.907	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	140489.906966686	39655.9560298921	90072.9314982891	482353.392148802	136153.445631208	309253.418890005	79083.9846432208	264024.022981981	110277.295947075	142790.175699709	78769.4971050534	107778.205423948	67871.5525567531	71501.9636721115	56676.5324771404	49714.9519119192	278373.550274725	884413.071356279	414586.892721086	592226.158996403	296133.494800776	429967.357949716	254214.339273603	282375.159000637	213925.808482608	194925.097874079	56446.0516534745	146675.655716239	85894.5681788027	93784.7161941108	61726.9146794985	76004.916074265	58407.7896724921	53578.547759837	47255.4121550638	38345.3933603296	199508.107658779	484262.811746338	321483.919042823	391175.87097293	230160.365643039	302565.725837549	216945.816499506	208762.962781838	176928.514568183	147898.017905553	33808.1186637283	31188.007694873	61511.8404105306	71673.1029990093	44684.3322539436	55612.0682471192	48944.026788231	46370.2172896506	37834.2918329873	34298.843385962	120642.665042833	93156.6066337012	228380.945364559	273263.618449178	164187.236485302	211969.526112575	179677.29372541	172441.117812884	139931.220653758	127100.234260844
E02-0051	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/31/2022 08:00 AM	04/01/2022 08:00 AM	0.196	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14399.2051854729	28803.3579289913	21601.2815572321	10683.3514790236	21370.3737510447	16026.8626150341	17774.4271606207	15308.5874874051	13909.2585984617	11366.7013114645	37052.1976652423	73700.6111913055	25936.5383656696	48479.9220541661	20264.3092372455	32966.9682002625	10139.6323068524	2563.24218765759	7835.8712438429	6531.73918064026	18829.8357151659	35255.2521758124	13180.8850006161	23383.2238165	10494.7844955076	15899.5602735023	17866.9599443674	15847.6687067793	16175.1278545707	11361.9028686909	34511.7280778609	62791.1541894854	24304.4730070979	41735.957254097	18852.7603098192	28514.489344589	10757.6278160501	21407.083106913	9470.94836074513	9267.77196826901	17953.3147116772	30033.352389777	12630.991975292	20237.7451969687	9972.81973731873	13834.2395696285	17959.4927281141	44011.506297747	18440.9971106797	19496.1591562177	31971.2584904795	53062.7247740633	22672.4076485262	35695.6250205257	17441.2113823928	24580.6500865294	11375.6233252478	40537.720092612	11106.0254776474	14913.2510392228	17076.7937081884	25794.26423602	12081.0989499679	17669.5449326876	9450.85497912991	12189.3480172209
A0022	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/19/2020 12:00 AM	11/19/2020 11:59 PM	9.875	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	49795.2	49795.2	49795.2	1861390.574316	1861390.574316	1861390.574316	24370.4	109076.867349994	32828.4	46081.5858915343	51670.4571428571	63434.8095875547	210884.52	458499.023826903	154030.371428571	312024.734611228	817741.13598696	4325481.26147321	938642.03077411	1412383.69549813	1384094.08982639	1655529.04666466	5597074.39619899	11966708.7360722	4084943.59584753	8152167.94322876	23704.4	113216.590625611	31920.96	49503.7665955364	50317.2857142857	60493.9607776133	178572.9	369985.995418514	131410.928571429	252173.564151376	800829.71082048	4418602.48138673	916005.197814919	1489876.12850862	1348630.11273387	1580747.78461843	4766948.4131062	9654657.50093284	3504388.31689014	6590159.81594798	23038.4	117458.447161353	31013.52	53177.8523538982	48964.1142857143	58044.6528487743	146261.28	282037.006454856	108791.485714286	192704.038491288	783918.285654	4513963.95933804	893368.364855729	1573257.38941744	1313166.13564136	1517736.71984263	3936822.43001341	7362681.44242739	2923833.03793274	5041785.72944167
H01-0061	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/02/2022 08:00 AM	01/03/2022 08:00 AM	4.2	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	0	0	0	366368.135756667	2944693.44694698	226037.5440366	892866.770613789	161856.755793429	532828.364077335	115178.2844099	335123.1481602	88636.4755885	224447.379970363	12053.4258818321	97677.6916332427	42519.8521603518	97963.5041641204	46041.8074449167	70159.9821916982	61997.8101192859	49937.001049787	146310.263702992	169336.523181291	404128.216751667	3214406.51136518	249768.4203953	975908.659039507	179457.074379429	582480.724776928	127505.96400595	366666.740089017	99377.31854425	245386.894629456	31783.5932805178	172871.789135294	54082.2029656449	83345.1552368029	57659.6968198229	69631.6246126927	79879.9633446971	56176.1626866872	151296.453691977	164196.667021666	441888.297746667	3484222.19889793	273499.296754	1058997.55194635	197057.392965429	632159.435445415	139833.643602	398232.217917438	110118.1615	266359.027382844	51513.7606792035	254753.711438711	65644.553770938	82430.5456859665	69277.5861947292	75870.3185328606	97762.1165701084	69121.7617092279	156282.643680963	163497.02394981
H01-0060	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	01/01/2022 08:00 AM	01/02/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5994.24527	23982.12824	14988.186755	NA	NA	NA	375662.497973333	2907451.5114546	226037.5440366	892866.770613789	162653.958991286	532359.782067905	117110.1472079	334474.144205895	90027.2758649286	224127.538765007	27544.4961287941	114184.343818984	42519.8521603518	97963.5041641204	60976.9490897575	69641.3877000694	66556.5125049931	45762.4933186199	162526.256679702	166778.776918105	415747.329615	3167477.26438704	250116.0195264	975532.49187494	180453.598340643	581887.745964827	129851.93380245	365875.545481523	100867.488067107	245033.688039244	51147.8190230213	118707.55086986	54082.2029656449	83345.1552368029	74728.9954132216	66454.3076849424	84438.6657304044	50833.5835035438	162878.713548161	160684.611861809	455832.161256667	3427526.20719685	274194.4950162	1058239.99993086	198253.23769	631440.556738878	142593.720397	397298.370853849	111707.700269286	265972.864219987	74751.1419172485	147476.974084314	65644.553770938	82430.5456859665	88481.0417366858	69832.8499043039	102320.818955816	63512.9918687367	163231.170416619	160407.662210625
A02-0171	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	10/13/2021 09:58 AM	10/15/2021 09:47 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	58095.3005	26026.02705	42060.663775	NA	NA	NA	23416.168343	142103.950739673	16345.6676386	43476.5319898153	12309.2815631429	26607.018553195	268735.1669182	712878.651779316	220078.746788	476103.952380328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24854.1581131667	72039.7662578664	21601.9351523	29115.9533739053	17331.9259458571	19868.0909773353	282609.7829961	740265.344529613	225241.149723286	495480.24310358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26292.1478833333	57480.9417575786	26858.202666	39494.3437312142	22354.5703285714	26163.368811992	296484.399074	767810.967901676	230403.552658571	515441.900323268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0253	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	11/29/2021 09:00 AM	12/01/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	7755.453307	3877.7266535	NA	NA	NA	1009.253268	8178.71453792543	1423.7486934	3656.41958877843	1908.46841571429	2619.91571136579	4054.679881	5525.59778936882	18990.2650382857	43520.0875761479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2806.49181683333	11477.1310268713	3592.5276964	4158.57674495747	4455.5693975	4393.18793592389	5837.65056825	5237.04794915833	20034.1085157857	40938.7311377568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4603.73036566667	19072.7687263052	5761.3066994	6123.44075082872	7002.67037928571	6829.82628082308	7620.6212555	5834.03364521259	21077.9519932857	38436.9342547275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0006	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	09/20/2021 07:00 AM	09/21/2021 07:00 AM	7.859	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36455.55288	75400.16472	55927.8588	1084535.82618557	2243120.00446977	1663827.91532767	73463.1604	269529.865439651	125673.163926	287661.217217003	NA	NA	NA	NA	NA	NA	1002233.26154441	3704569.23493665	1002233.26154441	3704569.23493665	NA	NA	NA	NA	NA	NA	72090.8298366667	213483.70901939	119004.076421	259654.36599452	NA	NA	NA	NA	NA	NA	1215173.33264225	20194655.7968934	1215173.33264225	20194655.7968934	NA	NA	NA	NA	NA	NA	70718.4992733333	183397.030926804	112334.988916	233484.057852449	NA	NA	NA	NA	NA	NA	1428113.40374008	36684742.3588501	1428113.40374008	36684742.3588501	NA	NA	NA	NA	NA	NA
P01-0008	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	02/15/2022 09:15 AM	02/16/2022 09:15 AM	0.23	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	414949.9691	419294.0354	417122.00225	361273.825382091	365055.961945008	363164.89366355	165516.80093	1015255.35075457	150251.405446	292714.852277694	117919.247574286	185047.41864386	139501.358336	124483.109303835	416457.794168571	362753.427288932	153307.729355458	852494.617493967	132130.386780134	266887.408999691	137224.319852628	190526.918095186	214799.748293462	263920.296757721	503536.689223989	473825.592458657	167048.970283333	1018998.07689678	147044.312425	293562.240299967	118969.31831	183597.24590412	142876.523774	123916.060403849	386009.096174286	326211.115454525	155025.566368976	855417.244357108	144683.19498194	281677.14875335	142007.50758359	191178.306970266	221967.399668845	260838.683615402	454795.766937627	396780.66091099	168581.139636667	1022864.77059375	143837.219404	295230.622579481	120019.389045714	183480.82912791	146251.689212	125641.772584141	355560.39818	304390.884312939	156743.403382494	858558.26009972	157236.003183747	303181.329770636	146790.695314551	197755.503522271	229135.051044228	259727.618856736	406054.844651265	330450.571630228
A03-0284	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/11/2022 06:00 AM	04/11/2022 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	0	0	NA	NA	NA	1767.19854585826	14320.8973373487	3222.39095158874	8882.34452626268	2813.95450367458	5358.88181976976	3768.17046571523	5986.19844528178	2691.55033265373	4192.97422451879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1369.31313201785	6211.33331541824	2172.85665124654	5142.62001224162	2832.78859220444	4706.95785699701	3671.2370007192	4524.80781025887	2704.51818258514	3245.29354827002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	971.427718177437	7872.18654931472	1123.32235090434	2836.05811747285	2851.6226807343	6795.14909385015	3574.30353572318	4828.87570243755	2717.48603251655	3404.63750202654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K01-0073	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	04/20/2022 06:22 AM	04/21/2022 06:23 AM	6.083	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9680.50885945559	3226.58793535084	6453.54839740321	222909.679938489	74297.5079517561	148603.593945123	10027.2331433371	33641.8363876722	12322.2807822749	13085.5602177837	11947.4513276613	8039.25651966419	10912.1632757597	5200.92453880644	9817.8387074066	3872.3558381885	271220.529965281	875825.52942867	315867.243791203	323933.814945214	315939.867616093	201106.838771886	306590.952986878	130117.601723138	259824.880018443	106942.366523193	5551.38122756033	17199.1932113034	8318.41050926596	9567.82656164331	9618.59127772706	6223.66716684619	9133.2389996387	4199.14068170069	8219.26826561269	3042.81170160572	147993.1829746	426842.228722611	209735.356925862	227652.416030946	255643.5156973	166033.370437339	265069.945961477	128691.832010032	223736.59544273	100547.175443443	1075.52931178361	8715.79760715679	4314.54023625702	8720.14948117637	7289.7312277928	8498.80069085564	7354.31472351775	6091.20241399331	6620.69782381877	4332.37756734001	24765.8359839187	200695.612516513	103603.47006052	212689.461627835	195347.163778506	244126.454761312	223548.938936076	197517.865647096	187648.310867018	140963.460764841
O01-0052	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/27/2022 07:15 AM	04/28/2022 07:15 AM	2.03	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	0	3064.28520474583	1532.14260237292	0	23547.1389895007	11773.5694947504	5677.25181113928	36223.1818161884	3911.05365939438	11143.6648125335	4241.92539549299	6455.13171369731	5452.49520242214	4541.68914880174	5131.68222570259	3567.50881145152	41302.3900463269	247648.939515334	28793.4969759031	76919.5297216349	32394.9513028632	44961.1260476532	37367.4830919594	29059.9486467129	36038.7844761511	22713.686967166	7818.89025587589	42081.6319592816	5953.01472628489	12860.7134597949	5892.88454469559	7434.83839764023	6834.30431596934	5279.39123936087	6220.58550012297	4353.8950573061	57466.3329270513	283564.706849658	44461.6144353361	87718.6650309658	45021.3559665422	50544.1281984022	46751.2271474243	31794.7731821879	42965.6557275572	26764.6488614691	9960.5287006125	47985.7201862781	7994.97579317541	14620.166268089	7543.8436938982	8558.86711154937	8216.11342951655	6273.97036516515	7309.48877454336	5315.88351983652	73630.2758077758	319685.995570925	60129.731894769	98869.5821817948	57647.7606302212	57507.7219219953	56134.9712028892	37124.6284454009	49892.5269789632	32887.9759989359
A01-0053	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/02/2021 12:00 AM	10/02/2021 11:55 PM	7.465	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	195434.0112	169583.6031	182508.80715	5522591.02741266	4792107.98123541	5157349.50432403	244486.339066667	395950.245173482	371892.2642	747544.966813504	379173.2734	437513.364116783	311076.470317	291170.501219726	281530.050083571	201962.318954646	6852025.61855772	11838132.2186449	11950328.641735	27196462.0287072	11447808.6643508	15822689.6515815	9579324.86177932	10230286.6488411	8503760.2114693	7026794.58718622	261557.33345	418330.674485571	385421.276127	751538.131640853	370888.197269286	442094.733966047	293374.7172715	297639.764636864	317187.965437143	244404.610443126	7314081.17582224	12284453.414235	12339185.4601566	27372455.3032509	11267335.1118031	16085355.0909331	9035023.15756986	10485434.6560853	9464021.29179031	7993355.92713986	278628.327833333	483250.666968446	398950.288054	757756.130807407	362603.121138571	453199.013769725	275672.964226	310088.456186453	352845.880790714	372789.031571471	7776136.73308676	13835716.0501464	12728042.2785783	27593249.7363172	11086861.5592554	16468324.4121275	8490721.4533604	10904990.7848245	10424282.3721113	11209883.625367
A03-0165	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	01/05/2022 06:00 AM	01/05/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1312671.525	10615.94876	661643.73688	NA	NA	NA	446767.539856667	3509120.80839991	268060.523914	1075637.78751162	191835.612308	641256.155831731	134284.9286156	403779.256416723	96486.2477362857	271592.229145579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	228222.878953333	1756988.31717655	137631.1525661	539751.463114065	98671.7756309286	322199.017388912	69070.24294165	203122.202778454	49999.08165625	136646.833224064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9678.21805	43254.9069247169	7201.7812182	14302.3392386173	5507.93895385714	9091.23210985036	3855.5572677	6152.89085623708	3511.91557621429	4548.63895765331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
S01-0040	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	03/30/2022 06:00 AM	03/31/2022 06:00 AM	0.698	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8770.29195427894	5846.65780887007	7308.47488157451	23173.0073049196	15448.1338615198	19310.5705832197	6730.2106320858	17278.9827674463	17432.6923191548	30490.0354584992	15073.7062894872	18436.1418708091	14113.2445586845	12019.4056989036	NA	NA	19045.1008493159	50120.4426298673	49026.6963313903	83508.3603522726	41308.7968943774	51225.2083367893	40121.0003486782	33604.7406655673	NA	NA	6654.14024610072	12570.419549959	15928.6913154647	25162.8237496754	13789.4356816209	15329.0453949634	12238.7657635845	9948.27793635162	NA	NA	18904.812598802	39230.7601997503	44973.2940337277	69483.3882709845	38006.6180831142	43092.4290854996	34740.6319249333	27698.5467178729	NA	NA	6578.06986011564	9857.83577237752	14424.6903117746	20344.0782515704	12505.1650737545	13721.8994573249	10364.2869684845	9220.38241273135	NA	NA	18764.5243482882	33920.4370963499	40919.891736065	57063.2590883218	34704.4392718509	38375.3612174475	29360.2635011883	25491.9669554646	NA	NA
