Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.day3.mean	n1.day3.ci	n1.day5.mean	n1.day5.ci	n1.day7.mean	n1.day7.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1.load.day3.mean	n1.load.day3.ci	n1.load.day5.mean	n1.load.day5.ci	n1.load.day7.mean	n1.load.day7.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.day3.mean	n1n2.day3.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.day7.mean	n1n2.day7.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n1n2.load.day3.mean	n1n2.load.day3.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n1n2.load.day7.mean	n1n2.load.day7.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.day3.mean	n2.day3.ci	n2.day5.mean	n2.day5.ci	n2.day7.mean	n2.day7.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci	n2.load.day3.mean	n2.load.day3.ci	n2.load.day5.mean	n2.load.day5.ci	n2.load.day7.mean	n2.load.day7.ci
A01-0222	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/09/2022 12:00 AM	04/09/2022 11:59 PM	16.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29850.7177457214	16279.5745208859	23065.1461333036	1841854.44902785	1004485.28624984	1423169.86763884	42907.1876881644	35905.7039001733	42510.5931643131	27511.6369512526	14561.6009924561	61950.5379248125	26789.5182352513	49504.4579741004	42250.0874354903	58371.4248972406	1576966.13908527	1210567.2210958	1573481.3030452	947753.835965787	921335.388567591	3731837.05736396	1137692.30925917	1634522.6689699	1608218.2193287	1965495.36676791	42373.2991148718	35170.8456944742	40410.8099622785	26113.124047303	11531.1412652955	46735.2457996752	26098.5662201419	52316.6968623055	40404.2394891647	56919.8540385069	1531454.86404087	1170738.35340409	1479794.17080971	883472.263957884	730540.393996984	2808303.63415854	1059514.4942078	1616842.77965704	1506585.96816502	1898938.75917978	41839.4105415791	34828.0424554132	38311.0267602439	25295.6167165631	8500.6815381348	31519.9897582325	25407.6142050326	55937.1359095757	38558.3915428392	55890.03669929	1485943.58899647	1154249.55023193	1386107.03857422	845323.197810755	539745.399426378	1884839.62371054	981336.679156424	1688286.49725519	1404953.71700134	1859057.17568896
R01-0047	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/24/2022 09:00 AM	03/25/2022 08:30 AM	0.14	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	167274.126112461	38542.5091534852	102908.317632973	88648.1609618319	20425.8879404572	54537.0244511446	NA	NA	NA	NA	225821.951031685	316467.23325707	138620.812648907	236885.315539892	101155.470430718	159561.699469312	NA	NA	NA	NA	127332.911316987	170816.719846558	78238.0408879155	132621.103149849	57081.6987940812	89538.8537746595	NA	NA	NA	NA	175278.456099331	428256.729725807	107249.633829621	208894.175333576	78057.7116325646	136455.496449391	NA	NA	NA	NA	98341.0109663651	224216.683754466	60226.9221594431	114595.682336349	43831.6985502312	75260.2137453156	NA	NA	NA	NA	124734.961166978	542223.115638804	75878.455010335	194821.312931231	54959.9528344113	121254.868013124	NA	NA	NA	NA	69349.1106157432	285976.573504932	42215.8034309708	104963.573322693	30581.6983063813	65640.4847995094
A1017	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/29/2021 12:00 PM	03/29/2021 11:55 AM	10.313	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5520	11070	8295	215494.9119816	432160.9919631	323827.95197235	9662.5	11952.0533200498	8891.21428571429	8677.33698030858	16504	68736.404666135	12059.4	22711.1271318496	9003.57142857143	14731.4320807082	344206.644626626	413204.050805132	307653.941437829	295922.43555405	568563.85780832	1991921.17466551	417489.58316412	697208.572915491	312507.518431629	464373.21742623	11145.3	10270.2678443316	9813.21428571429	7503.77471873981	16112	44024.9245883842	13615.5	13806.3301152041	10823.9285714286	10166.8203098541	399273.661422343	369124.699064883	343126.579440269	266918.268948954	572472.95229466	1192487.16449767	475356.270647328	412482.311477393	380478.776254551	321616.239931975	12628.1	10004.2112838825	10735.2142857143	7313.27728062154	15720	20783.3386544366	15171.6	8994.00991870838	12644.2857142857	8446.3650547701	454340.67821806	368683.574559678	378599.217442709	268715.104039016	576382.046781	594646.232048972	533222.958130536	266446.421389673	448450.034077474	278385.962095244
G01-0139	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/20/2022 09:00 AM	03/21/2022 08:00 AM	0.824	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1901	2657.60548878461	2279.3027443923	5929.55707384	8289.54414807932	7109.55061095966	31055.6215428592	25415.1720946015	26182.9624021851	18618.399313599	43076.6819440524	210599.600094391	40686.0927357197	61220.1183929421	34855.1392777988	37503.8811168282	118075.485422469	92508.5680550947	100657.831514735	67985.6885429118	158379.495401479	760588.095803836	153757.765299247	221077.524618171	132565.201746417	135565.39105787	29604.0810437904	30936.6551556352	24657.2230817788	21861.4348163397	50979.997989477	261110.720291357	41598.6333856173	76449.1936752315	33092.8382020577	47835.3224674307	111918.921398425	111704.715912781	94264.225033736	79066.7063080859	187100.128010237	941756.996918065	156147.131065585	273666.502706315	124797.248738367	172040.919680991	28152.5405447216	38953.1706503782	23131.4837613726	26825.5705372794	58883.3140349016	312207.625529178	42511.1740355149	98307.4581817073	31330.5371263166	61726.2585264245	105762.357374381	141408.707808926	87870.6185527369	97362.263046996	215820.760618995	1125378.27541918	158536.496831923	354590.922878225	117029.295730317	223705.498880171
C01-0029	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/27/2021 07:00 AM	10/28/2021 07:00 AM	NA	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40494.39162	35208.79164	37851.59163	NA	NA	NA	26926.358468	9044.74858718397	32465.6682607143	11486.7333692595	33448.4432133333	39407.1700452681	26202.19168	21343.4674862632	25972.8838285714	12362.791510941	699806.908425547	450608.559882384	699806.908425547	450608.559882384	814650.437096962	1768389.59436891	705804.806177049	625706.282386592	668360.652928731	531171.622507793	25823.04579315	11337.5337592668	33922.37721975	14820.7493252197	25877.9869438333	58285.2915694873	21459.8529543	19687.1363855088	21987.3686866429	11596.7860217789	850430.954948735	563815.490102505	850430.954948735	563815.490102505	946068.727421248	1936229.87978722	842134.534004001	663617.620628924	862418.412804722	681009.998669932	24719.7331183	16992.0206882752	35379.0861787857	19783.7400552434	18307.5306743333	78048.2580692467	16717.5142286	22202.6198347663	18001.8535447143	13434.8130606486	1001055.00147192	746816.115933702	1001055.00147192	746816.115933702	1077487.01774553	2320433.52847419	978464.261830953	753954.31766211	1056476.17268071	877162.562878612
C01-0083	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	02/21/2022 07:00 AM	02/22/2022 07:00 AM	16.27	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38273.0902	60159.1292	49216.1097	2357186.83534469	3705117.78994109	3031152.31264289	29913.5426087	30726.6099807606	57917.7455719286	48389.8368895743	17162.9773796667	87335.7866008948	14935.1076334	25257.5562350418	14032.774971	16572.1618177956	1376881.80372061	1374130.47858339	2804252.77872877	2413021.02273207	1049090.69668325	5379412.32332465	785242.942525285	1644248.59583828	687082.563140861	1012863.54106579	31826.4205273	29976.3277943031	61060.1599487857	52329.6689765012	22108.268678	113047.513544479	19636.6770746	32324.4463479572	17400.8245718571	20721.3855861051	1476007.76453915	1391893.3723931	2878411.52753185	2311705.37627785	1347711.00252534	6971147.39720317	1022494.74092508	2111309.98169603	856907.59812312	1301080.44775405	33739.2984459	29884.9443735992	64202.5743256429	57933.2691139885	27053.5599763333	138848.761534174	24338.2465158	39457.6916373892	20768.8741727143	25225.7641331862	1575133.72535768	1450798.94936445	2952570.27633494	2281101.57497534	1646331.30836743	8568580.94094714	1259746.53932487	2580648.93968157	1026732.63310538	1597670.72035644
B01-0112	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	04/03/2022 07:00 AM	04/04/2022 07:00 AM	7.6	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9735.97778007388	9735.97778007388	9735.97778007388	280095.474128368	280095.474128368	280095.474128368	8176.15664284675	2982.71290063014	7512.96096863757	3033.17070739041	11475.4303637892	17946.0342539621	9891.47400856016	6410.70244894181	8870.97862815217	4334.34009729239	224474.765008088	110833.255432037	196688.061417977	98470.7234223221	295157.870470863	840587.778641265	273653.476393025	240326.498855462	246965.706117526	151026.759825343	8489.86361151263	4486.9378808854	7732.06812433685	3540.92874503089	13386.352728121	17462.6887432829	11464.674229268	8028.8505302887	9328.58733192458	6627.70097467986	239699.375412756	134153.970433697	202223.623403521	107969.691421157	329134.019191654	812514.70800252	307140.234348073	265675.353285058	252834.036258209	194493.434197769	8803.5705801785	6541.14757506604	7951.17528003614	4776.46427676037	15297.2750924528	22627.7889974562	13037.8744499758	11593.3568448452	9786.196035697	9836.07828954666	254923.985817425	177710.7341242	207759.185389064	133934.680753102	363110.167912445	810421.000231445	340626.992303121	339223.531007231	258702.366398893	267202.291031471
A02-0114	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	09/15/2021 10:57 AM	09/17/2021 10:57 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	150563.668	137516.1409	144039.90445	NA	NA	NA	26920.5397869	44937.0982293116	23426.199477	30526.4192333525	55450.665835	385393.902801676	44443.7012756	115142.594623301	33052.9008435714	70880.2198796243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28185.89901865	43332.06063402	25344.1540686071	29388.3332748887	55461.1254023333	360230.464555718	47089.1922453	109071.950373041	34805.1448463571	68390.3859205792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29451.2582504	42520.0632912931	27262.1086602143	28878.2075402383	55471.5849696667	337633.157809384	49734.683215	104543.522799286	36557.3888491429	66847.5628797816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N02-0027	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	01/30/2022 07:00 AM	01/31/2022 07:00 AM	6.998	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	299865.3013	337499.7997	318682.5505	7943521.54513784	8940470.66724307	8441996.10619046	NA	NA	NA	NA	270290.078966667	547381.149026327	236265.5306	175593.713176391	NA	NA	NA	NA	NA	NA	8077780.58466619	15586900.6943966	7774783.5760296	4561211.0507412	NA	NA	NA	NA	NA	NA	281429.118733333	563373.654909397	239664.37897	189416.116677308	NA	NA	NA	NA	NA	NA	8400498.21764272	15808920.7536436	7837696.69448134	4747640.19007149	NA	NA	NA	NA	NA	NA	292568.1585	580723.56321269	243063.22734	204586.17027678	NA	NA	NA	NA	NA	NA	8723215.85061925	16062787.6256468	7900609.81293308	5024176.51872371	NA	NA
A03-0011	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	09/20/2021 06:00 AM	09/20/2021 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	67750.71919	97449.48983	82600.10451	NA	NA	NA	NA	NA	NA	NA	99186.75323	306524.279211949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	94988.4826416667	175646.571994753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90790.2120533333	63821.0271427074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0004	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	09/22/2021 07:00 AM	09/23/2021 07:00 AM	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35564.56402	24329.69421	29947.129115	NA	NA	NA	NA	NA	NA	NA	17747.6498466667	78053.9420326356	30139.702796	42064.0120235167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15107.7384303333	62567.4260844909	26387.8461152	34091.1188739991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12467.827014	48314.727477216	22635.9894344	29201.4160489958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0026	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/24/2021 07:00 AM	10/25/2021 07:00 AM	NA	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14442.98193	16048.27419	15245.62806	NA	NA	NA	31657.322979	16802.6396978633	28692.6095343572	13468.4131712465	19302.40775	32436.7924702316	23231.955408	15240.8196904398	24131.1792914286	11237.914699967	699806.908425547	450608.559882384	699806.908425547	450608.559882384	814650.437096962	1768389.59436891	705804.806177049	625706.282386592	668360.652928731	531171.622507793	34477.3499555	20276.9892077195	32808.36482675	15931.0722393314	18644.4973333333	30950.5305517149	21037.475631	11904.8681838277	25799.4995857143	15944.8199649283	850430.954948735	563815.490102505	850430.954948735	563815.490102505	946068.727421248	1936229.87978722	842134.534004001	663617.620628924	862418.412804722	681009.998669932	37297.376932	25095.0922092091	36924.1201191429	19463.1124733158	17986.5869166667	30680.6490585464	18842.995854	9634.00770309801	27467.81988	23687.6485108241	1001055.00147192	746816.115933702	1001055.00147192	746816.115933702	1077487.01774553	2320433.52847419	978464.261830953	753954.31766211	1056476.17268071	877162.562878612
E02-0006	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	11/09/2021 08:00 AM	11/10/2021 08:00 AM	NA	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24809.28168	12401.563	18605.42234	NA	NA	NA	NA	NA	NA	NA	13654.48776	53088.0726853383	10955.192656	17624.4931234417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12698.1251866667	43617.4353931996	10211.375112	15015.5616449118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11741.7626133333	45157.7384057698	9467.557568	14934.5143591587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0175	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/11/2022 12:00 AM	02/12/2022 12:00 AM	9.9	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	104717.7288	102739.4955	103728.61215	3924355.4239904	3850220.02524049	3887287.72461544	331056.37194	236755.276948313	1369236.89145714	2083407.69627597	136223.028166667	227849.411012228	141390.79232	77069.0726910109	296481.341428571	361024.514280756	11739185.5866528	7110648.07279422	47678430.0683165	69552187.7876848	5544906.63131961	9887082.56102789	6652230.75995884	3925217.74857003	11174309.8757293	11051522.1886706	330345.16663	239594.741866357	1356284.21205714	2074449.50833711	138936.176983333	233755.384681058	140370.8097	73930.3629141156	295546.721328571	360835.746982943	11702334.3883102	7200284.83160342	47175773.1899311	69213181.9300038	5660788.89612043	10191076.5676457	6595223.69242766	3718657.59542873	11126570.3105282	11039732.8872312	329633.96132	243102.064052202	1343331.53265714	2065674.16715692	141649.3258	240505.981155157	139350.82708	72805.5806263515	294612.101228571	360789.412134862	11665483.1899675	7315232.81372989	46673116.3115457	68882808.6460886	5776671.16092125	10525425.8123422	6538216.62489649	3585752.69589884	11078830.7453271	11037115.9747783
S01-0029	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	04/25/2022 06:00 AM	04/26/2022 06:00 AM	0.755	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51056.569442153	31193.8438564539	41125.2066493035	145918.886641675	89151.5237968577	117535.205219267	37172.9190603636	40263.2560199704	28186.1582616472	29035.6647078237	54755.783919245	201438.406613049	33572.0224916548	77444.4885054328	46555.7992628366	60062.8106083501	103655.792377907	110222.184013324	78662.0861062237	79693.4017873485	157505.700452351	586503.438173141	96818.4165113978	223777.233274987	128862.67022021	164298.243828703	35038.384308029	41092.315338297	26645.1897844113	29245.4925958722	49734.784187749	179502.993003529	30715.0226527572	69257.0644067219	44662.1132611249	61358.4489452958	97414.1247705389	111377.319714848	74173.6903329939	79510.9047312857	143008.194445466	523659.87825093	88579.340548147	200209.00629395	123299.980087452	165905.786736624	32903.8495556943	42712.1366469215	25104.2213071755	29982.2747444763	44713.784456253	160894.219233788	27858.0228138596	61742.3655547643	42768.4272594132	63987.2642070147	91172.4571631712	114804.195584797	69685.294559764	80826.0373661576	128510.688438582	470035.168984471	80340.2645848961	178522.550050474	117737.289954694	171345.113688759
A03-0183	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	01/19/2022 06:00 AM	01/19/2022 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2369.167898	2369.167898	2369.167898	NA	NA	NA	11661.5453831	24538.8402531639	8892.96842414286	16623.1570020186	1656.055966	5279.82786530449	1717.4335796	1996.92459560959	1666.88112828571	1165.15278170633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13903.5403026	27224.6894010707	10427.8969315	18559.8187661556	6190.11592316667	21780.123636189	4467.8695539	7481.26269999084	3758.47825278571	4586.42383978201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16145.5352221	30372.7738911547	11962.8254388571	20803.5128135889	10724.1758803333	48734.9399890393	7218.3055282	16191.6646263475	5850.07537728571	9797.61135608617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A0025	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/24/2020 12:00 AM	11/24/2020 11:59 PM	8.122	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	103305.6	70675.2	86990.4	3176141.00462611	2172916.0929335	2674528.54877981	53835.6	43288.1137678255	164229.771428571	309630.73480216	58887.6	189553.966680694	49155.6	61476.9609071952	45182.4	43306.3148331362	1504394.57722923	1190202.3424948	4402704.19414307	8080373.35854725	1785095.71450253	6010627.88049864	1541408.40009392	1993281.61991475	1349296.3798278	1351204.36503357	49602.61	40538.9653611408	138803.064285714	250410.997194733	47494.2	169250.008448334	42319.56	52754.7486630658	40541.4142857143	39224.810505052	1380612.55760504	1098874.66850055	3739073.32360577	6536030.51960247	1444044.38853934	5325479.77893482	1336777.604516	1751297.93099056	1209008.8154903	1207602.69825144	45369.62	38669.0515225911	113376.357142857	191608.231949733	36100.8	148978.53251313	35483.52	45994.3438767657	35900.4285714286	36883.2350773545	1256830.53798086	1033384.70107794	3075442.45306847	5006452.78145745	1102993.06257614	4640462.06871311	1132146.80893809	1571760.5946738	1068721.2511528	1111514.70934267
A03-0120	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	12/03/2021 06:00 AM	12/03/2021 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30611.14892	33163.09087	31887.119895	NA	NA	NA	25160.3029409	35066.2257166109	18825.6677583571	24579.7149860273	11009.04964	79538.8290627569	15082.698912	34538.7681711234	19820.46423	31163.9309029265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22933.9225515	27457.0893929769	18147.9181371071	19397.0065509229	12137.4117831667	80297.5093882802	16705.1421439	37165.5370566413	20707.5858490714	30748.5974201481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20707.5421621	21919.8471964321	17470.1685158571	16013.8244339085	13265.7739263333	81123.3200761702	18327.5853758	39885.2786128703	21594.7074681429	30589.6461298299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0042	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	11/21/2021 07:00 AM	11/22/2021 07:00 AM	6.188	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	86881.79478	47762.69764	67322.24621	2035129.33304725	1118799.021576	1576964.17731163	78371.36539	52166.8191997817	60668.6255597143	41671.8453068204	134293.590926667	236303.063680115	116626.311592	80710.9970069555	102333.890065714	56228.3368805197	1767280.47372698	1269819.85039387	1518633.5364453	1011975.03260062	3108003.78739274	5495329.07074276	2828756.1412769	1731659.25747404	2234744.62067441	1672302.05649767	69741.15251105	45128.8234098312	54697.1365495357	35857.9352049338	111930.091338333	261154.944197029	94453.043701	85078.4281137883	88722.6621392857	50571.7301350455	1563315.03676093	1019462.8742198	1401994.25670609	817743.388630228	2592513.94131479	6100687.47214368	2284495.53951786	1868827.66423621	1907132.14522028	1396288.62738653	61110.9396321	43535.1455319334	48725.6475393571	33134.5664712357	89566.59175	293265.241478285	72279.77581	94974.3172715675	75111.4342128571	54987.1646375764	1359349.59979489	897808.323669353	1285354.97696688	747096.500797683	2077024.09523684	6852434.67793428	1740234.93775882	2161460.9751359	1579519.66976615	1339075.46082022
H01-0026	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/25/2021 08:00 AM	10/26/2021 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7383.343279	14768.86764	11076.1054595	NA	NA	NA	28867.6401769	25084.9412320797	53776.8971377857	72136.209610836	6724.281093	18986.5404413391	14835.1689178	40490.5549136965	20320.1096641429	29013.5446681206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21732.0699081	15645.9565518213	44539.557699	59148.9971620794	10179.8684865	8029.95419435135	16010.2319699	34495.3568088933	17001.7813237143	20852.020673547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14596.4996393	11550.7779297385	35302.2182602143	47336.0120801376	13635.45588	6411.47954095509	17185.295022	29171.9551365757	13683.4529832857	18485.9762786296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H01-0056	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/28/2021 08:00 AM	12/29/2021 08:00 AM	3.5	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2484	3475.991311	2979.9956555	32910.35454	46053.1829400038	39481.7687400019	13536.5141926	11273.5909326208	13416.9762081429	7892.66900750613	3624.664252	7960.98215423799	5353.2247832	8414.89470907	9218.25321657143	9840.93572846331	71271.5434927931	39288.7668083286	117501.39057626	95986.3858734143	38514.6143087941	33131.2505830178	51949.9141359518	83129.0512190091	67712.7076437575	59235.6447243157	16705.6230963	13132.7751958143	16033.1132462143	8935.30129269163	5191.69546933333	9506.56589065027	5994.2076166	6952.70639546204	12244.8051668571	14786.9235149668	87415.1714675044	46595.1955258057	113776.958492831	79671.003301888	56632.8781130213	77057.0977458592	60035.2144398449	71335.4703622102	78981.1464662216	58917.1110987107	19874.732	15907.6830308124	18649.2502842857	10792.1742421142	6758.72668666667	13301.8989083096	6635.19045	6519.42052341429	15271.3571171429	20693.1031664228	103558.799442216	61488.8324167015	110052.526409401	72976.600233382	74751.1419172485	147476.974084314	68120.514743738	74301.242958999	90249.5852886858	65567.3641897276
R01-0028	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/21/2022 09:00 AM	03/22/2022 08:00 AM	0.153	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6767.05649122597	3383.39155074209	5075.22402098403	3919.26074680511	1959.55120414448	2939.40597547479	NA	NA	NA	NA	9143.50009523333	11807.4344669293	NA	NA	NA	NA	NA	NA	NA	NA	5221.35839142496	5976.70485614967	NA	NA	NA	NA	NA	NA	NA	NA	6091.38110427435	7197.85630627304	NA	NA	NA	NA	NA	NA	NA	NA	3475.51551067574	3444.6602942796	NA	NA	NA	NA	NA	NA	NA	NA	3039.26211331537	5166.1031306773	NA	NA	NA	NA	NA	NA	NA	NA	1729.67262992653	2704.13320691955	NA	NA	NA	NA
