Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A1046	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	5/11/21 12:00	5/11/21 11:59	12.067	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1868	490	1179	85327.51733396	22382.4858103	53855.00157213	3810.4	6641.83330463467	176559.427850244	313249.702344633	3692.2	6819.60299772218	170675.591715466	321570.052708949	3574	7119.072645987	164791.755580688	334740.746582124
A03-0306	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	4/11/22 6:00	4/11/22 14:00	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1035	1948	1491.5	NA	NA	NA	1529.4	1314.8395932339	NA	NA	1461.6	635.258378435584	NA	NA	1393.8	1652.1017104966	NA	NA
K01-0028	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	2/1/22 6:30	2/2/22 6:30	5.588	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	428146.4016	486870.3568	457508.3792	9056525.63641071	10298705.890064	9677615.76323735	543038.75254	199974.487424973	11965540.9661885	4671797.68600866	538800.2488	165447.376673251	11851493.8693416	3732994.24684737	534561.74506	139619.709181953	11737446.7724948	2891556.97348285
M03-0050	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	3/22/22 11:00	3/23/22 11:00	0.188	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11046.85452	5523.063093	8284.9588065	7861.572230888	3930.52695342015	5896.04959215408	8853.3225298	13526.6734814331	7405.90596245918	11520.8010400717	8833.7347446	14360.9927668734	7372.74951906087	12316.3861700144	8814.1469594	16015.2948191379	7339.59307566256	13737.4308146225
A01-0212	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/27/22 0:00	3/28/22 0:00	9	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	39320.54132	41943.22698	40631.88415	1339599.33286327	1428950.79758126	1384275.06522226	41079.3937476	59282.921845217	1519735.23692217	2173534.6373532	36530.0464947	49647.8747303675	1357368.96322769	1793557.25785103	31980.6992418	41471.5250546699	1195002.68953321	1468716.76099199
A02-0003	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	8/11/21 9:00	8/12/21 9:00	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	74636.199	79308.37154	76972.28527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M04-0004	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	2/17/22 13:40	2/18/22 1:40	0.13	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2275.15474	4550.433168	3412.793954	1119.61115556464	2239.28317840225	1679.44716698345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0068	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	2/22/22 8:15	2/23/22 8:15	5.314	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	175382.6004	150723.1727	163052.88655	3527938.29240619	3031897.41347501	3279917.8529406	230788.5199358	297524.817077437	2392158.59440558	2807552.64554947	243082.1170458	326724.366203793	2464618.5479072	2852919.52691375	255375.7141558	358825.701914407	2537078.50140881	2961657.91865716
C01-0015	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	10/5/21 7:00	10/6/21 7:00	5.913	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17373.37075	31861.46006	24617.415405	388870.404395289	713159.18116561	551014.792780449	36233.289628	42857.21663962	705804.806177049	625706.282386592	42762.960076	44182.2597384752	842134.534004001	663617.620628924	49292.630524	47013.1453425524	978464.261830953	753954.31766211
C01-0107	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	1/16/22 7:00	1/17/22 7:00	7.19	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	130034.2347	132241.6864	131137.96055	3539154.49618148	3599234.9252099	3569194.71069569	266501.16966	208356.381687893	10055671.8381459	8619987.37525908	238872.5735	151308.789979135	9023239.57629679	7044334.60495821	211243.97734	138920.093070504	7990807.31444766	6820473.79484457
O01-0045	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/7/22 6:00	3/8/22 6:00	1.82	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	57595.6019	13706.0608	35650.83135	396801.800646668	94427.168495529	245614.484571098	19390.050647	41116.3841097115	126342.218944609	286231.403648611	15286.1264448	22605.9788056956	98374.2267897736	159271.768320847	11182.2022426	9754.58054963068	70406.2346349383	65536.9811382817
B01-0032	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	12/12/21 7:00	12/13/21 7:00	7.114	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7030.995442	10546.93563	8788.965536	189340.536044704	284022.719440868	236681.627742786	9793.6531298	14651.4213736955	252869.515883922	353425.70620676	9935.9668448	17090.4633720456	263485.258564556	468176.663294624	10078.2805598	27040.3314598804	274101.00124519	749521.092172272
H01-0034	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/7/21 8:00	11/8/21 8:00	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	30812.5	43137.5	36975	NA	NA	NA	18402.5	21884.620155257	NA	NA	21186.25	26635.7831336282	NA	NA	23970	31413.902902182	NA	NA
A02-0152	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	8/10/21 9:00	8/11/21 9:00	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1644	227	935.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
D01-0020	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	1/31/22 7:30	2/1/22 7:30	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	309503.6709	215766.5992	262635.13505	1487929.82939419	1037291.60369264	1262610.71654342	714889.60352	850509.002699047	1588300.95535846	3154226.62304723	441107.078672	418840.851387986	1342199.36664996	1926241.073466	167324.553824	172571.584591352	1096097.77794146	711307.417887178
E02-0076	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	2/16/22 8:00	2/17/22 8:00	0.105	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	646170.1405	700470.053	673320.09675	256831.985712761	278414.466049307	267623.225881034	5703633.659648	19783315.3829958	2446216.22050427	8362787.30706315	5818792.936958	20266600.4548546	2491483.4695448	8571896.59449318	5933952.214268	20750493.5241072	2536750.71858534	8781476.16345379
A03-0128	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	12/6/21 6:00	12/6/21 14:00	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	422	2794	1608	NA	NA	NA	6739.029784	24588.6542439939	NA	NA	7864.1265969	24764.5863806911	NA	NA	8989.2234098	25025.0329945246	NA	NA
N03-0068	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	4/18/22 7:30	4/19/22 7:30	0.84589	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	735	2217	1476	2353.4997417015	7098.9237106833	4726.2117261924	9005.390342	32714.9895964496	13811.0456798062	46935.5711790783	10467.9493646	35424.9447900033	16388.932700357	50411.5762937182	11930.5083872	38224.4221926612	18966.8197209079	54112.108618943
H01-0063	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	1/4/22 8:00	1/5/22 8:00	2.1	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2048	2910.437915	2479.2189575	16280.291328	23136.1216544223	19708.2064912112	221000.881454	897830.159247168	23007.9031204992	14327.1674788042	243799.8492514	981768.136198984	33693.5844817029	41794.9592530729	266598.8170488	1065744.733151	44379.2658429065	70569.1298141873
A02-0323	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	2/7/22 9:00	2/9/22 8:41	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15499.91263	10332.63842	12916.275525	NA	NA	NA	62658.1366836	173501.227707763	NA	NA	46852.3813298	110961.128713419	NA	NA	31046.625976	49638.1117101549	NA	NA
A02-0224	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	11/15/21 10:37	11/17/21 10:37	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2565.023387	6413.051412	4489.0373995	NA	NA	NA	18490.1402478	55836.7885839083	NA	NA	19084.6915337	47285.0392073681	NA	NA	19679.2428196	39760.605441428	NA	NA
A02-0178	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	10/18/21 9:49	10/20/21 9:40	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1816	1163	1489.5	NA	NA	NA	14874.1343162	45037.9153156142	NA	NA	15902.2661124	30220.2604781454	NA	NA	16930.3979086	28606.2766386264	NA	NA
G01-0076	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/18/22 9:00	1/19/22 8:00	0.86	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	942162.4339	988416.9459	965289.6899	3067165.14506208	3217744.51641421	3142454.83073815	912169.2481	152665.315794277	3136913.91599652	504929.759986111	683837.73708	308007.193683191	2342310.16178715	925790.203306339	455506.22606	561981.929554317	1547706.40757778	1785459.19675603
O01-0025	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/21/22 6:25	3/22/22 6:25	1.7	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66363.82565	51271.90925	58817.86745	427064.291731403	329944.836589872	378504.564160638	16443.683669	51584.0887962645	106831.54971263	331016.510814914	14725.3488906	45555.809206725	95565.0532799194	292359.070197164	13007.0141122	39559.5800322391	84298.5568472085	253933.559280353
A03-0195	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	1/26/22 6:00	1/26/22 14:00	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	42209.87275	34292.28287	38251.07781	NA	NA	NA	12932.9660656	32949.8959424406	NA	NA	12442.5092149	28457.7534421571	NA	NA	11952.0523642	24305.0497419142	NA	NA
K01-0034	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	2/8/22 6:24	2/9/22 6:23	8.476	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	89046.10723	66766.84141	77906.47432	2857056.3859464	2142223.13084613	2499639.75839627	366731.613626	379149.675527287	8591555.26096259	6695861.53624606	364267.911494	407973.631558959	8394482.05790821	7268033.68559893	361804.209362	439931.298410453	8197408.85485384	8057464.74100649
A02-0126	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	9/22/21 10:21	9/24/21 10:21	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	54050.04263	67114.13175	60582.08719	NA	NA	NA	70668.44838	183855.891650998	NA	NA	71457.363439	183851.641408131	NA	NA	72246.278498	184061.564464523	NA	NA
A03-0058	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	10/27/21 6:00	10/27/21 14:00	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	967	1684.465921	1325.7329605	NA	NA	NA	2049.8638416	3488.17857958966	NA	NA	4836.3256809	13651.6309572707	NA	NA	7622.7875202	24078.6417783104	NA	NA
A01-0141	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/1/22 0:00	1/2/22 0:00	17.7	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9965.15058	13287.3944	11626.27249	667682.597629569	890278.770751961	778980.684190765	41215.2303924	98975.516140899	2075544.66277026	4954053.48531099	45638.9755262	108545.866202534	2308813.28986768	5440344.04230374	50062.72066	118226.529397216	2542081.9169651	5934316.02127585
B01-0163	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	5/1/22 7:00	5/2/22 7:00	12.2	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45372.05458	50713.17069	48042.612635	2095372.31535767	2342035.75023192	2218704.0327948	45299.697498	56187.259236752	1756950.59574469	1782727.1529905	51815.409336	68546.7395522149	1993588.59048261	2170522.35933858	58331.121174	81209.2305088273	2230226.58522052	2579167.63622891
A02-0277	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	1/5/22 9:00	1/7/22 8:58	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	350220.8591	36904.49797	193562.678535	NA	NA	NA	97884.632168	270280.066237511	NA	NA	62883.09455	149131.251256715	NA	NA	27881.556932	54888.9408917544	NA	NA
A01-0079	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/2/21 0:00	11/2/21 23:55	7.19	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34212.5	53550	43881.25	931164.96190375	1457475.592545	1194320.27722438	75982.44643	87303.0975697006	2800633.3778838	3837226.10145913	66429.225609	64136.793748253	2428702.67941164	3052005.83625689	56876.004788	55110.7511683115	2056771.98093948	2683192.36012848
E02-0090	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	2/2/22 8:00	2/3/22 8:00	0.143	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	757271.3828	921538.6677	839405.02525	409921.321118588	498841.441398051	454381.381258319	732940.90104	720811.154538252	533822.071763404	378848.251753003	663505.14382	492854.425204782	493152.513297693	323382.567231567	594069.3866	415630.636685345	452482.954831983	345594.627047111
N02-0028	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	1/27/22 7:00	1/28/22 7:00	8.2	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	369658.944	387966.1489	378812.54645	11474347.4382977	12042609.7056019	11758478.5719498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
E01-0070	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	2/24/22 8:55	2/25/22 8:55	7.428	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8134.257887	8134.257887	8134.257887	228719.270527557	228719.270527557	228719.270527557	86363.0205852	165488.545260568	1311001.18316829	2551213.64574091	86285.2865952	166988.180589432	1281376.26744453	2383520.73695454	86207.5526052	169950.519907657	1251751.35172077	2228776.42905204
N02-0061	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	5/4/22 7:00	5/5/22 7:00	9.32	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34432.93367	13769.77919	24101.35643	1214794.62985579	485798.101742519	850296.365799156	22401.8035632	24058.7423472473	764368.618249381	849666.73526288	22757.3496276	24034.6910370449	766775.772118249	820326.647880373	23112.895692	29367.7441115258	769182.925987117	977987.745796924
A1019	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/31/21 12:00	3/31/21 12:00	9.229	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16560	11040	13800	578532.6896184	385688.4597456	482110.574682	15488.4	19595.4610793231	545619.387001092	564270.758061926	15271.2	12438.4382061744	550932.612703716	339661.562239427	15054	7190.03423849962	556245.83840634	251744.313355879
G01-0101	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	4/4/22 9:00	4/5/22 8:00	0.925	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3469.085963	10408.11947	6938.6027165	12147.0192430598	36444.0745587128	24295.5469008863	39801.9781162	105969.232467072	146353.582188781	360749.814475212	30040.7834471	64982.0629686366	112703.580967778	224003.3826446	20279.588778	28101.281869554	79053.5797467743	111660.500839789
A02-0322	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	1/31/22 9:00	2/2/22 9:00	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	264334.0203	204338.6319	234336.3261	NA	NA	NA	1481653.5774	1811597.95496686	NA	NA	1563229.93029	2026074.01127401	NA	NA	1644806.28318	2241936.07157072	NA	NA
H01-0160	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	3/17/22 8:00	3/18/22 8:00	2.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25617.56797	25617.56797	25617.56797	223037.895329431	223037.895329431	223037.895329431	27698.020374	33532.1686668659	272345.116035729	302512.868316385	26770.643406	37425.1755992877	262282.691908342	338504.544357969	25843.266438	42407.1791427258	252220.267780956	387777.393812349
E02-0115	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	4/26/22 8:00	4/27/22 8:00	0.114	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	703	5088.231666	2895.615833	303.37032822	2195.75890551041	1249.5646168652	5242.4448062	16834.8930423838	2430.16525052413	7691.88884011233	4950.231949	9759.79811000557	2289.10675132635	4445.18996433855	4658.0190918	3720.98570095603	2148.04825212856	1611.94444727356
O01-0015	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	4/13/22 6:15	4/14/22 6:15	1.74	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11607.49566	17412.44959	14509.972625	76454.0864545979	114689.073796319	95571.5801254582	3752.9198274	8366.52659471836	29370.5756538962	52857.7199695732	4448.3307688	10478.2551147028	34269.4960006051	64939.2399154247	5143.7417102	12673.254298397	39168.4163473141	78330.610720617
A01-0191	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	3/2/22 0:00	3/3/22 0:00	9.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	106424.8529	100816.8022	103620.82755	3746613.83247056	3549186.26030789	3647900.04638922	82685.638732	55375.1980417176	3264893.42757716	1739127.87152126	68835.296201	47153.1554272037	2738431.89965266	1627340.27434807	54984.95367	64690.9633325774	2211970.37172815	2507313.33739571
A1079	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	6/27/21 0:00	6/27/21 23:55	7.515	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4607.5	1977	3292.25	131071.193461125	56240.42310855	93655.8082848375	1760.5	3314.13867310627	62935.993100203	107802.949153223	2338.65	2140.17113572265	91397.876896701	107514.805677273	2916.8	2772.34214134868	119859.760693199	159197.359140402
P01-0022	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	1/24/22 10:00	1/25/22 10:00	0.241	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2408856.325	1612854.931	2010855.628	2197560.6259136	1471381.44142997	1834471.03367178	777055.446846	1790751.01963856	724084.932557141	1588572.03862673	690673.660979	1484928.28989562	648288.715892398	1306866.19624516	604291.875112	1189253.994931	572492.499227654	1036582.6250182
A03-0092	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/12/21 6:00	11/12/21 14:00	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	952	823	887.5	NA	NA	NA	1922.1759546	2720.61195706298	NA	NA	2400.9571589	3032.19253681499	NA	NA	2879.7383632	4650.28757128519	NA	NA
B01-0063	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/8/21 7:00	11/9/21 7:00	NA	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1603.952041	1603.952041	1603.952041	NA	NA	NA	12438.5177422	19091.4251975599	454167.906361704	608014.07288832	10674.7890872	17499.6279836597	447126.293645963	301911.448404494	8911.0604322	17009.1947470098	440084.680930221	11853.9123305857
N03-0059	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	5/4/22 7:30	5/5/22 7:30	0.49118	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3027.322115	3027.322115	3027.322115	5628.75354297832	5628.75354297832	5628.75354297832	8054.0273516	20890.2746332008	12993.2594350167	29937.074317872	6867.9919865	14169.2554763278	11389.4964751052	20044.1258927185	5681.9566214	7722.80367987971	9785.73351519359	10840.0206602459
L01-0087	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/6/22 9:00	4/7/22 9:00	0.407	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2833.886663	1074	1953.9433315	4366.06112558564	1654.67084838	3010.36598698282	18668.0118806	33452.0885984078	18392.9124260584	40424.4228381914	19351.1502667	33763.970172733	18824.0566114145	40558.2022084421	20034.2886528	34224.9605657741	19255.2007967707	40802.2987425619
L01-0047	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	3/5/22 9:00	3/6/22 9:00	0.252	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48247.23557	51264.53251	49755.88404	46024.1631357565	48902.4330501871	47463.2980929718	40021.89908	16279.0041683292	41213.4309317092	12396.1335569345	48087.94904	23178.3997448638	49680.9057395974	22192.6666575612	56153.999	35388.5824549271	58148.3805474856	36408.8733169828
