Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
B01-0085	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	2/7/22 7:00	2/8/22 7:00	12.867	2/14/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	166290.5601	182162.2074	174226.38375	8099492.77117445	8872551.04036108	8486021.90576776	573974.66344	500732.913093847	20910555.177508	17713763.6649101	585545.02014	506820.46139977	21323943.2658563	17757415.9786847	597115.37684	515549.181704055	21737331.3542047	17891712.0454307
H01-0214	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	5/9/22 8:00	5/10/22 8:00	2.9	5/13/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36620.15565	26629.66635	31624.911	402004.679857293	292332.195364065	347168.437610679	36140.963838	75401.3381015063	393524.615304529	575897.693954057	30440.407739	54995.7267813278	344729.111937687	395692.692545019	24739.85164	34796.6929951976	295933.608570845	226711.668324765
A01-0048	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/25/21 0:00	9/25/21 23:55	6.684	10/1/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	291234.6327	145185.1022	218209.86745	7368725.60963617	3673427.06051314	5521076.33507466	176084.972194	156169.637838359	5344540.48044552	4467705.10281222	297447.932446	659199.516807612	8590425.50094808	17972413.4523585	418810.892698	1351971.60651582	11836310.5214506	37475607.7622068
K01-0071	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	4/18/22 6:26	4/19/22 6:24	9.889	4/27/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3016.428198	376	1696.214099	112916.730311298	14075.15372824	63495.9420197689	11313.3776116	12816.6475860755	302166.842725763	303165.438775478	10474.4418725	10110.5333993654	281804.20060752	261066.006155443	9635.5061334	11465.7029991808	261441.558489276	335244.23405076
C01-0096	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	3/10/22 7:00	3/11/22 7:00	11.711	3/15/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	29600.79387	2959.138979	16279.9664245	1312230.91369657	131181.402202315	721706.157949441	63304.216262	189458.963166824	3093660.37889722	9759379.98210683	49834.8746374	151005.819709064	2396811.67689673	7805370.1051704	36365.5330128	113502.801866851	1699962.97489624	5873746.25137588
A02-0286	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	1/10/22 9:00	1/12/22 9:00	NA	1/12/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	230670.1899	257891.5268	244280.85835	NA	NA	NA	69949.6905194	185434.026593667	NA	NA	70535.3311118	194698.925094073	NA	NA	71120.9717042	204683.005164906	NA	NA
P01-0033	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	3/10/22 11:35	3/11/22 11:15	0.358	3/23/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22551.39425	22551.39425	22551.39425	30561.1258442255	30561.1258442255	30561.1258442255	33767.786988	52687.2674512661	45902.3081099212	72084.0104447497	33527.476784	56392.8981066125	45884.850269857	77638.8036675083	33287.16658	61117.9687932161	45867.3924297928	84317.7244860836
A03-0299	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	4/13/22 6:00	4/13/22 14:00	NA	4/18/22	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	398	829	613.5	NA	NA	NA	1116.6	992.760424986315	NA	NA	1125.9	982.141743068468	NA	NA	1135.2	1322.05422849547	NA	NA
L01-0086	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/24/22 9:00	4/15/22 9:00	0.284	4/27/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	86	80	83	92.45485384	86.0045152	89.22968452	1014.677148	1947.51060632043	984.258877314607	2183.52041900957	948.177148	1924.48043215868	931.309697857607	2213.08841947376	881.677148	1912.93027181622	878.360518400607	2246.84289388379
N02-0045	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	2/9/22 7:00	2/10/22 7:00	11.1	2/15/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	93613.57391	86215.41604	89914.494975	3933459.92284265	3622603.74815494	3778031.83549879	203457.847702	227129.707900717	6757908.27485688	5722979.60430803	209360.852675	239527.421341396	6915081.94647508	5992878.75937951	215263.857648	252476.666285057	7072255.61809326	6294512.33276489
N03-0027	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	3/6/22 10:15	3/7/22 7:30	0.48823	3/9/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44181.59567	24846.41779	34514.00673	81654.2480382402	45919.9250348489	63787.0865365446	76038.730824	45959.7043928489	171609.836940988	130834.022628794	74318.73095	50288.3125003959	168458.757366965	137720.437244786	72598.731076	55964.9520330643	165307.677792942	146775.173252181
B01-0053	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/14/21 7:00	11/15/21 7:00	NA	11/16/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7831.466533	27420.87394	17626.1702365	NA	NA	NA	16715.9761346	38106.0413942445	454167.906361704	608014.07288832	18504.0370043	35108.7487859987	447126.293645963	301911.448404494	20292.097874	34190.7545734838	440084.680930221	11853.9123305857
A01-0016	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	8/26/21 0:00	8/26/21 23:55	8.963	8/27/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	111546.0849	62324.9042	86935.49455	3784605.82355785	2114598.60379201	2949602.21367493	155411.47576	299753.328660345	5385379.30273079	10014205.0032561	127873.348976	201924.666128719	4466462.55036676	6782335.12527497	100335.222192	123107.037517484	3547545.79800273	4329480.76435598
G01-0105	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	5/2/22 9:00	5/3/22 8:00	0.999	5/5/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13111.76671	3277.557339	8194.6620245	49583.7794088794	12394.4914282974	30989.1354185884	10696.4732884	10689.1842594475	41330.1796688769	45947.6120737799	7440.1973398	5680.81939198436	28245.1157709792	23952.9607284728	4183.9213912	4884.75565951024	15160.0518730816	15520.6559305023
C01-0008	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	9/22/21 7:00	9/23/21 7:00	8.449	9/24/21	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10435.36294	18786.79104	14611.07699	333753.472938434	600856.605660967	467305.039299701	46588.8233542	101240.534166949	600796.177364391	1216729.20751782	47236.4574029	86576.80172167	765020.002217395	1638872.1270172	47884.0914516	77241.5378636513	929243.827070399	2253749.77595737
H01-0122	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/9/22 8:00	2/10/22 8:00	1.5	2/11/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27356.55818	24316.05868	25836.30843	155333.683350231	138069.377531788	146701.530441009	69648.968098	98474.9143843763	1462845.94488367	3153586.80947628	73599.288056	108718.458567475	1506549.51601753	3182478.80632538	77549.608014	119062.575973271	1550253.08715139	3213793.72236464
N02-0006	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	3/7/22 7:00	3/8/22 7:00	10.32	3/16/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21585.72223	30840.15291	26212.93757	843255.546678376	1204783.87170308	1024019.70919073	13048.4481816	18076.5571059535	487783.356703483	640476.258483381	17437.0913055	22099.8088825401	661019.856605021	805919.167189162	21825.7344294	26521.900865267	834256.356506558	994782.140634454
L01-0092	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/7/22 9:00	4/8/22 9:00	0.399	4/20/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2528.53713	2528.53713	2528.53713	3819.04834517205	3819.04834517205	3819.04834517205	18957.1193066	32823.0727276278	18446.7926762168	40381.5986040533	19632.1449013	33148.7893481214	18858.9658209013	40512.8496933203	20307.170496	33596.8788959324	19271.1389655857	40688.8687598414
A02-0395	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	3/12/22 9:00	3/14/22 9:00	NA	3/15/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1646	2119	1882.5	NA	NA	NA	5424.0827864	9700.54209038801	NA	NA	4392.8289576	4332.80900571794	NA	NA	3361.5751288	4748.10492636204	NA	NA
D01-0027	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	4/5/22 7:30	4/6/22 7:30	1.29	4/8/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	72560.00295	89322.474	80941.238475	354323.475389378	436177.620332599	395250.547860988	21908.0363136	52930.8955304225	106465.11059354	258888.869244719	22659.95203	60375.7686115366	110182.261257252	295239.780604148	23411.8677464	68072.7298152846	113899.411920965	332795.062296243
L01-0072	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	3/10/22 9:00	3/11/22 9:00	0.351	3/16/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3929.657699	2800	3364.8288495	5221.25330818043	3720.300948	4470.77712809021	28707.9136416	39853.4754136245	29894.6498860604	37081.3261529675	33421.8846908	50305.495312573	34593.3612317305	49564.5723487219	38135.85574	63518.2453311238	39292.0725774006	64789.7620804238
A03-0172	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	2/2/22 6:00	2/2/22 14:00	NA	2/3/22	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24021.645	33033.31409	28527.479545	NA	NA	NA	62596.89842	136055.010017796	NA	NA	61429.6443156	128199.931083968	NA	NA	60262.3902112	120634.170189172	NA	NA
A01-0046	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/2/21 0:00	9/2/21 23:55	11.413	9/2/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	85741.26422	76608.41882	81174.84152	3704269.92040463	3309704.65698466	3506987.28869464	97801.550262	95789.104628523	3838492.75776486	3077962.4883144	93828.01474	104876.740994199	3645367.54433555	3353769.01767357	89854.479218	120513.281364061	3452242.33090624	3969405.01416137
A04-0017	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	2/16/22 8:00	2/17/22 8:00	0.587	2/18/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	483207.0404	555447.945	519327.4927	1073703.27976393	1234225.1466182	1153964.21319106	397051.24478	382197.112666975	951502.876928042	804252.806272636	371183.43229	380749.74015407	879961.763826833	779555.910268049	345315.6198	409749.947193506	808420.650725624	858992.213527043
A02-0394	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	3/23/22 9:00	3/25/22 9:00	NA	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1334	1302	1318	NA	NA	NA	2006.1485216	1696.22611704671	NA	NA	1959.5380452	1824.61286226749	NA	NA	1912.9275688	2256.78516707116	NA	NA
A02-0440	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	4/6/22 9:00	4/8/22 9:00	NA	4/8/22	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	610	2806	1708	NA	NA	NA	1295.8	1508.68711967285	NA	NA	1529.6	418.524314954876	NA	NA	1763.4	1490.12276228283	NA	NA
K01-0064	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	3/28/22 6:24	3/29/22 6:24	5.737	4/6/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14698.14705	8818.269465	11758.2082575	319198.148074389	191505.451188756	255351.799631572	23711.78114	15014.2724262119	568319.762502702	495389.620170446	17094.3320095	12269.6421857522	413644.533969911	422656.459845608	10476.882879	12499.3705857932	258969.305437121	388011.744036614
A03-0136	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	12/20/21 6:00	12/20/21 14:00	NA	12/21/21	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	524	225	374.5	NA	NA	NA	31982.264438	100774.956361477	NA	NA	27547.0607828	87211.3337133449	NA	NA	23111.8571276	73881.8854471111	NA	NA
K01-0015	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	12/17/21 6:20	12/18/21 6:28	4.913	12/16/21	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38750.11124	7042.810125	22896.4606825	720663.692847798	130980.205999232	425821.949423515	53740.904644	33465.2575937185	999458.261109406	622377.468034128	41914.0809235	50620.1099798499	779506.31299016	941418.597858981	30087.257203	78601.3044929332	559554.364870915	1461804.99993144
H01-0059	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/31/21 8:00	1/1/22 8:00	NA	1/12/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1093110.162	1301682.765	1197396.4635	NA	NA	NA	225741.8090568	893171.973426226	47495.0922315518	90198.7321880442	248600.8667802	977092.511490994	57719.3006018449	76238.4982680357	271459.9245036	1061024.58657059	67943.508972138	74865.6178635041
A01-0045	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/28/21 0:00	9/28/21 23:55	9.301	10/1/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1074383.087	1102549.243	1088466.165	37826985.4571356	38818662.249415	38322823.8532753	396906.491174	776810.58320313	12355163.9973599	27593308.2062563	378378.241069	786302.560402695	11939419.5168319	28109375.3178063	359849.990964	802961.05649988	11523675.0363038	28763151.4307363
A0242	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	2/15/21 12:00	2/15/21 11:55	9.8	2/18/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	41256	68784	55020	1530474.574608	2551681.286112	2041077.93036	45710.4	47708.6039374466	1604301.58936771	1590700.51595248	54679.2	49608.9276431734	1925659.65670739	1659242.61866482	63648	56021.9847034527	2247017.72404708	1898177.10634748
H01-0103	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	1/19/22 8:00	1/20/22 8:00	2.4	1/21/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1650249.195	1806442.337	1728345.766	14992487.5325879	16411499.7285676	15701993.6305777	1203058.13488	1069512.03252671	6123121.22357061	10372659.9755169	1195279.6241	1089063.34915523	6359832.67452562	10930448.4472623	1187501.11332	1151998.60917133	6596544.12548064	11488952.4535629
N02-0001	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	3/6/22 7:00	3/7/22 7:00	8.36	3/8/22	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24111.08751	37512.13029	30811.6089	763020.140807475	1187109.91049214	975065.025649806	10259.3964272	16024.5004791036	367490.31086154	541326.010786688	13213.2167959	21832.3471243974	488454.134620596	789532.62413076	16167.0371646	28529.0144862121	609417.958379652	1067931.27398518
D01-0004	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	1/25/22 7:30	1/26/22 7:30	NA	1/28/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	721038.0328	27353.72342	374195.87811	NA	NA	NA	769945.6863	934380.759051283	NA	NA	466789.9697	654253.393551142	NA	NA	163634.2531	467765.37142179	NA	NA
O01-0034	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	3/14/22 6:15	3/15/22 6:15	1.9	3/16/22	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3956.366284	7913.105758	5934.736021	28455.2901407212	56913.2643680425	42684.2772543819	10087.1468502	11316.0982351409	73087.0826197157	78197.4668219103	11214.3545731	10572.5411813052	81227.6825674349	71205.6361485286	12341.562296	11903.8128041963	89368.2825151541	82176.1241014797
L01-0077	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	4/15/22 9:00	4/16/22 9:00	0.276	4/20/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10752.1202	2687.771525	6719.9458625	11233.5265980538	2808.11154953227	7020.81907379305	15897.6630646	34687.680171671	18437.3392465116	41084.97910815	14036.3508002	32381.0014270299	16325.8641992467	38349.7263336786	12175.0385358	30348.1332004218	14214.3891519817	35870.2320424652
G01-0126	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	3/4/22 9:00	3/5/22 8:00	1.009	3/10/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	28145.01632	23026.33222	25585.67427	107499.290063942	87948.5852231504	97723.9376435463	14418.7530812	21483.8767940243	72971.1888362941	89054.949792106	13810.2223133	17903.664753505	74462.5927356336	79532.0003304887	13201.6915454	15230.9708937464	75953.9966349731	81802.1679317293
A03-0293	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	4/1/22 6:00	4/1/22 14:00	NA	4/4/22	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1487	354	920.5	NA	NA	NA	1759.8	1005.95990344357	NA	NA	1493.3420035	1424.4127361169	NA	NA	1226.884007	1975.64328438014	NA	NA
A01-0062	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/13/21 0:00	10/13/21 23:55	6.883	10/20/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	50466.09014	8898.38025	29682.235195	1314892.81939161	231847.093017956	773369.956204783	49917.662364	75046.6477307418	1411483.8446074	2085517.09150698	47653.133846	92427.6868459794	1345473.91156471	2579297.1694784	45388.605328	113870.400955251	1279463.97852202	3182779.51031006
A03-0227	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	3/7/22 6:00	3/7/22 14:00	NA	3/7/22	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1481	2701	2091	NA	NA	NA	14315.98325	53850.0980922305	NA	NA	14699.18325	53445.6895539091	NA	NA	15082.38325	53047.2871768791	NA	NA
B01-0006	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	9/19/21 7:00	9/20/21 7:00	NA	9/21/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	62484.40951	34972.02635	48728.21793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L01-0023	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	1/16/22 9:00	1/17/22 9:00	0.346	1/26/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1259938.116	1338432.326	1299185.221	1650206.2909159	1753014.22846263	1701610.25968926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B01-0069	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/17/21 7:00	11/18/21 7:00	6.624	11/19/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17760.47738	20721.28829	19240.882835	445336.081809867	519577.100304343	482456.591057105	19741.6968346	32815.1567266959	400107.181894479	239166.868269876	22522.4980023	26923.9927322591	428305.90788268	166060.912933947	25303.29917	23195.0601205546	456504.633870881	212737.168647447
C01-0086	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	2/24/22 7:00	2/25/22 7:00	18.186	3/1/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6200.423604	9300.980195	7750.7018995	426846.252332474	640293.114279021	533569.683305747	14042.9090756	26912.4997136693	899083.898221432	1651704.48285422	15448.3690672	35812.0384837537	984707.98116669	2187681.46296231	16853.8290588	45348.7648088007	1070332.06411195	2770867.16644563
A02-0122	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	9/20/21 10:03	9/22/21 10:03	NA	9/22/21	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	34541.23586	29828.25756	32184.74671	NA	NA	NA	83646.653354	186032.611648367	NA	NA	82050.094811	185918.113937272	NA	NA	80453.536268	185895.813006322	NA	NA
B01-0043	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	1/10/22 7:00	1/11/22 7:00	20.713	1/12/22	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18092.71015	18092.71015	18092.71015	1418598.69496554	1418598.69496554	1418598.69496554	14267.7695896	10584.4460954955	805880.416239048	737315.245649832	14131.7900785	11830.7579591347	883557.390316488	1132958.30413359	13995.8105674	20009.1048568978	961234.364393928	1791886.93958861
A02-0208	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	11/3/21 10:28	11/5/21 10:28	NA	11/5/21	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	110814.3353	140229.9452	125522.14025	NA	NA	NA	39509.278136	92851.2611852426	NA	NA	41047.2173932	100365.124666131	NA	NA	42585.1566504	109476.729880354	NA	NA
A04-0058	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	4/15/22 8:00	4/16/22 8:00	0.614	4/19/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25693.59686	11009.61406	18351.60546	59718.1302727449	25589.0045395429	42653.5674061439	58387.182526	81371.1091557601	153419.30938477	213730.214796786	46045.1764333	70189.8691292764	120370.170228856	180214.31638797	33703.1703406	62527.0905954526	87321.0310729428	158165.84266792
