assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated	z	is.outlier	is.extreme
mu5854	6404	10/03/2024 0:0	10/04/2024 0:0	Routine Surveillance	6.78	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.504062983616553	FALSE	FALSE
mu6073	6555	11/04/2024 0:0	11/05/2024 0:0	Routine Surveillance	5.77	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	4281.790555	4281.790555	7.6460545625	93522.0801683107	167.003714586269	100	0	NA	yes	-0.396412817987983	FALSE	FALSE
mu4162	3523_37_47_61	02/21/2023 5:45	02/22/2023 5:45	Routine Surveillance	1.29275	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	10324.72849	10324.72849	147.496121285714	50524.9754693985	721.78536384855	100	0	NA	yes	-0.0861312656518978	FALSE	FALSE
mu893	3121	12/15/2022 9:0	12/16/2022 9:0	Routine Surveillance	1.502	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	687416.6489	687416.6489	9820.23784142857	3908435.09308265	55834.7870440378	100	0	NA	yes	0.657492538257282	FALSE	FALSE
mu7467	7060	03/27/2025 0:0	03/28/2025 0:0	Routine Surveillance	7.68	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	7922.290266	7922.290266	14.1469469035714	230316.41699189	411.279316056947	100	0	NA	yes	0.330625177766179	FALSE	FALSE
mu9109	8006	12/29/2025 8:30	12/30/2025 8:30	Routine Surveillance	0.117	Pass	SRO	SARS-CoV-2	N2	MUIDSL	292738.843	292738.843	7228.11958024691	129651.975610634	3201.28334841071	100	0	NA	yes	-0.12594227400712	FALSE	FALSE
mu2136	4307	07/11/2023 8:30	07/12/2023 8:30	Routine Surveillance	0.572	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	69069.004	69069.004	959.291722222222	149551.973102898	2077.11073754025	100	0	NA	yes	-0.498052690272444	FALSE	FALSE
mu870	3094	12/12/2022 23:40	12/13/2022 23:40	Routine Surveillance	5.91	Pass	HSB	SARS-CoV-2	N1	MUIDSL	307000	307000	548.214285714286	6868134.3417	12264.5256101786	100	0	NA	yes	NA	NA	NA
mu120	1416	04/24/2022 9:0	04/25/2022 9:0	Routine Surveillance	1.48	Pass	DUN	SARS-CoV-2	N2	MUIDSL	126441.0496	126441.0496	1404.90055111111	708374.196078177	7870.82440086864	100	0	NA	yes	-0.357413066187291	FALSE	FALSE
mu6009	6517	10/27/2024 7:0	10/28/2024 7:0	Routine Surveillance	5.002	Pass	CSB	SARS-CoV-2	N2	MUIDSL	121014.7381	121014.7381	244.474218383838	2291368.17955511	4629.02662536385	100	0	NA	yes	-0.538189748937617	FALSE	FALSE
mu3454	5405	03/05/2024 7:35	03/06/2024 7:35	Routine Surveillance	1.371	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	154489.553	154489.553	2206.99361428571	801769.435684592	11453.8490812085	100	0	NA	yes	NA	NA	NA
mu5159	5987	07/14/2024 0:0	07/15/2024 0:0	Routine Surveillance	6.04	Pass	HSB	SARS-CoV-2	N2	MUIDSL	231778.5025	231778.5025	413.890183035714	5299355.03333709	9463.13398810195	100	0	NA	yes	-0.157173937969509	FALSE	FALSE
mu4010	2429_44_55_56_68	09/07/2022 8:45	09/08/2022 8:45	Routine Surveillance	0.6904	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	96855.44968	96855.44968	1383.64928114286	253126.590598596	3616.09415140851	100	0	NA	yes	1.68146620817754	FALSE	FALSE
mu8301	7595	08/19/2025 8:30	08/20/2025 8:30	Routine Surveillance	0.727	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	7457.751036	7457.751036	103.5798755	20523.6791688573	285.051099567463	100	0	NA	yes	NA	NA	NA
mu2942	4987	12/02/2023 23:40	12/03/2023 23:40	Routine Surveillance	7.33	Pass	HSB	SARS-CoV-2	N1	MUIDSL	1049993.777	1049993.777	1874.9888875	29134235.3950749	52025.420348348	100	0	NA	yes	NA	NA	NA
mu4433	3686_87_3707_08	03/21/2023 7:0	03/22/2023 7:0	Routine Surveillance	9.55425	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.453043367718717	FALSE	FALSE
mu1381	3598	03/04/2023 9:0	03/05/2023 9:0	Routine Surveillance	1.103	Pass	DUN	SARS-CoV-2	N2	MUIDSL	10451.775	10451.775	116.130833333333	43639.3717238333	484.881908042592	100	0	NA	yes	-0.629881759801234	FALSE	FALSE
mu7766	7241	05/12/2025 0:0	05/13/2025 0:0	Routine Surveillance	8.42	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu991	3221	01/04/2023 10:20	01/05/2023 10:20	Routine Surveillance	0.947	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	4068300.247	4068300.247	58118.5749571429	14583974.6627825	208342.495182607	100	0	NA	yes	4.22036302111682	FALSE	FALSE
mu1025	3250	01/07/2023 8:0	01/08/2023 8:0	Routine Surveillance	1.201	Pass	DUN	SARS-CoV-2	N2	MUIDSL	12716.89087	12716.89087	141.298787444444	57814.5136877163	642.383485419069	100	0	NA	yes	-0.624071499421927	FALSE	FALSE
mu361	2166	08/02/2022 9:0	08/05/2022 9:0	Routine Surveillance	3.48	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	27952.96907	9317.65635666667	32.399097175377	368230.801292495	1280.40196561944	100	0	NA	yes	NA	NA	NA
mu2125	4297	07/10/2023 23:40	07/11/2023 23:40	Routine Surveillance	6.6	Pass	HSB	SARS-CoV-2	N1	MUIDSL	30847	30847	55.0839285714286	770672.378982	1376.20067675357	100	0	NA	yes	NA	NA	NA
mu1669	3876	04/22/2023 23:40	04/23/2023 23:40	Routine Surveillance	6.8	Pass	HSB	SARS-CoV-2	N1	MUIDSL	8320.0164	8320.0164	14.8571721428571	214163.778308923	382.435318408791	100	0	NA	yes	NA	NA	NA
mu895	3127	12/17/2022 23:40	12/18/2022 23:40	Routine Surveillance	6.3	Pass	HSB	SARS-CoV-2	N2	MUIDSL	898492.9085	898492.9085	1604.45162232143	21427333.4568194	38263.0954586061	100	0	NA	yes	0.304408232952681	FALSE	FALSE
mu4922	5883	06/18/2024 8:0	06/19/2024 8:0	Routine Surveillance	0.59	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	241259.0504	241259.0504	3446.55786285714	538826.008965052	7697.51441378645	100	0	NA	yes	NA	NA	NA
mu2156	4325	07/16/2023 23:40	07/17/2023 23:40	Routine Surveillance	7.73	Pass	HSB	SARS-CoV-2	N2	MUIDSL	70118.827	70118.827	125.212191071429	2051762.37390576	3663.86138197457	100	0	NA	yes	-0.25011992479131	FALSE	FALSE
mu449	2420	09/05/2022 0:1	09/06/2022 0:1	Routine Surveillance	10	Pass	HSB	SARS-CoV-2	N2	MUIDSL	568392.849	568392.849	1014.98723035714	21515999.7453309	38421.4281166623	100	0	NA	yes	0.306945858987643	FALSE	FALSE
mu7105	5356_60_69_70	02/22/2024 0:0	02/23/2024 0:0	Routine Surveillance	9.84	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	302180.481	302180.481	539.608001785714	11255749.8234889	20099.5532562303	100	0	NA	yes	NA	NA	NA
mu1343	3561	02/28/2023 8:45	03/01/2023 8:45	Routine Surveillance	0.799	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	1107306.767	1107306.767	15818.6681	3349096.47698671	47844.2353855244	100	0	NA	yes	0.470818035090436	FALSE	FALSE
mu3005	5041	12/13/2023 7:0	12/14/2023 7:0	Routine Surveillance	7.403	Pass	CSB	SARS-CoV-2	N2	MUIDSL	1697881.794	1697881.794	3430.06423030303	47580404.0776745	96122.0284397464	100	0	NA	yes	3.16729352993652	FALSE	FALSE
mu5063	5925	06/27/2024 8:30	06/28/2024 8:30	Routine Surveillance	0.586	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	430292.2249	430292.2249	6147.03178428571	954495.839760403	13635.65485372	100	0	NA	yes	-0.328359549602842	FALSE	FALSE
mu2238	4393	07/26/2023 23:40	07/27/2023 23:40	Routine Surveillance	7.32	Pass	HSB	SARS-CoV-2	N2	MUIDSL	202447.939	202447.939	361.514176785714	5609670.67427633	10017.2690612077	100	0	NA	yes	-0.148292715323074	FALSE	FALSE
mu5834	6411	10/06/2024 7:0	10/07/2024 7:0	Routine Surveillance	7.075	Pass	CSB	SARS-CoV-2	N1	MUIDSL	145766.6039	145766.6039	294.477987676768	3903888.49748888	7886.64342927046	100	0	NA	yes	NA	NA	NA
mu1572	3784	04/04/2023 23:40	04/05/2023 23:40	Routine Surveillance	13.47	Pass	HSB	SARS-CoV-2	N2	MUIDSL	36802.894	36802.894	65.7194535714286	1876560.15889399	3351.00028373927	100	0	NA	yes	-0.255134205975972	FALSE	FALSE
mu1056	3284	01/16/2023 7:0	01/17/2023 7:0	Routine Surveillance	13.592	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1070000	1070000	2161.61616161616	55052883.2104	111217.945879596	100	0	NA	yes	NA	NA	NA
mu7832	7300	05/26/2025 19:30	05/27/2025 19:30	Routine Surveillance	0.839	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	22166.91524	22166.91524	316.670217714286	70401.213737046	1005.73162481494	100	0	NA	yes	-0.623418607418869	FALSE	FALSE
mu2988	5029	12/11/2023 8:30	12/12/2023 8:30	Routine Surveillance	0.616	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	3972306.061	3972306.061	56747.2294428571	9262673.16520393	132323.902360056	100	0	NA	yes	NA	NA	NA
mu2653	4752	10/10/2023 10:50	10/11/2023 10:50	Routine Surveillance	0.544	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	244580.2927	244580.2927	3494.00418142857	503655.157069492	7195.07367242131	100	0	NA	yes	-0.478823790809982	FALSE	FALSE
mu4911	5874	06/17/2024 10:0	06/18/2024 10:0	Routine Surveillance	0.564	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	82935.94122	82935.94122	1184.79916028571	177065.849267031	2529.51213238615	100	0	NA	yes	-0.587820193023648	FALSE	FALSE
mu4145	3348_49_73_74	01/23/2023 4:0	01/24/2023 4:0	Routine Surveillance	14.94225	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	6655.374914	6655.374914	13.4452018464646	376444.926909074	760.494801836512	100	0	NA	yes	-0.0347736469759028	FALSE	FALSE
mu2377	4502	08/19/2023 9:0	08/20/2023 9:0	Routine Surveillance	0.7463	Pass	DUN	SARS-CoV-2	N1	MUIDSL	119166.7557	119166.7557	1324.07506333333	336652.219914584	3740.58022127315	100	0	NA	yes	NA	NA	NA
mu571	2761	10/24/2022 8:30	10/25/2022 8:30	Routine Surveillance	0.51	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	552097.3206	552097.3206	7668.01834166667	1065856.50636995	14803.5625884715	100	0	NA	yes	-0.0138382881504294	FALSE	FALSE
mu8275	7583	08/18/2025 8:30	08/19/2025 8:30	Routine Surveillance	0.709	Pass	SRO	SARS-CoV-2	N1	MUIDSL	14507.37119	14507.37119	358.206696049383	38935.6907152236	961.375079388236	100	0	NA	yes	NA	NA	NA
mu1775	3969	05/08/2023 9:0	05/11/2023 9:0	Routine Surveillance	2.3	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	56650.87	18883.6233333333	65.6616131761651	493227.57055541	1715.03727721899	100	0	NA	yes	NA	NA	NA
mu519	2660	10/08/2022 9:0	10/09/2022 9:0	Routine Surveillance	1.08	Pass	DUN	SARS-CoV-2	N2	MUIDSL	818010.7594	818010.7594	9089.00843777778	3344226.59743958	37158.0733048843	100	0	NA	yes	0.722998601812336	FALSE	FALSE
mu1890	4107	06/03/2023 23:40	06/04/2023 23:40	Routine Surveillance	6.41	Pass	HSB	SARS-CoV-2	N2	MUIDSL	13559.66	13559.66	24.2136785714286	329018.073113446	587.532273416868	100	0	NA	yes	-0.299424805627816	FALSE	FALSE
mu6472	6743	12/31/2024 7:0	01/01/2025 7:0	Routine Surveillance	13.336	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.286678759755547	FALSE	FALSE
mu6003	6508	10/24/2024 0:0	10/25/2024 0:0	Routine Surveillance	5.61	Pass	HSB	SARS-CoV-2	N2	MUIDSL	146603.93	146603.93	261.792732142857	3113303.06272989	5559.46975487481	100	0	NA	yes	-0.219738667897001	FALSE	FALSE
mu308	2010	07/11/2022 0:1	07/12/2022 0:1	Routine Surveillance	8.31	Pass	HSB	SARS-CoV-2	N2	MUIDSL	94845.3784	94845.3784	169.366747142857	2983528.03038639	5327.72862568998	100	0	NA	yes	-0.223452824723588	FALSE	FALSE
mu9103	8003	12/27/2025 8:0	12/28/2025 8:0	Routine Surveillance	1.852	Pass	DUN	SARS-CoV-2	N2	MUIDSL	206155.4432	206155.4432	2290.61603555556	1445269.08680335	16058.5454089262	100	0	NA	yes	-0.0553666247334427	FALSE	FALSE
mu718	2921	11/15/2022 8:45	11/16/2022 8:45	Routine Surveillance	0.935	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	249000	249000	3557.14285714286	881300.22915	12590.0032735714	100	0	NA	yes	NA	NA	NA
mu5215	6016	07/18/2024 7:55	07/19/2024 7:55	Routine Surveillance	0.55	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	2406283.951	2406283.951	34375.4850142857	5009824.2320252	71568.91760036	100	0	NA	yes	1.02507179059018	FALSE	FALSE
mu5837	6412	10/07/2024 7:0	10/08/2024 7:0	Routine Surveillance	6.089	Pass	CSB	SARS-CoV-2	N2	MUIDSL	169243.2284	169243.2284	341.905511919192	3900948.35112623	7880.70373964896	100	0	NA	yes	-0.406496232096561	FALSE	FALSE
mu6079	6555	11/04/2024 0:0	11/05/2024 0:0	Routine Surveillance	5.77	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	21199.05809	21199.05809	37.855460875	463025.919815374	826.831999670311	100	0	NA	yes	-0.512340720932128	FALSE	FALSE
mu127	1444	04/30/2022 0:1	05/01/2022 0:1	Routine Surveillance	15.24	Pass	HSB	SARS-CoV-2	N1	MUIDSL	28673.84	28673.84	51.2032857142857	1654183.74787786	2953.89954978189	100	0	NA	yes	NA	NA	NA
mu9179	8016	01/01/2026 0:0	01/02/2026 0:0	Routine Surveillance	8.257	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	192057.5738	192057.5738	2743.67962571429	6002976.5652387	85756.8080748385	100	0	NA	yes	NA	NA	NA
mu877	3102	12/14/2022 7:0	12/15/2022 7:0	Routine Surveillance	11.619	Pass	CSB	SARS-CoV-2	N2	MUIDSL	1026637.84	1026637.84	2074.01583838384	45154282.3503794	91220.7724250089	100	0	NA	yes	2.96879176643622	FALSE	FALSE
mu5445	6153	08/18/2024 7:0	08/19/2024 7:0	Routine Surveillance	6.832	Pass	CSB	SARS-CoV-2	N1	MUIDSL	290662.384	290662.384	587.196735353535	7517087.64755915	15186.0356516346	100	0	NA	yes	NA	NA	NA
mu1955	4162	06/13/2023 7:0	06/14/2023 7:0	Routine Surveillance	5.737	Pass	CSB	SARS-CoV-2	N1	MUIDSL	31012.37	31012.37	62.6512525252525	673492.450287993	1360.59080866261	100	0	NA	yes	NA	NA	NA
mu3736	5653	04/25/2024 0:0	04/26/2024 0:0	Routine Surveillance	6.55	Pass	HSB	SARS-CoV-2	N1	MUIDSL	17379.64712	17379.64712	31.0350841428571	430918.539529601	769.497392017144	100	0	NA	yes	NA	NA	NA
mu3906	5785	05/25/2024 9:0	05/26/2024 9:0	Routine Surveillance	2.143	Pass	DUN	SARS-CoV-2	N1	MUIDSL	15702.33414	15702.33414	174.470379333333	127379.432846591	1415.32703162879	100	0	NA	yes	NA	NA	NA
mu2639	4741	10/08/2023 7:0	10/09/2023 7:0	Routine Surveillance	5.394	Pass	CSB	SARS-CoV-2	N1	MUIDSL	263725.1616	263725.1616	532.778104242424	5384872.61826635	10878.5305419522	100	0	NA	yes	NA	NA	NA
mu4680	3486_3500_06_18	02/14/2023 5:45	02/15/2023 5:45	Routine Surveillance	1.237	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.246261819330718	FALSE	FALSE
mu2374	4499	08/21/2023 8:30	08/22/2023 8:30	Routine Surveillance	0.471	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	6972.818822	6972.818822	96.8447058611111	12432.0346836809	172.667148384457	100	0	NA	yes	-0.570512714849577	FALSE	FALSE
mu4052	2120_31_32	07/25/2022 9:0	07/28/2022 9:0	Routine Surveillance	2.453333333	Pass	HRSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	31877.87533	10625.9584433333	36.9482890341574	296045.764782978	1029.40215161507	100	0	NA	yes	NA	NA	NA
mu6729	6890	02/11/2025 7:15	02/13/2025 7:15	Routine Surveillance	0.423	Pass	PUT	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.346674081984075	FALSE	FALSE
mu3457	5408	03/05/2024 7:0	03/06/2024 7:0	Routine Surveillance	10.038	Pass	CSB	SARS-CoV-2	N2	MUIDSL	163422.3461	163422.3461	330.146153737374	6209713.41366373	12544.875583159	100	0	NA	yes	-0.217596420819354	FALSE	FALSE
mu1268	3489	02/15/2023 8:30	02/16/2023 8:30	Routine Surveillance	0.749	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	440000	440000	6111.11111111111	1247519.7196	17326.6627722222	100	0	NA	yes	NA	NA	NA
mu802	3013	11/30/2022 8:30	12/01/2022 8:30	Routine Surveillance	0.927	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	2045000	2045000	28402.7777777778	7176058.51815	99667.47941875	100	0	NA	yes	NA	NA	NA
mu4576	5327_29_37_38	02/15/2024 0:0	02/16/2024 0:0	Routine Surveillance	9.5725	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	172617.9065	172617.9065	308.246261607143	6254954.36205427	11169.5613608112	100	0	NA	yes	0.911291934834219	FALSE	FALSE
mu8768	7810	10/23/2025 0:0	10/24/2025 0:0	Routine Surveillance	7.24	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	0	0	0	0	0	100	0	NA	yes	NA	NA	NA
mu18	1087	03/17/2022 0:1	03/18/2022 0:1	Routine Surveillance	19.52	Pass	HSB	SARS-CoV-2	N2	MUIDSL	27129.49514	27129.49514	48.4455270357143	2004631.03810315	3579.69828232706	100	0	NA	yes	-0.251468821951697	FALSE	FALSE
mu6296	6673	12/09/2024 8:30	12/10/2024 8:30	Routine Surveillance	1.314	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.526936334989832	FALSE	FALSE
mu2591	4684	09/27/2023 8:30	09/28/2023 8:30	Routine Surveillance	0.084	Pass	SRO	SARS-CoV-2	N1	MUIDSL	221649.6944	221649.6944	5472.83196049383	70478.9374530111	1740.22067785213	100	0	NA	yes	NA	NA	NA
mu5133	5957_58	07/07/2024 7:0	07/08/2024 7:0	Routine Surveillance	5.737	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.286678759755547	FALSE	FALSE
mu8999	7937	12/02/2025 7:15	12/04/2025 7:15	Routine Surveillance	0.311	Pass	PUT	Influenza Virus A (FluA)	M	MUIDSL	104339.6649	52169.83245	1064.69045816327	122835.175792733	2506.84032230067	100	0	NA	yes	0.438292990831351	FALSE	FALSE
mu1926	4134	06/07/2023 8:30	06/08/2023 8:30	Routine Surveillance	0.066	Pass	SRO	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes	-0.481677019452615	FALSE	FALSE
mu4459	4025_38_44_55	05/17/2023 8:45	05/18/2023 8:45	Routine Surveillance	0.70125	Pass	PRPSD	Influenza Virus A (FluA)	M	MUIDSL	14595	14595	208.5	38742.7013386875	553.46716198125	100	0	NA	yes	-0.510501697319018	FALSE	FALSE
mu3862	5750	05/20/2024 8:30	05/21/2024 8:30	Routine Surveillance	0.667	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	4928.53839	4928.53839	70.4076912857143	12443.9111840956	177.770159772794	100	0	NA	yes	NA	NA	NA
mu6849	6851	01/30/2025 0:0	01/31/2025 0:0	Routine Surveillance	11.71	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	500524.9023	500524.9023	893.794468392857	22186842.9735648	39619.3624527944	100	0	NA	yes	NA	NA	NA
mu5636	6261	09/05/2024 0:0	09/06/2024 0:0	Routine Surveillance	5.86	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	30599.01298	30599.01298	54.6410946071429	678762.684986284	1212.07622318979	100	0	NA	yes	-0.459313493988699	FALSE	FALSE
mu8582	7743	10/05/2025 0:0	10/06/2025 0:0	Routine Surveillance	7.16	Pass	HSB	SARS-CoV-2	N1	MUIDSL	11736.52112	11736.52112	20.9580734285714	318101.217996072	568.0378892787	100	0	NA	yes	NA	NA	NA
mu8594	7750	10/06/2025 0:0	10/07/2025 0:0	Routine Surveillance	7.82	Pass	HSB	SARS-CoV-2	N1	MUIDSL	91439.28289	91439.28289	163.284433732143	2706777.07510505	4833.53049125901	100	0	NA	yes	NA	NA	NA
mu63	1236	04/04/2022 9:0	04/07/2022 9:0	Routine Surveillance	1.94	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	455607.22	151869.073333333	528.074944655007	3345840.64572079	11634.0646257547	100	0	NA	yes	NA	NA	NA
mu3756	5666	04/30/2024 0:0	05/01/2024 0:0	Routine Surveillance	12.76	Pass	HSB	SARS-CoV-2	N1	MUIDSL	14486423.49	14486423.49	25868.613375	699720787.900264	1249501.40696476	100	0	NA	yes	NA	NA	NA
mu9044	7956	12/10/2025 7:0	12/11/2025 7:0	Routine Surveillance	18.084	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	110505	110505	223.242424242424	7564658.9423922	15282.13927756	100	0	NA	yes	0.694763543867317	FALSE	FALSE
mu1935	4146	06/10/2023 23:40	06/11/2023 23:40	Routine Surveillance	9.61	Pass	HSB	SARS-CoV-2	N1	MUIDSL	158178.9732	158178.9732	282.462452142857	5754201.48530313	10275.3597951842	100	0	NA	yes	NA	NA	NA
mu6144	6598	11/14/2024 0:0	11/15/2024 0:0	Routine Surveillance	18.7	Pass	HSB	SARS-CoV-2	N2	MUIDSL	48015.48421	48015.48421	85.7419360892857	3398880.09935913	6069.4287488556	100	0	NA	yes	-0.21156546322921	FALSE	FALSE
mu2307	4448	08/09/2023 7:0	08/10/2023 7:0	Routine Surveillance	6.6	Pass	CSB	SARS-CoV-2	N1	MUIDSL	106379.509	106379.509	214.908098989899	2657754.37728035	5369.20076218253	100	0	NA	yes	NA	NA	NA
mu1705	3907	04/26/2023 8:30	04/27/2023 8:30	Routine Surveillance	0.106	Pass	SRO	SARS-CoV-2	N1	MUIDSL	29945.5225	29945.5225	739.395617283951	12015.7445146329	296.685049744021	100	0	NA	yes	NA	NA	NA
mu8205	7529	07/31/2025 0:0	08/01/2025 0:0	Routine Surveillance	7.91	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	8000	8000	14.2857142857143	239540.7448	427.75133	100	0	NA	yes	0.359017649974989	FALSE	FALSE
mu2659	4755	10/10/2023 9:30	10/11/2023 9:30	Routine Surveillance	0.534	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	352404.1176	352404.1176	5034.34453714286	712352.833809451	10176.4690544207	100	0	NA	yes	-0.409172717209113	FALSE	FALSE
mu5857	6413	10/07/2024 9:0	10/08/2024 9:0	Routine Surveillance	0.625	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3876.904398	3876.904398	55.3843485428571	9172.29542327074	131.032791761011	100	0	NA	yes	-0.446912657937446	FALSE	FALSE
mu1285	3505	02/20/2023 7:0	02/21/2023 7:0	Routine Surveillance	14.71	Pass	CSB	SARS-CoV-2	N2	MUIDSL	1194300.175	1194300.175	2412.72762626263	66502671.7923217	134348.83190368	100	0	NA	yes	4.71548604992604	FALSE	FALSE
mu5069	5929	07/01/2024 7:0	07/02/2024 7:0	Routine Surveillance	5.874	Pass	CSB	SARS-CoV-2	N2	MUIDSL	312986.517	312986.517	632.295993939394	6959411.17919588	14059.416523628	100	0	NA	yes	-0.156257236195552	FALSE	FALSE
mu1349	3567	03/01/2023 8:45	03/02/2023 8:45	Routine Surveillance	1.775	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	1677672.96	1677672.96	23966.7565714286	11272456.9991366	161035.099987666	100	0	NA	yes	3.11517218179294	FALSE	FALSE
mu8785	7838	11/03/2025 7:0	11/04/2025 7:0	Routine Surveillance	5.519	Pass	CSB	SARS-CoV-2	N2	MUIDSL	49132.01928	49132.01928	99.2566046060606	1026450.31596983	2073.63700195925	100	0	NA	yes	-0.641683495265281	FALSE	FALSE
mu3075	5091	12/23/2023 8:30	12/24/2023 8:30	Routine Surveillance	0.841	Pass	DUN	SARS-CoV-2	N2	MUIDSL	1820978.451	1820978.451	20233.0939	5797139.18212612	64412.6575791792	100	0	NA	yes	1.72842492071762	FALSE	FALSE
mu7175	5988_89	07/14/2024 7:0	07/15/2024 7:0	Routine Surveillance	12.371	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	293851.8286	293851.8286	593.640057777778	13760877.5263445	27799.7525784737	100	0	NA	yes	NA	NA	NA
mu5625	6279	09/09/2024 0:0	09/10/2024 0:0	Routine Surveillance	5.11	Pass	HSB	SARS-CoV-2	N1	MUIDSL	884987.0682	884987.0682	1580.33405035714	17118698.7679367	30569.104942744	100	0	NA	yes	NA	NA	NA
mu7464	7056	03/25/2025 7:15	03/27/2025 7:15	Routine Surveillance	0.148	Pass	PUT	Influenza Virus A (FluA)	M	MUIDSL	48732.30489	24366.152445	497.268417244898	27301.8196295409	557.179992439611	100	0	NA	yes	-0.385171653408197	FALSE	FALSE
mu1502	3714	03/27/2023 9:0	03/30/2023 9:0	Routine Surveillance	1.78	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	42890.906	14296.9686666667	49.713024328616	289000.202776999	1004.90351812302	100	0	NA	yes	NA	NA	NA
mu5462	6166	08/20/2024 8:55	08/21/2024 8:55	Routine Surveillance	0.587	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	685952.1389	685952.1389	9799.31627	1524210.12054859	21774.4302935514	100	0	NA	yes	-0.138222256641556	FALSE	FALSE
mu7810	7282	05/20/2025 7:15	05/22/2025 7:15	Routine Surveillance	0.142	Pass	PUT	SARS-CoV-2	N2	MUIDSL	81985.44383	40992.721915	836.586161530612	44069.4896878499	899.377340568365	100	0	NA	yes	-0.22602638300747	FALSE	FALSE
mu5656	6293	09/10/2024 7:15	09/12/2024 7:15	Routine Surveillance	0.108	Pass	PUT	SARS-CoV-2	N1	MUIDSL	1743988.419	871994.2095	17795.8001938776	712984.809726013	14550.7104025717	100	0	NA	yes	NA	NA	NA
mu3845	5735	05/14/2024 8:30	05/15/2024 8:30	Routine Surveillance	0.167	Pass	SRO	SARS-CoV-2	N2	MUIDSL	20138.67572	20138.67572	497.251252345679	12730.93512436	314.34407714469	100	0	NA	yes	-0.446746306330679	FALSE	FALSE
