assay_id	sample_id	collection_start_datetime	collection_end_datetime	event_type	sample_flow	sample_qc	location_id	target	target_genetic_locus	lab_id	target_copies_per_l	target_copies_per_ld	target_copies_per_ldcap	target_copies_flownorm	target_copies_fn_per_cap	target_per_capita_basis	nc_copies_per_rxn	pc_copies_per_rxn	target_result_validated
4789	4789	10/18/2023 10:0	10/19/2023 10:0	Routine Surveillance	0.549	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	1319583.035	1319583.035	18851.1862142857	2742344.38626912	39176.3483752732	100	0	NA	yes
4263	4263	07/03/2023 23:40	07/04/2023 23:40	Routine Surveillance	6.46	Pass	HSB	SARS-CoV-2	N2	MUIDSL	14138.84	14138.84	25.2479285714286	345747.638855624	617.406497956471	100	0	NA	yes
7069	7069	03/31/2025 8:30	04/01/2025 8:30	Routine Surveillance	0.749	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
4216	4216	06/24/2023 23:40	06/25/2023 23:40	Routine Surveillance	7.48	Pass	HSB	SARS-CoV-2	N2	MUIDSL	41586.784	41586.784	74.2621142857143	1177524.24960037	2102.72187428638	100	0	NA	yes
4380_94_98_4412	4380_94_98_4412	07/26/2023 10:30	07/27/2023 10:30	Routine Surveillance	0.604	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	6937.43825	6937.43825	99.1062607142857	15861.6730680632	226.59532954376	100	0	NA	yes
5544	5544	04/03/2024 10:0	04/04/2024 10:0	Routine Surveillance	1.809	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	6156.531908	6156.531908	87.9504558285714	42158.7403868009	602.267719811441	100	0	NA	yes
1952	1952	07/02/2022 9:0	07/03/2022 9:0	Routine Surveillance	1.3	Pass	DUN	SARS-CoV-2	N1	MUIDSL	386535.8	386535.8	4294.84222222222	1902155.4274814	21135.0603053489	100	0	NA	yes
3689_90_3709_23	3689_90_3709_23	03/21/2023 9:0	03/22/2023 9:0	Routine Surveillance	0.583	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	41570.74988	41570.74988	593.867855428571	91742.2397327952	1310.60342475422	100	0	NA	yes
5224	5224	01/23/2024 8:30	01/24/2024 8:30	Routine Surveillance	0.735	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	458531.7492	458531.7492	6368.49651666667	1275762.04152329	17718.917243379	100	0	NA	yes
4868	4868	11/02/2023 11:0	11/03/2023 11:0	Routine Surveillance	0.604	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	3937402.725	3937402.725	56248.6103571429	9002428.92414232	128606.127487747	100	0	NA	yes
6140	6140	08/13/2024 8:30	08/14/2024 8:30	Routine Surveillance	0.097	Pass	SRO	SARS-CoV-2	N1	MUIDSL	1280157.948	1280157.948	31608.8382222222	470054.501700052	11606.2839925939	100	0	NA	yes
6594	6594	11/12/2024 7:15	11/14/2024 7:15	Routine Surveillance	0.111	Pass	PUT	SARS-CoV-2	N2	MUIDSL	44861.14383	22430.571915	457.76677377551	18849.7782936728	384.689352932097	100	0	NA	yes
1975	1975	07/07/2022 9:0	07/10/2022 9:0	Routine Surveillance	3.12	Pass	HRSB	SARS-CoV-2	N1	MUIDSL	1464027.76	488009.253333333	1696.89228879076	17290869.4077026	60123.3332442108	100	0	NA	yes
5565	5565	04/08/2024 8:30	04/09/2024 8:30	Routine Surveillance	0.156	Pass	SRO	SARS-CoV-2	N2	MUIDSL	5969.917774	5969.917774	147.405377135802	3525.37948477686	87.0464070315275	100	0	NA	yes
5715_18_23_24	5715_18_23_24	05/09/2024 0:0	05/10/2024 0:0	Routine Surveillance	10.17	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	57420.21799	57420.21799	102.536103553571	2210541.71527012	3947.39592012521	100	0	NA	yes
4821_34_38	4821_34_38	10/25/2023 8:30	10/26/2023 8:30	Routine Surveillance	0.531	Pass	PRPSD	SARS-CoV-2	del69/70	MUIDSL	27581.66194	27581.66194	394.023742	55440.5943288009	792.008490411441	100	0	NA	yes
7500	7500	07/22/2025 8:30	07/23/2025 8:30	Routine Surveillance	0.09	Pass	SRO	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3588	3588	03/05/2023 7:0	03/06/2023 7:0	Routine Surveillance	10.4	Pass	CSB	SARS-CoV-2	N2	MUIDSL	6778.92	6778.92	13.6947878787879	266874.31219488	539.140024636121	100	0	NA	yes
6367	6367	09/26/2024 8:30	09/27/2024 8:30	Routine Surveillance	0.805	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	57244.91477	57244.91477	817.784496714286	174439.855619702	2491.99793742432	100	0	NA	yes
6115_16	6115_16	08/11/2024 7:0	08/12/2024 7:0	Routine Surveillance	8.114	Pass	CSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
7127	7127	04/14/2025 0:0	04/15/2025 0:0	Routine Surveillance	8.72	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
3794	3794	04/10/2023 8:30	04/11/2023 8:30	Routine Surveillance	0.587	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	324172.33	324172.33	4502.39347222222	720322.480487011	10004.4788956529	100	0	NA	yes
6037	6037	07/24/2024 10:45	07/25/2024 10:45	Routine Surveillance	0.583	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	1205333.71	1205333.71	17219.053	2660043.76875675	38000.6252679536	100	0	NA	yes
4380_94_98_4412	4380_94_98_4412	07/26/2023 10:30	07/27/2023 10:30	Routine Surveillance	0.56225	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	6030.740216	6030.740216	86.1534316571429	12835.5064745096	183.364378207279	100	0	NA	yes
4110	4110	06/05/2023 7:0	06/06/2023 7:0	Routine Surveillance	5.669	Pass	CSB	SARS-CoV-2	N2	MUIDSL	20887.19	20887.19	42.1963434343434	448228.430103195	905.511980006455	100	0	NA	yes
7148	7148	04/21/2025 7:0	04/22/2025 7:0	Routine Surveillance	8.92	Pass	CSB	SARS-CoV-2	N2	MUIDSL	110761.0106	110761.0106	223.759617373737	3739940.46724729	7555.43528736826	100	0	NA	yes
6449	6449	10/14/2024 8:30	10/15/2024 8:30	Routine Surveillance	0.616	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	194428.1697	194428.1697	2777.54528142857	453370.048124271	6476.71497320388	100	0	NA	yes
1347	1347	04/19/2022 0:1	04/20/2022 0:1	Routine Surveillance	9.88	Pass	HSB	SARS-CoV-2	N2	MUIDSL	22673.12258	22673.12258	40.4877188928571	847971.401662111	1514.2346458252	100	0	NA	yes
6841	6841	01/28/2025 7:0	01/29/2025 7:0	Routine Surveillance	10.332	Pass	CSB	SARS-CoV-2	N1	MUIDSL	193058.7769	193058.7769	390.017731111111	7550694.04603908	15253.9273657355	100	0	NA	yes
6781	6781	01/13/2025 10:15	01/14/2025 10:15	Routine Surveillance	1.009	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	322071.2662	322071.2662	4601.01808857143	1230144.33791222	17573.4905416031	100	0	NA	yes
6453	6453	10/13/2024 8:30	10/14/2024 8:30	Routine Surveillance	0.848	Pass	DUN	SARS-CoV-2	N2	MUIDSL	98877.89488	98877.89488	1098.64327644444	317400.77950493	3526.67532783256	100	0	NA	yes
7509	7509	07/27/2025 0:0	07/28/2025 0:0	Routine Surveillance	10.79	Pass	HSB	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
5128	5128	01/03/2024 8:30	01/04/2024 8:30	Routine Surveillance	0.655	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	2731491.852	2731491.852	39021.3121714286	6772579.85431895	96751.1407759851	100	0	NA	yes
4112	4112	06/05/2023 8:30	06/06/2023 8:30	Routine Surveillance	0.444	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	21143.49	21143.49	293.659583333333	35536.3296455196	493.56013396555	100	0	NA	yes
4087_88_4109_10	4087_88_4109_10	05/30/2023 7:0	05/31/2023 7:0	Routine Surveillance	6.3505	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
7424	7424	06/30/2025 10:0	07/01/2025 10:0	Routine Surveillance	1.098	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
6976	6976	03/04/2025 8:30	03/05/2025 8:30	Routine Surveillance	0.092	Pass	SRO	SARS-CoV-2	N2	MUIDSL	352279.1624	352279.1624	8698.25092345679	122683.937900934	3029.23303459096	100	0	NA	yes
5420	5420	03/05/2024 7:15	03/07/2024 7:15	Routine Surveillance	0.206	Pass	PUT	SARS-CoV-2	N1	MUIDSL	29688.78374	14844.39187	302.946772857143	23151.1490845901	472.472430297757	100	0	NA	yes
3031	3031	12/03/2022 23:40	12/04/2022 23:40	Routine Surveillance	6.04	Pass	HSB	SARS-CoV-2	N2	MUIDSL	391114.2588	391114.2588	698.418319285714	8942388.07148081	15968.5501276443	100	0	NA	yes
6476	6476	10/17/2024 0:0	10/18/2024 0:0	Routine Surveillance	5.65	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	99596.74478	99596.74478	177.851329964286	2130132.00216578	3803.8071467246	100	0	NA	yes
3901	3901	04/26/2023 10:15	04/27/2023 10:15	Routine Surveillance	0.632	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	299705.0762	299705.0762	4281.50108857143	717008.166458889	10242.9738065556	100	0	NA	yes
3627_28_42_43_48	3627_28_42_43_48	03/08/2023 23:40	03/09/2023 23:40	Routine Surveillance	7.046	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3090_91	3090_91	12/09/2022 6:0	12/10/2022 6:0	Routine Surveillance	1.126	Pass	DUN	SARS-CoV-2	del69/70	MUIDSL	863921.4516	863921.4516	9599.12724	3682354.3117659	40915.04790851	100	0	NA	yes
3997_4001_15_16	3997_4001_15_16	05/11/2023 0:0	05/12/2023 0:0	Routine Surveillance	10.25	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
6137	6137	08/14/2024 8:30	08/15/2024 8:30	Routine Surveillance	0.703	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	1420792.58	1420792.58	19733.2302777778	3780932.55550123	52512.9521597394	100	0	NA	yes
7215	7215	05/06/2025 0:0	05/07/2025 0:0	Routine Surveillance	17.42	Pass	HSB	SARS-CoV-2	N2	MUIDSL	8424.214274	8424.214274	15.043239775	555508.208315096	991.978943419814	100	0	NA	yes
2227	2227	08/09/2022 8:30	08/10/2022 8:30	Routine Surveillance	0.9	Pass	SRO	SARS-CoV-2	del69/70	MUIDSL	5184228.897	5184228.897	128005.651777778	17661988.7180935	436098.486866506	100	0	NA	yes
6019	6019	07/21/2024 7:0	07/22/2024 7:0	Routine Surveillance	5.362	Pass	CSB	SARS-CoV-2	N2	MUIDSL	819977.951	819977.951	1656.52111313131	16643394.5677237	33623.0193287348	100	0	NA	yes
4877	4877	11/07/2023 14:50	11/08/2023 14:50	Routine Surveillance	0.573	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	990476.2268	990476.2268	14149.6603828571	2148382.48564494	30691.1783663562	100	0	NA	yes
5246	5246	01/30/2024 0:0	01/31/2024 0:0	Routine Surveillance	25.2	Pass	HSB	SARS-CoV-2	N2	MUIDSL	37482.04261	37482.04261	66.9322189464286	3575499.45269127	6384.8204512344	100	0	NA	yes
4741	4741	10/08/2023 7:0	10/09/2023 7:0	Routine Surveillance	5.394	Pass	CSB	SARS-CoV-2	N1	MUIDSL	263725.1616	263725.1616	532.778104242424	5384872.61826635	10878.5305419522	100	0	NA	yes
5396	5396	03/04/2024 8:30	03/05/2024 8:30	Routine Surveillance	0.813	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	176401.7344	176401.7344	2520.02477714286	542883.099094479	7755.47284420685	100	0	NA	yes
5341	5341	02/20/2024 7:30	02/21/2024 7:30	Routine Surveillance	0.781	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	631559.2289	631559.2289	9022.27469857143	1867144.99474354	26673.4999249078	100	0	NA	yes
4802	4802	10/19/2023 23:40	10/20/2023 23:40	Routine Surveillance	5.69	Pass	HSB	SARS-CoV-2	N1	MUIDSL	248470.521	248470.521	443.697358928571	5351802.30297309	9556.78982673766	100	0	NA	yes
6065	6065	07/31/2024 7:0	08/01/2024 7:0	Routine Surveillance	5.563	Pass	CSB	SARS-CoV-2	N1	MUIDSL	1173471.069	1173471.069	2370.64862424242	24711230.5106842	49921.677799362	100	0	NA	yes
4256	4256	07/02/2023 7:0	07/03/2023 7:0	Routine Surveillance	8.748	Pass	CSB	SARS-CoV-2	N2	MUIDSL	62108.11	62108.11	125.470929292929	2056695.57158577	4154.94054865813	100	0	NA	yes
4133	4133	06/06/2023 8:30	06/07/2023 8:30	Routine Surveillance	0.069	Pass	SRO	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
4658_62_70_71	4658_62_70_71	09/20/2023 23:40	09/21/2023 23:40	Routine Surveillance	5.775	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	12000	12000	21.4285714285714	262328.913	468.4444875	100	0	NA	yes
7482	7482	07/16/2025 7:45	07/17/2025 7:45	Routine Surveillance	0.85	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
4492	4492	08/16/2023 23:40	08/17/2023 23:40	Routine Surveillance	7.2	Pass	HSB	SARS-CoV-2	N2	MUIDSL	241200.757	241200.757	430.7156375	6573915.05439867	11739.1340257119	100	0	NA	yes
6516	6516	10/27/2024 0:0	10/28/2024 0:0	Routine Surveillance	5.18	Pass	HSB	SARS-CoV-2	N1	MUIDSL	262781.9538	262781.9538	469.253488928571	5152739.91710242	9201.32128054004	100	0	NA	yes
5503	5503	03/26/2024 7:0	03/27/2024 7:0	Routine Surveillance	9.073	Pass	CSB	SARS-CoV-2	N1	MUIDSL	29064.24031	29064.24031	58.715636989899	998212.058018461	2016.59001619891	100	0	NA	yes
4502	4502	08/19/2023 9:0	08/20/2023 9:0	Routine Surveillance	0.7463	Pass	DUN	SARS-CoV-2	N1	MUIDSL	119166.7557	119166.7557	1324.07506333333	336652.219914584	3740.58022127315	100	0	NA	yes
7581	7581	08/18/2025 7:0	08/19/2025 7:0	Routine Surveillance	5.6	Pass	CSB	SARS-CoV-2	N2	MUIDSL	13599.97392	13599.97392	27.4746947878788	288296.27274844	582.416712623112	100	0	NA	yes
6022	6022	07/22/2024 8:30	07/23/2024 8:30	Routine Surveillance	0.592	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	679617.691	679617.691	9439.13459722222	1522997.90938348	21152.7487414372	100	0	NA	yes
4553	4553	08/30/2023 8:30	08/31/2023 8:30	Routine Surveillance	0.502	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	110484.1232	110484.1232	1534.50171111111	209950.307810861	2915.97649737307	100	0	NA	yes
5458	5458	03/18/2024 9:0	03/19/2024 9:0	Routine Surveillance	0.695	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	37988.74766	37988.74766	542.696395142857	99943.0747693502	1427.75821099072	100	0	NA	yes
7319	7319	05/31/2025 9:0	06/01/2025 9:0	Routine Surveillance	2.203	Pass	DUN	SARS-CoV-2	N1	MUIDSL	49872.26427	49872.26427	554.136269666667	415897.690262332	4621.08544735925	100	0	NA	yes
4377	4377	07/25/2023 7:0	07/26/2023 7:0	Routine Surveillance	6.486	Pass	CSB	SARS-CoV-2	N2	MUIDSL	59802.061	59802.061	120.812244444444	1468270.32376885	2966.2026742805	100	0	NA	yes
7549	7549	08/05/2025 8:30	08/06/2025 8:30	Routine Surveillance	0.551	Pass	SRO	SARS-CoV-2	N1	MUIDSL	0	0	0	0	0	100	0	NA	yes
3689	3689	03/21/2023 9:0	03/22/2023 9:0	Routine Surveillance	0.583	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	1668256	1668256	23832.2285714286	3681664.20691168	52595.2029558811	100	0	NA	yes
6141	6141	08/14/2024 8:30	08/15/2024 8:30	Routine Surveillance	0.111	Pass	SRO	SARS-CoV-2	N2	MUIDSL	661775.3029	661775.3029	16340.1309358025	278065.084277926	6865.80455007226	100	0	NA	yes
5775	5775	05/23/2024 0:0	05/24/2024 0:0	Routine Surveillance	7.24	Pass	HSB	SARS-CoV-2	N1	MUIDSL	76589.91516	76589.91516	136.767705642857	2099051.43059971	3748.3061260709	100	0	NA	yes
7632	7632	08/30/2025 8:0	08/31/2025 8:0	Routine Surveillance	1.204	Pass	DUN	SARS-CoV-2	N2	MUIDSL	22815.59259	22815.59259	253.506584333333	103985.112304719	1155.3901367191	100	0	NA	yes
6112	6112	08/08/2024 7:56	08/09/2024 7:56	Routine Surveillance	0.588	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	623271.4176	623271.4176	8903.87739428572	1387290.65985556	19818.4379979366	100	0	NA	yes
2794	2794	10/27/2022 8:45	10/28/2022 8:45	Routine Surveillance	0.561	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	2531969.07	2531969.07	36170.9867142857	5376927.52190774	76813.2503129677	100	0	NA	yes
5356_60_69_70	5356_60_69_70	02/22/2024 0:0	02/23/2024 0:0	Routine Surveillance	8.7725	Pass	HSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	55115.84282	55115.84282	98.4211478928571	1830259.8588888	3268.32117658714	100	0	NA	yes
7307	7307	05/27/2025 7:10	05/29/2025 7:10	Routine Surveillance	0.144	Pass	PUT	SARS-CoV-2	N2	MUIDSL	43680.30131	21840.150655	445.717360306122	23810.0903109917	485.920210428403	100	0	NA	yes
2720	2720	10/17/2022 9:0	10/20/2022 9:0	Routine Surveillance	1.91	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	877530.5748	292510.1916	1017.10835425432	6344662.8551235	22061.4863351421	100	0	NA	yes
7495	7495	07/21/2025 8:0	07/22/2025 8:0	Routine Surveillance	1.206	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	15703.64088	15703.64088	224.337726857143	71690.3313836143	1024.14759119449	100	0	NA	yes
2434_72	2434_72	09/06/2022 9:0	09/09/2022 9:0	Routine Surveillance	1.73	Pass	HRSB	SARS-CoV-2	del69/70	MUIDSL	67921.63849	22640.5461633333	78.7250814121956	444802.461732625	1546.65482712412	100	0	NA	yes
7481	7481	07/17/2025 0:0	07/18/2025 0:0	Routine Surveillance	11.07	Pass	HSB	SARS-CoV-2	N2	MUIDSL	23641.79343	23641.79343	42.2174882678571	990697.265635169	1769.1022600628	100	0	NA	yes
2729	2729	10/19/2022 8:45	10/20/2022 8:45	Routine Surveillance	0.549	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	859326.1719	859326.1719	12276.08817	1785843.13452022	25512.0447788602	100	0	NA	yes
5812	5812	06/03/2024 8:30	06/04/2024 8:30	Routine Surveillance	0.594	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	69327.31569	69327.31569	990.390224142857	155884.794567133	2226.92563667333	100	0	NA	yes
4252	4252	06/29/2023 8:40	06/30/2023 8:40	Routine Surveillance	0.649	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	34266	34266	489.514285714286	84182.34752994	1202.60496471343	100	0	NA	yes
4343	4343	07/18/2023 8:30	07/19/2023 8:30	Routine Surveillance	1.82	Pass	SRCM	SARS-CoV-2	N1	MUIDSL	79268.67	79268.67	1100.95375	546117.237310554	7584.96162931325	100	0	NA	yes
4322	4322	07/17/2023 8:30	07/18/2023 8:30	Routine Surveillance	0.781	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	126944.53	126944.53	1813.49328571429	375299.469873001	5361.42099818573	100	0	NA	yes
4753	4753	10/10/2023 7:0	10/11/2023 7:0	Routine Surveillance	5.44	Pass	CSB	SARS-CoV-2	N1	MUIDSL	108692.2288	108692.2288	219.58026020202	2238258.89503064	4521.73514147603	100	0	NA	yes
4213	4213	06/21/2023 23:40	06/22/2023 23:40	Routine Surveillance	8.08	Pass	HSB	SARS-CoV-2	N1	MUIDSL	7944.306	7944.306	14.1862607142857	242985.439433717	433.902570417351	100	0	NA	yes
4351	4351	07/17/2023 9:0	07/20/2023 9:0	Routine Surveillance	3.07	Pass	HRSB	SARS-CoV-2	N2	MUIDSL	112114.441	37371.4803333333	129.947078595686	1302905.31714484	4530.42636094731	100	0	NA	yes
7472	7472	07/15/2025 7:0	07/16/2025 7:0	Routine Surveillance	8.597	Pass	CSB	SARS-CoV-2	N2	MUIDSL	0	0	0	0	0	100	0	NA	yes
4851_52_78_79	4851_52_78_79	10/31/2023 7:0	11/01/2023 7:0	Routine Surveillance	6.301	Pass	CSB	SARS-CoV-2	del69/70	MUIDSL	53323.42982	53323.42982	107.724100646465	1271863.43123651	2569.42107320507	100	0	NA	yes
7245	7245	05/12/2025 9:30	05/13/2025 9:30	Routine Surveillance	0.689	Pass	PRPSD	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	0	0	0	0	0	100	0	NA	yes
5496	5496	03/26/2024 0:0	03/27/2024 0:0	Routine Surveillance	8.55	Pass	HSB	SARS-CoV-2	N2	MUIDSL	189073.652	189073.652	337.631521428571	6119417.05529809	10927.5304558894	100	0	NA	yes
6398	6398	10/02/2024 8:30	10/03/2024 8:30	Routine Surveillance	0.089	Pass	SRO	SARS-CoV-2	N1	MUIDSL	79235.38089	79235.38089	1956.42915777778	26694.5178825585	659.123898334778	100	0	NA	yes
5076	5076	12/20/2023 8:40	12/21/2023 8:40	Routine Surveillance	0.078	Pass	SRO	SARS-CoV-2	N1	MUIDSL	1004007.912	1004007.912	24790.3188148148	296445.364032786	7319.63861809348	100	0	NA	yes
2381_93_2410_11_22	2381_93_2410_11_22	08/31/2022 8:45	09/01/2022 8:45	Routine Surveillance	0.6866	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	3373.586014	3373.586014	48.1940859142857	8768.16091975339	125.259441710763	100	0	NA	yes
7179	7179	04/26/2025 8:0	04/27/2025 8:0	Routine Surveillance	1.348	Pass	DUN	SARS-CoV-2	N1	MUIDSL	152606.8211	152606.8211	1695.63134555556	778711.813217884	8652.35348019871	100	0	NA	yes
2149_50_62_73_89	2149_50_62_73_89	07/31/2022 8:30	08/01/2022 8:30	Routine Surveillance	1.006	Pass	PRPSD	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
2120_31_2132	2120_31_2132	07/25/2022 9:0	07/28/2022 9:0	Routine Surveillance	2.08	Pass	HRSB	SARS-CoV-2	del69/70	MUIDSL	1758114.815	586038.271666667	2037.75608215399	13842785.6358462	48133.7516459064	100	0	NA	yes
6489	6489	10/21/2024 0:0	10/22/2024 0:0	Routine Surveillance	5.53	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	8177.490532	8177.490532	14.6026616642857	171182.004024102	305.682150043039	100	0	NA	yes
6448	6448	10/14/2024 7:0	10/15/2024 7:0	Routine Surveillance	4.881	Pass	CSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
6626	6626	11/21/2024 0:0	11/22/2024 0:0	Routine Surveillance	7.63	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	4979.460686	4979.460686	8.89189408214286	143820.161101235	256.821716252206	100	0	NA	yes
5125	5125	01/02/2024 7:45	01/03/2024 7:45	Routine Surveillance	0.605	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	3393687.057	3393687.057	48481.2436714286	7772130.63807521	111030.437686789	100	0	NA	yes
4985_87_95_96	4985_87_95_96	11/30/2023 0:0	12/01/2023 0:0	Routine Surveillance	6.3	Pass	HSB	Influenza Virus A (FluA)	M	MUIDSL	0	0	0	0	0	100	0	NA	yes
3906	3906	04/25/2023 8:30	04/26/2023 8:30	Routine Surveillance	0.128	Pass	SRO	SARS-CoV-2	N1	MUIDSL	7428.6819	7428.6819	183.424244444444	3599.43766413811	88.8750040527929	100	0	NA	yes
3022_31_44_45	3022_31_44_45	11/29/2022 20:40	11/30/2022 20:40	Routine Surveillance	6.85	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	183656.168	183656.168	327.957442857143	4762215.18012583	8503.95567879612	100	0	NA	yes
3564	3564	02/28/2023 7:0	03/01/2023 7:0	Routine Surveillance	10.12	Pass	CSB	SARS-CoV-2	N2	MUIDSL	236252.33	236252.33	477.277434343434	9050436.75695364	18283.7106201084	100	0	NA	yes
3898	3898	04/25/2023 7:0	04/26/2023 7:0	Routine Surveillance	6.09	Pass	CSB	SARS-CoV-2	N2	MUIDSL	251126.8616	251126.8616	507.326993131313	5789264.43100077	11695.4836989915	100	0	NA	yes
2916	2916	11/12/2022 9:0	11/13/2022 9:0	Routine Surveillance	2.22	Pass	DUN	SARS-CoV-2	N2	MUIDSL	746597.2662	746597.2662	8295.52518	6274112.40153044	69712.3600170048	100	0	NA	yes
3565	3565	03/01/2023 7:0	03/02/2023 7:0	Routine Surveillance	12.767	Pass	CSB	SARS-CoV-2	N2	MUIDSL	229381.56	229381.56	463.397090909091	11085627.6060226	22395.2072848941	100	0	NA	yes
7161	7161	04/23/2025 7:0	04/24/2025 7:0	Routine Surveillance	7	Pass	CSB	Influenza Virus B (FluB)	NEP/NS1	MUIDSL	12303.63026	12303.63026	24.8558187070707	326019.995157546	658.626252843528	100	0	NA	yes
3827_30_44_45	3827_30_44_45	04/12/2023 23:40	04/13/2023 23:40	Routine Surveillance	7.1475	Pass	HSB	Respiratory Syncitial Virus, Human (RSV)	G	MUIDSL	0	0	0	0	0	100	0	NA	yes
4933	4933	11/16/2023 9:50	11/17/2023 9:50	Routine Surveillance	0.568	Pass	PRPSD	SARS-CoV-2	N2	MUIDSL	2106307.268	2106307.268	30090.1038285714	4528798.38616441	64697.1198023487	100	0	NA	yes
6147	6147	08/15/2024 0:0	08/16/2024 0:0	Routine Surveillance	4.99	Pass	HSB	SARS-CoV-2	del69/70	MUIDSL	348028.6121	348028.6121	621.479664464286	6573980.63276201	11739.2511299322	100	0	NA	yes
6982	6982	03/06/2025 0:0	03/07/2025 0:0	Routine Surveillance	9.62	Pass	HSB	SARS-CoV-2	N1	MUIDSL	343986.1298	343986.1298	614.260946071429	12526476.5125318	22368.7080580925	100	0	NA	yes
7509	7509	07/27/2025 0:0	07/28/2025 0:0	Routine Surveillance	10.79	Pass	HSB	SARS-CoV-2	N2	MUIDSL	7338.963449	7338.963449	13.1052918732143	299756.834942079	535.28006239657	100	0	NA	yes
6098	6098	07/06/2024 8:30	07/07/2024 8:30	Routine Surveillance	0.684	Pass	SRCM	SARS-CoV-2	N2	MUIDSL	278874.2065	278874.2065	3873.25286805556	722066.795658581	10028.7054952581	100	0	NA	yes
6666	6666	12/05/2024 8:30	12/06/2024 8:30	Routine Surveillance	0.655	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	103747.2844	103747.2844	1482.10406285714	257235.535135596	3674.79335907994	100	0	NA	yes
5971	5971	07/10/2024 7:0	07/11/2024 7:0	Routine Surveillance	5.66	Pass	CSB	SARS-CoV-2	N2	MUIDSL	679658.9851	679658.9851	1373.04845474747	14561979.6203366	29418.1406471447	100	0	NA	yes
5083	5083	12/21/2023 8:20	12/22/2023 8:20	Routine Surveillance	0.631	Pass	PRPSD	SARS-CoV-2	N1	MUIDSL	6116678.238	6116678.238	87381.1176857143	14610259.1653807	208717.988076867	100	0	NA	yes
