assay_id	extraction_id	sample_id	assay_batch_id	assay_location_in_batch	assay_input_ul	assay_class	assay_type	assay_target	assay_target_genetic_locus	assay_template	assay_target_macromolecule	assay_target_fluorophore	assay_accepted_droplets	assay_target_predicted_copies_per_ul_reaction	assay_target_copies_per_ul_reaction	assay_comment
N03-0388.a3	N03-0388.e1	N03-0388	AP236	G04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18277	0	0	
N03-0389.a1	N03-0389.e1	N03-0389	AP236	H04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15351	0	0.327770859	
N03-0389.a2	N03-0389.e1	N03-0389	AP236	H04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15351	0	0	
N03-0389.a3	N03-0389.e1	N03-0389	AP236	H04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15351	0	2.294844627	
N03-0390.a1	N03-0390.e1	N03-0390	AP238	C09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16792	0	0	
N03-0390.a2	N03-0390.e1	N03-0390	AP238	C09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16792	0	0	
N03-0390.a3	N03-0390.e1	N03-0390	AP238	C09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16792	0	0	
N03-0391.a1	N03-0391.e1	N03-0391	AP237	F08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17324	0	1.161862731	
N03-0391.a2	N03-0391.e1	N03-0391	AP237	F08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17324	0	0.29044053	
N03-0391.a3	N03-0391.e1	N03-0391	AP237	F08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17324	0	0	
N03-0392.a1	N03-0392.e1	N03-0392	AP238	D09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17141	0	0	
N03-0392.a2	N03-0392.e1	N03-0392	AP238	D09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17141	0	0	
N03-0392.a3	N03-0392.e1	N03-0392	AP238	D09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17141	0	0.293541402	
N03-0393.a1	N03-0393.e1	N03-0393	AP241	F05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18679	0	0.53875643	
N03-0393.a2	N03-0393.e1	N03-0393	AP241	F05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18679	0	0.53875643	
N03-0393.a3	N03-0393.e1	N03-0393	AP241	F05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18679	0	0.53875643	
N03-0394.a1	N03-0394.e1	N03-0394	AP236	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19785	0	0.508637905	
N03-0394.a2	N03-0394.e1	N03-0394	AP236	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19785	0	0	
N03-0394.a3	N03-0394.e1	N03-0394	AP236	A05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19785	0	0	
N03-0395.a1	N03-0395.e1	N03-0395	AP242	F06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16098	0	0.625140905	
N03-0395.a2	N03-0395.e1	N03-0395	AP242	F06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16098	0	0.625140905	
N03-0395.a3	N03-0395.e1	N03-0395	AP242	F06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16098	0	0	
N03-0396.a1	N03-0396.e1	N03-0396	AP238	E09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15322	0	0	
N03-0396.a2	N03-0396.e1	N03-0396	AP238	E09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15322	0	0	
N03-0396.a3	N03-0396.e1	N03-0396	AP238	E09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15322	0	0.328391254	
N03-0397.a1	N03-0397.e1	N03-0397	AP237	G08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16298	0	0.92623198	
N03-0397.a2	N03-0397.e1	N03-0397	AP237	G08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16298	0	0	
N03-0397.a3	N03-0397.e1	N03-0397	AP237	G08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16298	0	0.308725029	
N03-0398.a1	N03-0398.e1	N03-0398	AP238	F09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16428	0	0	
N03-0398.a2	N03-0398.e1	N03-0398	AP238	F09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16428	0	0.306281924	
N03-0398.a3	N03-0398.e1	N03-0398	AP238	F09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16428	0	0	
N03-0399.a1	N03-0399.e1	N03-0399	AP237	H08	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15994	0	0.314593226	
N03-0399.a2	N03-0399.e1	N03-0399	AP237	H08	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15994	0	0.314593226	
N03-0399.a3	N03-0399.e1	N03-0399	AP237	H08	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15994	0	0	
N03-0401.a1	N03-0401.e1	N03-0401	AP244	H09	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18126	0	0	
N03-0401.a2	N03-0401.e1	N03-0401	AP244	H09	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18126	0	0.277589381	
N03-0401.a3	N03-0401.e1	N03-0401	AP244	H09	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18126	0	0	
N03-0402.a1	N03-0402.e1	N03-0402	AP242	G06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15942	0	0.315619379	
N03-0402.a2	N03-0402.e1	N03-0402	AP242	G06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15942	0	0.315619379	
N03-0402.a3	N03-0402.e1	N03-0402	AP242	G06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15942	0	0	
N03-0403.a1	N03-0403.e1	N03-0403	AP247	D03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19984	0	0	
N03-0403.a2	N03-0403.e1	N03-0403	AP247	D03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19984	0	0	
N03-0403.a3	N03-0403.e1	N03-0403	AP247	D03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19984	0	0.251780033	
N03-0404.a1	N03-0404.e1	N03-0404	AP247	H04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20024	0	1.005183578	
N03-0404.a2	N03-0404.e1	N03-0404	AP247	H04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20024	0	1.256510854	
N03-0404.a3	N03-0404.e1	N03-0404	AP247	H04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20024	0	0	
N03-0405.a1	N03-0405.e1	N03-0405	AP244	A10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20060	0	0.25082612	
N03-0405.a2	N03-0405.e1	N03-0405	AP244	A10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20060	0	0.25082612	
N03-0405.a3	N03-0405.e1	N03-0405	AP244	A10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20060	0	0	
N03-0406.a1	N03-0406.e1	N03-0406	AP247	E03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20747	0	0.727595806	
N03-0406.a2	N03-0406.e1	N03-0406	AP247	E03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20747	0	0.242520258	
N03-0406.a3	N03-0406.e1	N03-0406	AP247	E03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20747	0	0.242520258	
N03-0407.a1	N03-0407.e1	N03-0407	AP247	F03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20167	0	0	
N03-0407.a2	N03-0407.e1	N03-0407	AP247	F03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20167	0	0.249495268	
N03-0407.a3	N03-0407.e1	N03-0407	AP247	F03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20167	0	0	
N03-0408.a1	N03-0408.e1	N03-0408	AP244	B10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15783	0	0.637618363	
N03-0408.a2	N03-0408.e1	N03-0408	AP244	B10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15783	0	1.594197392	
N03-0408.a3	N03-0408.e1	N03-0408	AP244	B10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15783	0	0.318799078	
N03-0409.a1	N03-0409.e1	N03-0409	AP247	G03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19488	0	0.258188397	
N03-0409.a2	N03-0409.e1	N03-0409	AP247	G03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19488	0	0.258188397	
N03-0409.a3	N03-0409.e1	N03-0409	AP247	G03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19488	0	0	
N03-0410.a1	N03-0410.e1	N03-0410	AP244	C10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16647	0	0	
N03-0410.a2	N03-0410.e1	N03-0410	AP244	C10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16647	0	0	
N03-0410.a3	N03-0410.e1	N03-0410	AP244	C10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	16647	0	0	
N03-0411.a1	N03-0411.e1	N03-0411	AP247	H03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19963	0	1.764579535	
N03-0411.a2	N03-0411.e1	N03-0411	AP247	H03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19963	0	2.016712904	
N03-0411.a3	N03-0411.e1	N03-0411	AP247	H03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19963	0	0	
N03-0412.a1	N03-0412.e1	N03-0412	AP242	H06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17457	0	0	
N03-0412.a2	N03-0412.e1	N03-0412	AP242	H06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17457	0	0	
N03-0412.a3	N03-0412.e1	N03-0412	AP242	H06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17457	0	0.288227677	
N03-0413.a1	N03-0413.e1	N03-0413	AP247	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	10877	0	0	
N03-0413.a2	N03-0413.e1	N03-0413	AP247	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	10877	0	0.925238431	
N03-0413.a3	N03-0413.e1	N03-0413	AP247	A05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	10877	0	0	
N03-0414.a1	N03-0414.e1	N03-0414	AP244	D10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18013	0	0.558677137	
N03-0414.a2	N03-0414.e1	N03-0414	AP244	D10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18013	0	0.838038981	
N03-0414.a3	N03-0414.e1	N03-0414	AP244	D10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18013	0	0	
N03-0415.a1	N03-0415.e1	N03-0415	AP247	B05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19714	0	0.765724242	
N03-0415.a2	N03-0415.e1	N03-0415	AP247	B05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19714	0	0.510469913	
N03-0415.a3	N03-0415.e1	N03-0415	AP247	B05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19714	0	0	
N03-0416.a1	N03-0416.e1	N03-0416	AP251	H05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18591	0	0.541306794	
N03-0416.a2	N03-0416.e1	N03-0416	AP250	H05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18792	0	2.142408609	
N03-0416.a3	N03-0416.e1	N03-0416	AP251	H05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18591	0	1.082671762	
N03-0416.a4	N03-0416.e1	N03-0416	AP250	H05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18792	0	0.267751187	
N03-0416.a5	N03-0416.e1	N03-0416	AP251	H05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18591	0	0	
N03-0416.a6	N03-0416.e1	N03-0416	AP250	H05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18792	0	0	
N03-0417.a1	N03-0417.e1	N03-0417	AP247	C05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18774	0	1.072117329	
N03-0417.a2	N03-0417.e1	N03-0417	AP247	C05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18774	0	0.268007904	
N03-0417.a3	N03-0417.e1	N03-0417	AP247	C05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18774	0	0	
N03-0418.a1	N03-0418.e1	N03-0418	AP242	A07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	15956	0	0	
N03-0418.a2	N03-0418.e1	N03-0418	AP242	A07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	15956	0	0	
N03-0418.a3	N03-0418.e1	N03-0418	AP242	A07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	15956	0	0	
N03-0419.a1	N03-0419.e1	N03-0419	AP247	D05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	21242	0	0.236868694	
N03-0419.a2	N03-0419.e1	N03-0419	AP247	D05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	21242	0	0	
N03-0419.a3	N03-0419.e1	N03-0419	AP247	D05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	21242	0	0	
N03-0420.a1	N03-0420.e1	N03-0420	AP244	E10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17172	0	2.637717724	
N03-0420.a2	N03-0420.e1	N03-0420	AP244	E10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17172	0	2.344569683	
N03-0420.a3	N03-0420.e1	N03-0420	AP244	E10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17172	0	0	
N03-0421.a1	N03-0421.e1	N03-0421	AP247	E05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20437	0	1.23111558	
N03-0421.a2	N03-0421.e1	N03-0421	AP247	E05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20437	0	1.723646283	
N03-0421.a3	N03-0421.e1	N03-0421	AP247	E05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20437	0	0	
N03-0422.a1	N03-0422.e1	N03-0422	AP247	F05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	20834	0	0	
N03-0422.a2	N03-0422.e1	N03-0422	AP247	F05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	20834	0	0.2415075	
N03-0422.a3	N03-0422.e1	N03-0422	AP247	F05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	20834	0	0	
N03-0423.a1	N03-0423.e1	N03-0423	AP247	G05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19296	0	10.1795702	
N03-0423.a2	N03-0423.e1	N03-0423	AP247	G05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19296	0	11.74748707	
N03-0423.a3	N03-0423.e1	N03-0423	AP247	G05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19296	0	0	
N03-0424.a1	N03-0424.e1	N03-0424	AP247	H05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19755	0	0.764134943	
N03-0424.a2	N03-0424.e1	N03-0424	AP247	H05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19755	0	0	
N03-0424.a3	N03-0424.e1	N03-0424	AP247	H05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19755	0	0	
N03-0425.a1	N03-0425.e1	N03-0425	AP244	F10	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17140	0	0.880726993	
N03-0425.a2	N03-0425.e1	N03-0425	AP244	F10	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17140	0	2.05526948	
N03-0425.a3	N03-0425.e1	N03-0425	AP244	F10	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17140	0	0	
N03-0426.a1	N03-0426.e1	N03-0426	AP251	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18443	0	0.272818029	
N03-0426.a2	N03-0426.e1	N03-0426	AP250	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19998	0	0.251603782	
N03-0426.a3	N03-0426.e1	N03-0426	AP251	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18443	0	1.091360927	
N03-0426.a4	N03-0426.e1	N03-0426	AP250	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19998	0	0	
N03-0426.a5	N03-0426.e1	N03-0426	AP251	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18443	0	0	
N03-0426.a6	N03-0426.e1	N03-0426	AP250	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19998	0	0	
N03-0427.a1	N03-0427.e1	N03-0427	AP251	B06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17418	0	4.623960018	
N03-0427.a2	N03-0427.e1	N03-0427	AP250	B06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19748	0	6.373599529	
N03-0427.a3	N03-0427.e1	N03-0427	AP251	B06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17418	0	7.516095161	
N03-0427.a4	N03-0427.e1	N03-0427	AP250	B06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19748	0	0	
N03-0427.a5	N03-0427.e1	N03-0427	AP251	B06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17418	0	0	
N03-0427.a6	N03-0427.e1	N03-0427	AP250	B06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19748	0	0	
N03-0428.a1	N03-0428.e1	N03-0428	AP252	C04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18868	0	0	
N03-0428.a2	N03-0428.e1	N03-0428	AP252	C04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18868	0	1.066775441	
N03-0428.a3	N03-0428.e1	N03-0428	AP252	C04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18868	0	0	
N03-0429.a1	N03-0429.e1	N03-0429	AP252	D04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17990	0	0	
N03-0429.a2	N03-0429.e1	N03-0429	AP252	D04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17990	0	0	
N03-0429.a3	N03-0429.e1	N03-0429	AP252	D04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17990	0	0.279687941	
N03-0430.a1	N03-0430.e1	N03-0430	AP252	E04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18329	0	1.647314072	
N03-0430.a2	N03-0430.e1	N03-0430	AP252	E04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18329	0	1.647314072	
N03-0430.a3	N03-0430.e1	N03-0430	AP252	E04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18329	0	0.274514914	
N03-0431.a1	N03-0431.e1	N03-0431	AP999	B05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19296	0	0.260757506	
N03-0431.a2	N03-0431.e1	N03-0431	AP999	B05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19296	0	0	
N03-0431.a3	N03-0431.e1	N03-0431	AP999	B05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19296	0	0	
N03-0432.a1	N03-0432.e1	N03-0432	AP255	A03	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19137	0	3.155995846	
N03-0432.a2	N03-0432.e1	N03-0432	AP255	A03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19137	0	3.945304394	
N03-0432.a3	N03-0432.e1	N03-0432	AP255	A03	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19137	0	0	
N03-0433.a1	N03-0433.e1	N03-0433	AP264	H02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17506	0	150.8307037	
N03-0433.a2	N03-0433.e1	N03-0433	AP264	H02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17506	0	171.9020538	
N03-0433.a3	N03-0433.e1	N03-0433	AP264	H02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17506	0	2.012290955	
N03-0434.a1	N03-0434.e1	N03-0434	AP999	C05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18536	0	0.271449178	
N03-0434.a2	N03-0434.e1	N03-0434	AP999	C05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18536	0	0.271449178	
N03-0434.a3	N03-0434.e1	N03-0434	AP999	C05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18536	0	0	
N03-0435.a1	N03-0435.e1	N03-0435	AP252	F05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19942	0	5.048612118	
N03-0435.a2	N03-0435.e1	N03-0435	AP252	F05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19942	0	7.574819565	
N03-0435.a3	N03-0435.e1	N03-0435	AP252	F05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19942	0	0	
N03-0436.a1	N03-0436.e1	N03-0436	AP252	F04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19501	0	2.322623014	
N03-0436.a2	N03-0436.e1	N03-0436	AP252	F04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19501	0	2.064500809	
N03-0436.a3	N03-0436.e1	N03-0436	AP252	F04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19501	0	0.258016258	
N03-0437.a1	N03-0437.e1	N03-0437	AB1	B06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18004	0	0.768757284	
N03-0437.a2	N03-0437.e1	N03-0437	AB1	B06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18004	0	0.978499949	
N03-0437.a3	N03-0437.e1	N03-0437	AB1	B06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18004	0	0.139739111	
N03-0438.a1	N03-0438.e1	N03-0438	AP999	D05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18669	0	0.80858928	
N03-0438.a2	N03-0438.e1	N03-0438	AP999	D05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18669	0	0.539045036	
N03-0438.a3	N03-0438.e1	N03-0438	AP999	D05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18669	0	0	
N03-0439.a1	N03-0439.e1	N03-0439	AP999	E05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19722	0	1.530943751	
N03-0439.a2	N03-0439.e1	N03-0439	AP999	E05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19722	0	1.786146283	
N03-0439.a3	N03-0439.e1	N03-0439	AP999	E05	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19722	0	0	
N03-0440.a1	N03-0440.e1	N03-0440	AB2	F03	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM	18059	0	0.487664759	
N03-0441.a1	N03-0441.e1	N03-0441	AP259	E02	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19810	0	2.286386013	
N03-0441.a2	N03-0441.e1	N03-0441	AP259	E02	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19810	0	2.286386013	
N03-0441.a3	N03-0441.e1	N03-0441	AP259	E02	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19810	0	3.557049751	
N03-0442.a1	N03-0442.e1	N03-0442	AP252	G04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19547	0	0.772266746	
N03-0442.a2	N03-0442.e1	N03-0442	AP252	G04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19547	0	1.287177086	
N03-0442.a3	N03-0442.e1	N03-0442	AP252	G04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19547	0	0.514831305	
N03-0443.a1	N03-0443.e1	N03-0443	AP257	H07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19984	0	19.42402267	
N03-0443.a2	N03-0443.e1	N03-0443	AP257	H07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19984	0	21.69926453	
N03-0443.a3	N03-0443.e1	N03-0443	AP257	H07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19984	0	0	
N03-0444.a1	N03-0444.e1	N03-0444	AP999	A06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19995	0	0.754962325	
N03-0444.a2	N03-0444.e1	N03-0444	AP999	A06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19995	0	1.006641626	
N03-0444.a3	N03-0444.e1	N03-0444	AP999	A06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19995	0	0	
N03-0445.a1	N03-0445.e1	N03-0445	AP999	B06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	18417	0	1.912733912	
N03-0445.a2	N03-0445.e1	N03-0445	AP999	B06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	18417	0	3.279417753	
N03-0445.a3	N03-0445.e1	N03-0445	AP999	B06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	18417	0	0	
N03-0446.a1	N03-0446.e1	N03-0446	AP999	C06	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19664	0	1.279517412	
N03-0446.a2	N03-0446.e1	N03-0446	AP999	C06	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19664	0	1.279517412	
N03-0446.a3	N03-0446.e1	N03-0446	AP999	C06	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19664	0	0.511767924	
N03-0447.a1	N03-0447.e1	N03-0447	AP256	C07	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	17847	0	1.691811085	
N03-0447.a2	N03-0447.e1	N03-0447	AP256	C07	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	17847	0	2.537930012	
N03-0447.a3	N03-0447.e1	N03-0447	AP256	C07	5	unknown	sample	Human	RNase P	sample	RNA	HEX	17847	0	0.281929046	
N03-0448.a1	N03-0448.e1	N03-0448	AP252	H04	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	19341	0	0	
N03-0448.a2	N03-0448.e1	N03-0448	AP252	H04	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	19341	0	0	
N03-0448.a3	N03-0448.e1	N03-0448	AP252	H04	5	unknown	sample	Human	RNase P	sample	RNA	HEX	19341	0	0	
N03-0449.a1	N03-0449.e1	N03-0449	AP263	A05	5	unknown	sample	SARS-CoV-2	N1	sample	RNA	FAM	16681	0	0	
N03-0449.a2	N03-0449.e1	N03-0449	AP263	A05	5	unknown	sample	SARS-CoV-2	N2	sample	RNA	FAM/HEX	16681	0	0	
