Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day03.mean	n1.day03.ci	n1.day05.mean	n1.day05.ci	n1.day07.mean	n1.day07.ci	n1.day10.mean	n1.day10.ci	n1.day14.mean	n1.day14.ci	n1.load.day03.mean	n1.load.day03.ci	n1.load.day05.mean	n1.load.day05.ci	n1.load.day07.mean	n1.load.day07.ci	n1.load.day10.mean	n1.load.day10.ci	n1.load.day14.mean	n1.load.day14.ci	n1n2.day03.mean	n1n2.day03.ci	n1n2.day05.mean	n1n2.day05.ci	n1n2.day07.mean	n1n2.day07.ci	n1n2.day10.mean	n1n2.day10.ci	n1n2.day14.mean	n1n2.day14.ci	n1n2.load.day03.mean	n1n2.load.day03.ci	n1n2.load.day05.mean	n1n2.load.day05.ci	n1n2.load.day07.mean	n1n2.load.day07.ci	n1n2.load.day10.mean	n1n2.load.day10.ci	n1n2.load.day14.mean	n1n2.load.day14.ci	n2.day03.mean	n2.day03.ci	n2.day05.mean	n2.day05.ci	n2.day07.mean	n2.day07.ci	n2.day10.mean	n2.day10.ci	n2.day14.mean	n2.day14.ci	n2.load.day03.mean	n2.load.day03.ci	n2.load.day05.mean	n2.load.day05.ci	n2.load.day07.mean	n2.load.day07.ci	n2.load.day10.mean	n2.load.day10.ci	n2.load.day14.mean	n2.load.day14.ci
A03-0017	k12	upstream	Sewer Network	K-12 School	105612	UniversityHS-01	09/29/2021 06:00 AM	09/29/2021 02:00 PM	NA	8-hr time-weighted composite	University High	26508		-79.92615	39.68782	1310	Monongalia	-1	Complete	inactive	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2230	3375.754692	2802.877346	NA	NA	NA	1752.66666666667	4014.93023388489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1906.45911533333	4872.70960039688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2060.251564	6105.72363877424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0026	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	08/31/2021 12:00 AM	08/31/2021 11:55 PM	10.024	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52609.56883	84196.8298	68403.199315	1996267.45035838	3194844.48344802	2595555.9669032	110374.455243333	323199.160347129	176216.825846	284524.942887682	146948.085452857	179855.656883869	120792.176778	118034.800917412	95988.54879	84403.6180109761	4055710.21797132	10845267.371125	6149377.20258414	9401102.9651432	5171268.7673664	5986870.52641743	4321055.50260285	3915404.12063248	3466202.81638639	2816785.0560117	110889.93757	338266.852957587	145766.632022	193771.536155779	127656.915392857	126394.440029467	106159.6635395	85128.2966309414	85766.1069603571	62268.0535448487	4058120.19264919	11231727.7636686	5111890.70843718	6371071.00731894	4521683.16804079	4225340.55858302	3822776.58119023	2832916.48695438	3126857.79259769	2087510.01346439	111405.419896667	376014.188714886	115316.438198	130094.098388999	108365.745332857	91998.4218456558	91527.150301	63589.7654814308	75543.6651307143	47309.1625990645	4060530.16732705	12650907.4462911	4074404.21429022	4364799.51201573	3872097.56871519	3188228.64474779	3324497.65977761	2185212.06177931	2787512.76880898	1634308.30497542
L01-0056	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	03/24/2022 09:00 AM	03/25/2022 09:00 AM	0.377	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8481.58760927616	8481.58760927616	8481.58760927616	12104.0700301153	12104.0700301153	12104.0700301153	7782.16337094205	31598.3217510157	7986.60121087133	12291.5517267485	9194.65564105552	10618.9869879446	7839.50194869488	7235.68723830327	9250.22204016947	6375.56061897181	11490.2565262995	48798.256441192	10568.7630689766	16304.2285337774	11657.8639602062	13811.038300651	14134.5226690794	12659.8277648962	13108.3486661606	8623.68263815505	9017.64728249111	29506.2166263104	8260.12737756669	9456.89079261126	9048.14475683867	9011.95420540988	8217.0107054159	6443.22579971993	9172.9843981258	5679.98679152458	13039.7865640917	48117.6549512867	10425.1674732557	16090.3536871909	11404.1124771478	12768.6066566425	14028.2705497727	11373.5447464456	12692.7235617947	8057.59105428897	10253.1311940402	28306.5820245948	8533.65354426205	8992.88381979938	8901.63387262182	8332.80535803829	8594.51946213692	6373.77730319609	9095.74675608214	5510.89989940998	14589.3166018838	48263.46730937	10281.5718775348	17587.3086273841	11150.3609940893	12566.3363250295	13922.018430466	10874.8876287895	12277.0984574289	8139.960817799
A03-0338	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	04/29/2022 06:00 AM	04/29/2022 12:15 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2703	2251	2477	NA	NA	NA	60498.2869172693	468999.050176452	36877.5721503616	143483.478454972	26737.5515359726	85523.424430317	19177.2860751808	53813.705837706	13962.3471965577	36236.6836690934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64157.0258724343	474021.605563214	39005.4155234606	146387.915789932	28176.0110881861	87542.3278118115	20172.1577617303	55175.6324963501	14698.7555440931	37184.2714732855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67815.7648275993	479534.960970858	41133.2588965596	149471.119590675	29614.4706403997	89671.5432339254	21167.0294482798	56608.0111826418	15435.1638916284	38179.3456263777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0038	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/15/2021 12:00 AM	09/15/2021 11:55 PM	7.723	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	88755.2017	73296.86612	81026.03391	2594733.59716296	2142813.4627102	2368773.52993658	156493.447433333	376790.627119674	140966.79758	111960.995887846	137636.907857143	67965.9808975436	122786.078834	48704.3505896581	108177.502916429	37578.4226632042	4705290.82937591	11324759.8786512	4291962.36079535	3321866.75237471	4361945.64172177	1998165.09694173	4024003.8780845	1366965.40335019	3724184.58200041	1019517.64743687	151974.489236667	408195.028901816	134345.665023	122642.517547903	136784.715645	74525.7653089728	122373.623125	52275.8669913616	107900.462288571	39483.0527087771	4568776.66473916	12243395.4960377	4089143.52185686	3642396.19175098	4352576.07262433	2270652.83853114	4021461.14755766	1525318.80568672	3711520.16142924	1097229.70491296	147455.53104	440019.403755121	127724.532466	134179.225331643	135932.523432857	83572.9486488189	121961.167416	57404.1795054619	107623.421660714	42996.1392493948	4432262.50010241	13179165.2845379	3886324.68291837	3991104.88128282	4343206.50352688	2616162.33516791	4018918.41703082	1732482.68735598	3698855.74085807	1249135.20768838
A03-0135	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	12/15/2021 06:00 AM	12/15/2021 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21275.00709	15955.24298	18615.125035	NA	NA	NA	34911.1354123333	192313.001485445	21242.4812474	63666.1920264741	15654.4866052857	38657.8418000795	11421.8406237	24639.7644420995	8881.37757214286	16634.4449067571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37298.3718028333	224373.231470442	22794.243474	72378.4441629164	16636.67391	43808.685794048	12262.21680735	27749.4426184326	9646.42527628572	18674.935848256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39685.6081933333	256900.938556759	24346.0057006	81308.2945256506	17618.8612147143	49082.2827520176	13102.592991	30945.6501118715	10411.4729804286	20784.612069208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A02-0142	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	10/02/2021 10:00 AM	10/04/2021 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	17028.40373	5107.520949	11067.9623395	NA	NA	NA	7167.90515	40868.0421920512	7183.9252088	12596.7320179427	26745.756292	71261.9083715086	23349.8783113	44752.9371621776	22836.9435185714	30852.6217515016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6159.34080283333	20924.2055120738	5822.2149299	6201.897631691	24882.8541570714	68290.7225109446	23073.35707515	43390.6899107206	22893.1016703214	30589.8936498384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5150.77645566667	4405.25667446029	4460.504651	2605.06118292949	23019.9520221429	65526.8223619567	22796.835839	42577.8539620678	22949.2598220714	30959.5008362267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G01-0084	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	02/19/2022 09:00 AM	02/20/2022 08:00 AM	1.361	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2504.662243	7514.436096	5009.5491695	12903.8771352348	38713.9465188789	25808.9118270568	47665.813361	262931.355173177	138489.5001766	251867.911104188	151106.780526143	147804.836989473	139657.0686343	97565.7816106293	166491.048886643	113461.266429886	185972.662181596	791262.223378303	492147.208808076	824577.944082763	556418.862359921	495149.221742272	541290.921737703	332915.743610896	623859.929213748	354520.771668311	35870.9860498333	172790.901591103	133576.5679899	260466.069597001	146758.714049929	152971.426428318	138234.62029995	101371.598898594	167284.658569964	116372.921390511	145693.528286175	517194.372497539	475927.747868296	861438.449985256	541402.779890884	516283.1813087	537268.983569069	352608.065996364	629638.180081662	365551.849683188	24076.1587386667	83498.7661507051	128663.6358032	272362.964621106	142410.647573714	160001.419185686	136812.1719656	106644.438407736	168078.268253286	120168.545854482	105414.394390754	270501.015003369	459708.286928517	908400.661157133	526386.697421846	543082.487215236	533247.045400434	377140.00134254	635416.430949575	380124.853424103
N03-0028	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	02/24/2022 07:30 AM	02/25/2022 07:35 AM	0.69283	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	385053.978	436124.9399	410589.45895	1009860.12513025	1143801.15917109	1076830.64215067	208142.76474	764545.941445453	157375.27304	263685.780826732	134002.101772857	161968.560967005	129732.017355	115189.039015001	NA	NA	523418.258900686	2045470.42501561	391229.537774859	686317.66372883	327396.244709224	420920.645500026	943773.997156703	1534252.87370804	NA	NA	224514.15927	790302.782460437	160057.991622	282775.91423613	135034.080280714	173410.213215936	119296.010827	115932.205338658	NA	NA	565510.74752525	2123802.98991678	398968.990806692	741590.002115814	330855.392269899	453968.462981399	723263.946451614	1033150.59964838	NA	NA	240885.5538	817962.056814211	162740.710204	306083.582070896	136066.058788571	187147.910671182	108860.004299	124189.411210834	NA	NA	607603.236149814	2206851.10561952	406708.443838526	805436.928261169	334314.539830573	491676.947468268	502753.895746525	572269.240733974	NA	NA
H01-0056	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/28/2021 08:00 AM	12/29/2021 08:00 AM	3.5	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	354	3475.991311	1914.9956555	4690.12299	46053.1829400038	25371.6529650019	2914.664252	12233.8179062281	4775.4247832	9355.49925805209	8805.53893085714	10429.2578776848	13247.6141926	11586.9999387145	13210.6190652857	8087.82894960349	29107.8704587941	101836.383551983	45501.3924927518	92690.0330320161	63106.6207557575	66080.2626339489	68047.2826711931	43538.5548217087	115198.34713226	97503.8387485966	4836.69546933333	12256.1112285211	5649.5076166	7648.41682449386	11998.5908811429	15103.0823773363	16533.2730963	13329.1612442906	15910.0061033571	9056.13242658855	51929.5061880213	112641.210364244	56515.2373890449	77354.0618497073	76466.8771442216	62922.3219571403	85655.1829421044	48863.7468579131	113013.819836831	80325.2984047485	6758.72668666667	13301.8989083096	6523.59045	6839.74025692074	15191.6428314286	20792.4948558566	19818.932	15973.4592474635	18609.3931414286	10831.7625237404	74751.1419172485	147476.974084314	67529.082285338	76197.9220308544	89827.1335326858	66560.7985534577	103263.083213016	61956.9800908439	110829.292541401	72274.5852466188
N03-0065	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	04/25/2022 07:30 AM	04/26/2022 07:30 AM	0.54635	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1383	2780.86205944419	2081.93102972209	2860.2635560905	5751.26421051554	4305.76388330302	5487.31303144497	27758.8684806529	4015.46439208837	8711.37698164617	8950.46766759562	18902.7863468982	6511.02736731693	12220.7481148475	8034.36365301217	11555.5713167615	10138.6796756981	43667.4849005021	7995.62510827948	13860.0352474536	15018.03575982	26594.9001894917	11043.3714400219	17487.1532164465	16732.7809446426	24973.2524820716	6824.42671985428	40847.6032109565	4888.69431852326	12413.2615466508	10074.9138752323	21201.5224851154	7602.27184146679	13585.6770439769	8345.38007890353	11197.201740163	12134.6289120018	65965.4660066321	9416.58180507212	19736.5404724632	16618.8240530479	30171.2649112456	12741.0081368755	19506.8798245448	16750.9683313375	22097.8342677289	8161.5404082636	54422.670950265	5761.92424495816	16317.5178473327	11199.360082869	23656.2642058235	8693.51631561665	15091.2957992369	8656.3965047949	11256.9881259532	14130.5781483055	90111.6626495176	10837.5385018648	26431.0004769291	18219.6123462758	34168.8591815364	14438.6448337292	21906.1440680426	16769.1557180323	20020.827236274
N02-0018	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/17/2022 07:00 AM	03/18/2022 07:00 AM	10.32	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	10875.3441274166	3624.8010629788	7250.0725951977	424850.007785917	141604.416539485	283227.212162701	10909.2862159014	6952.05623219221	285646.274875849	1139227.17980878	206414.867078087	678298.191593606	150852.364825234	425316.723134105	109649.82449131	286398.406909249	479686.248433146	409882.179140113	13068534.0559691	52196074.7572505	9434245.61853442	31080001.5890949	6834615.57151714	19505648.1166141	4956660.74370111	13131968.7469495	11259.9736335687	19361.3350617975	292818.785686511	1167691.97215957	212432.731572605	694782.05966686	155529.078798663	435659.783232478	113588.518790438	293310.161192443	504969.124898309	1035651.06336635	13402591.9825615	53494362.93203	9706964.75719846	31836593.7665391	7038682.09933365	19982345.5925111	5131454.16302583	13449540.1117414	11610.6610512361	35299.8480584677	299991.296497173	1196173.90186203	218450.596067123	711287.163921487	160205.792772091	446025.066664464	117527.213089565	300244.298898401	530252.001363471	1717586.37761075	13736649.9091538	54793311.1654353	9979683.89586249	32593907.2238319	7242748.62715016	20459710.1615424	5306247.58235055	13767888.3747939
A01-0190	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/01/2022 12:00 AM	03/02/2022 12:00 AM	9.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	121115.4141	31222.10015	76168.757125	4493020.69694515	1158246.81126235	2825633.75410375	77261.45999	178436.331648412	71340.021782	54457.3286896649	111675.905872857	95811.1003691293	115873.224889	62922.9617425921	129641.152542143	46471.9755750051	3044188.18946999	5877774.6354476	3049838.96755149	1711858.05343567	4514555.14632025	3453118.21231338	4812190.31543047	2367387.62613792	5039013.16955179	1637141.80211595	55492.455325	96495.3622241284	59045.127376	31004.271828239	104886.93809	105850.19153696	109126.569169	70563.5869191549	123844.945159286	52212.8582945688	2217072.50011236	3393737.03751288	2596585.06793221	1376818.65709888	4269396.61093352	3922538.77202896	4553053.84595511	2716860.85648961	4824503.27696883	1898345.87521058	33723.45066	112521.2000316	46750.23297	46204.3192934743	98097.9703071429	121452.094112929	102379.913449	81855.761895191	118048.737776429	60378.281184722	1389956.81075474	5044606.43854893	2143331.16831292	2363956.20190644	4024238.07554679	4593169.21048507	4293917.37647975	3202019.45541781	4609993.38438587	2249574.25183372
A03-0204	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	11/19/2021 06:00 AM	11/19/2021 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2595	1502	2048.5	NA	NA	NA	1833.66666666667	4557.36656150014	2006.8488644	1512.00390598414	1922.03490314286	1042.25766112269	2435.1550934	1466.1259917657	2017.26118307143	1137.94005674406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2092.6502345	1890.37116378048	2203.2390051	820.18836200846	2252.61830164286	649.540542581024	2640.16903665	1116.79432898846	2330.95629103571	874.151857707217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2351.63380233333	3466.82971130013	2399.6291458	1063.51814925006	2583.20170014286	1588.80820633309	2845.1829799	1451.65490899356	2644.651399	1031.44179897231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A01-0198	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/11/2022 12:00 AM	03/12/2022 12:00 AM	12.2	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	39375.6184726954	35794.4867759942	37585.0526243448	1818444.89105726	1653061.05987794	1735752.9754676	36757.7614642318	48897.7597973831	51232.6362585391	44712.6674823876	66696.9476703851	42843.7416438711	69866.3013662695	31990.0547240459	89186.4267716211	46322.6455521171	1747556.62466983	2838245.83406337	2210018.44431188	2047716.36982235	2564995.35429376	1433145.52643829	2708753.20484663	1076061.27367436	3539775.25030701	1709601.45384548	34002.7622514483	52361.3538809741	51563.513226869	49774.5582630881	64435.7155591921	40745.3295661251	61752.7374889345	27071.7214148387	84661.326824596	48870.3292419804	1619124.87016603	2932289.391201	2199374.20980082	2156663.4502508	2479786.39009367	1430637.19749613	2400972.22309928	947269.743023594	3374591.50051359	1842850.31072324	31247.7630386647	56002.1744721695	51894.3901951988	55865.2721014829	62174.4834479992	40557.3373821419	53639.1736115994	30352.1831083892	80136.226877571	53991.4392835165	1490693.11566223	3036375.88751063	2188729.97528975	2307536.19739343	2394577.42589357	1482875.98169518	2093191.24135192	1139138.91103568	3209407.75072018	2067649.7660587
O01-0015	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	04/13/2022 06:15 AM	04/14/2022 06:15 AM	1.74	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11607.4956580996	17412.4495871365	14509.9726226181	76454.0864420807	114689.073777458	95571.5801097692	4793.58487313487	28346.1223483941	3651.71982712298	8501.49438235058	4154.97258587287	5527.52524113849	4510.14146223068	4180.44639224187	5014.35869056838	4958.68552138285	33014.0359254717	183597.99709022	28261.0265564245	54347.4812607157	36061.8611970631	45788.2901423329	36887.3661123381	33639.5891969728	38376.1486982046	34907.4403744968	5907.24386130769	35272.3232595814	4177.63076840564	10828.5769934422	4502.83754393192	6712.09462640786	4430.03905319869	4451.12371443502	4855.63875153554	3864.17689826311	40758.7197036345	226142.216841325	31343.8661714914	68845.7887941338	38055.6324585252	51394.1108547688	35930.4969706965	34333.0155567788	37093.8139347994	27799.4296684292	7020.90284948051	42331.3578403606	4703.5417096883	13226.4970230363	4850.70250199096	8004.57313151384	4349.93664416671	5087.29278729807	4696.91881250271	3610.96307308393	48503.4034817974	270193.981933027	34426.7057865584	84535.1646647395	40049.4037199873	58340.1387041865	34973.6278290549	37613.703280293	35811.4791713942	26074.4043641772
G01-0113	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	04/18/2022 08:00 AM	04/19/2022 08:00 AM	1.75	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4691.00274145604	4691.00274145604	4691.00274145604	31075.3952031864	31075.3952031864	31075.3952031864	4735.57447083294	973.506863576976	3779.23866024613	2433.59208036777	3246.31332874724	1832.26993199909	3127.70729592293	1637.58996115753	6414.07546711181	6718.25051413453	21404.4991679968	39207.1402872196	17127.1298292095	15343.9818122434	15258.7237325725	9748.71482767831	18110.376580891	13817.2665726408	30751.3060346653	30251.0702526774	3730.13552940264	4476.00594537545	3257.13698891327	2309.20159640351	3059.89664421923	1654.71069411672	3420.12676203847	1519.15408987289	6738.01809568118	6391.69758748435	17882.9703750541	53825.9755708955	15287.7505354771	17502.6497490865	15027.2803017513	11327.9635232399	21146.9688948881	15343.6539845322	33266.726773882	29072.7090477891	2724.69658797235	8686.11661172524	2735.03531758041	3767.19305411604	2873.47995969121	2856.93318295302	3712.54622815401	2572.99134297847	7061.96072425055	6516.34882907472	14361.4415821113	68662.7121814165	13448.3712417447	22892.1509804017	14795.8368709301	17103.163490872	24183.5612088852	21485.3084684362	35782.1475130988	30203.1988053942
P01-0033	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/10/2022 11:35 AM	03/11/2022 11:15 AM	0.358	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22551.3942539692	22551.3942539692	22551.3942539692	30561.1258496045	30561.1258496045	30561.1258496045	44948.2541158796	144099.278587386	33476.3869888067	53436.3353132629	62906.240154862	93961.2072810739	91096.8249004034	117020.293986189	100158.011511788	107113.553269839	59571.1023800348	199429.305838476	45632.0563347086	72786.6676764118	67702.8795514534	83465.404045714	90832.6814492255	96626.6335202513	98274.976289735	89711.7000991199	43598.4505712986	164063.732760221	33411.3767847956	56668.2855062382	56753.8142091397	72779.4778423314	69820.3912283978	71381.4754667484	84670.157913177	89744.72274585	58077.3764125049	226361.954556876	45777.1761761756	77897.7989265082	62382.702878484	67456.1621067856	72831.0819911754	59561.0568574583	85069.8560659355	75984.5189073215	42248.6470267177	186339.017331296	33346.3665807844	60990.1910358834	50601.3882634174	55157.8892824512	48543.9575563922	36199.6347630507	69182.3043145658	82795.7190940073	56583.6504449749	255651.016419542	45922.2960176426	84196.6605985797	57062.5262055147	56615.1838077986	54829.4825331253	36645.1573950631	71864.7358421361	71742.4503412819
H01-0155	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/12/2022 08:00 AM	03/13/2022 08:00 AM	2.9	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25831.5976336598	29061.6650506854	27446.6313421726	283571.245195453	319029.920748594	301300.582972023	59532.5027350783	379597.171558327	38432.144094647	118336.092954986	35018.252147605	68752.1177287633	28906.8307653235	43877.8872720263	23997.2887102311	29826.2841648943	634253.246899447	4013980.56265832	414437.878911599	1247770.28600053	367934.804243316	725512.872663489	292858.087417099	465238.997831084	238572.954083206	316515.724070535	62048.0540809445	388326.34902681	39418.3708342667	122267.461051347	34650.9010830476	71238.3179686599	27304.0231019833	45411.8496724402	22533.0835247024	30742.143109904	661119.733407567	4105879.33793605	424023.231696562	1290409.45370824	365220.328978453	753624.041519172	279569.049284596	483162.601214825	226164.230949475	327519.585028976	64563.6054268107	397056.258532464	40404.5975738864	126241.496151505	34283.5500184903	73901.4489378861	25701.2154386432	47339.8167738601	21068.8783391737	31945.3607588584	687986.219915687	4197783.48587567	433608.584481525	1333606.35579448	362505.853713589	782993.267703115	266280.011152092	503860.028039149	213755.507815744	340571.720526296
E01-0057	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	02/02/2022 09:30 AM	02/03/2022 09:30 AM	3.326	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	381571.6785	334378.413	357975.04575	4804091.85322054	4209915.7256665	4507003.78944352	356146.128166667	159163.617304322	229483.711496	324114.444503269	570689.916782857	801579.298048477	428874.176166	540427.470749105	338767.952126429	375917.867826998	3617543.48394241	5124222.91734739	2519963.31603538	3215489.89849521	6547034.74655307	9111959.21907254	5317707.40855919	5971035.00306757	4033682.98421325	4278871.37929986	349634.484933333	166357.673311186	229285.696845	309478.844311949	496769.453503571	662774.563697567	363350.7580105	457681.315031316	284278.630297179	319394.102489204	3533003.27680285	4490232.2050057	2550304.69462999	2938826.21113809	5644584.68812002	7143080.79526311	4343294.91107589	4857361.41645381	3275223.41134131	3491299.44188261	343122.8417	207500.11994721	229087.682194	296823.756552836	422848.990224286	542462.026795281	297827.339855	386472.527946192	229789.308467929	270651.302521988	3448463.06966329	3977705.99568922	2580646.0732246	2700242.58408637	4742134.62968697	5431973.97757934	3368882.41359259	3971071.30024431	2516763.83846936	2845628.11082796
M04-0017	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/15/2022 10:00 AM	03/16/2022 10:00 AM	0.108	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2190	3368.70654020458	2779.35327010229	895.3251732	1377.20902583043	1136.26709951521	4071.25553079943	14192.8853423379	2788.75331847966	5105.76404922036	6656.79220748547	14890.7470896782	6215.11320453983	9408.74327816124	5762.26772109988	6923.46436385873	1667.79052244394	5903.10655601484	1136.19350563036	2120.63553651572	2754.56781566563	6208.48467525411	2542.10173920718	3915.68856322665	2379.52292128977	2887.73666161301	3109.91218876714	5506.98237998422	2302.44731326029	2598.6519322929	6187.66633304306	14214.1379461678	6197.70106103014	9093.56629506557	6258.05085502153	7228.19667802625	1271.59673467871	2326.2338047203	934.269420144224	1087.84588445442	2560.04844097872	5927.71267474156	2527.86245039636	3776.40724129415	2588.67231682509	3018.91470447116	2148.56884673486	5109.10415078124	1816.14130804092	1974.85895346994	5718.54045860065	13730.6893202848	6180.28891752046	8992.92947216773	6753.83398894319	7831.79687367261	875.402946913476	2089.98266491512	732.345334658086	807.269402973239	2365.52906629182	5725.33273514149	2513.62316158553	3721.62181955087	2797.8217123604	3274.87986293636
