Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A0241	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	02/14/2021 12:00 PM	02/14/2021 11:55 AM	9.362	02/18/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	43740	72930	58335	1550102.2282908	2584566.8840706	2067334.5561807	137020.8	374448.670878317	4958479.57184438	13827897.2114114	132460.8	324465.720843132	4781549.16094375	11993941.0802054	127900.8	275579.369859084	4604618.75004311	10195462.196758
A1060	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/31/2021 12:00 AM	05/31/2021 11:55 PM	7.296	06/04/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8550	4275	6412.5	236136.904128	118068.452064	177102.678096	3786.05	5026.81026869037	105668.979345263	139801.961610224	3181.675	4525.46947422607	90405.3058654945	132440.89531697	2577.3	5500.96307031495	75141.632385726	166540.238626481
A03-0228	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	01/31/2022 06:00 AM	01/31/2022 02:00 PM	NA	02/01/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	15097.35446	15097.35446	15097.35446	NA	NA	NA	15629.2369576	30829.9410642461	NA	NA	14519.3186976	27389.5265132629	NA	NA	13409.4004376	24062.6404586685	NA	NA
A02-0327	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	02/02/2022 09:00 AM	02/04/2022 09:00 AM	NA	02/04/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25199.97921	30802.03123	28001.00522	NA	NA	NA	224727.021346	355373.612919064	NA	NA	209644.920007	364847.233795889	NA	NA	194562.818668	384842.740156086	NA	NA
A01-0137	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/28/2021 12:00 AM	12/28/2021 12:00 AM	10.3	01/04/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	40241.73416	45610.2211	42925.97763	1569014.06793804	1778329.88665776	1673671.9772979	22710.3833924	27009.5113695693	803053.273136491	920402.406384972	24297.7050961	25830.8821019547	879634.609374165	906088.568469141	25885.0267998	25405.8843240791	956215.94561184	925162.941166229
O01-0034	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	03/14/2022 06:15 AM	03/15/2022 06:15 AM	1.9	03/16/2022	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3956.366284	7913.105758	5934.736021	28455.2901407212	56913.2643680425	42684.2772543819	10087.1468502	11316.0982351409	73087.0826197157	78197.4668219103	11214.3545731	10572.5411813052	81227.6825674349	71205.6361485286	12341.562296	11903.8128041963	89368.2825151541	82176.1241014797
A02-0352	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	02/14/2022 09:00 AM	02/16/2022 09:00 AM	NA	02/16/2022	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36696.61134	11287.84413	23992.227735	NA	NA	NA	170794.26058	366697.747885476	NA	NA	171740.765911	380746.175943062	NA	NA	172687.271242	395077.261016115	NA	NA
A01-0127	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/15/2021 12:00 AM	12/16/2021 12:00 AM	7.4	01/10/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3720.364315	7441.059351	5580.711833	104214.971684167	208439.20753623	156327.089610198	26713.3289718	50823.0323958288	868177.068580355	1717891.40453246	32135.951939	55202.9728306826	1034569.60473317	1864363.36288932	37558.5749062	59763.0401554996	1200962.14088598	2015321.54924291
H01-0054	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/26/2021 08:00 AM	12/27/2021 08:00 AM	2.2	01/03/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5580.422385	8370.913072	6975.6677285	46473.2107408863	69712.1437141349	58092.6772275106	11694.240429	14229.1602530022	80174.9492717612	91975.0586610979	15177.5434977	23154.1434230056	86912.4281281996	98117.9197843013	18660.8465664	33581.564675855	93649.906984638	110728.748724688
H01-0131	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/17/2022 08:00 AM	02/18/2022 08:00 AM	3.3	02/25/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	48652.73148	40966.96973	44809.850605	607762.769696632	511753.36372261	559758.066709621	32579.1773644	39030.0499987513	314526.085826768	387449.603486829	34318.4591412	45597.2780510878	302207.497274918	407294.629633461	36057.740918	54196.0374751398	289888.908723069	466812.623871179
M03-0061	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	04/14/2022 11:00 AM	04/15/2022 11:00 AM	0.205	04/20/2022	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1861	5030.518826	3445.759413	1444.15284205	3903.72813517138	2673.94048861069	3294.9820448	5405.81471280538	4633.14740694497	8530.40760256875	2938.0516755	3301.25284948776	3988.25196491747	5836.5989553066	2581.1213062	3144.7843866533	3343.35652288997	4603.04544604903
A04-0053	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	04/08/2022 08:00 AM	04/09/2022 08:00 AM	1.049	04/12/2022	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5482.603535	13707.85402	9595.2287775	21770.8434575481	54432.4502224548	38101.6468400015	156571.551985	337384.120254042	360189.220276054	648475.283657387	157598.8978695	336724.980930742	364401.84861624	642892.841051703	158626.243754	336566.30592314	368614.476956426	638990.398017004
C01-0077	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	02/13/2022 07:00 AM	02/14/2022 07:00 AM	9.921	02/15/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22087.88663	22087.88663	22087.88663	829511.744433366	829511.744433366	829511.744433366	51347.401768	58036.9624930297	2285918.25941256	2457948.06446029	51583.262902	56158.3627216645	2301139.15356793	2406230.61710045	51819.124036	55530.5486290078	2316360.04772329	2419597.44667254
N02-0006	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/07/2022 07:00 AM	03/08/2022 07:00 AM	10.32	03/16/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21585.72223	30840.15291	26212.93757	843255.546678376	1204783.87170308	1024019.70919073	13105.8481816	17922.6055239474	490347.290604683	633418.228812067	17465.7913055	22021.9962745797	662301.823555621	802456.670386265	21825.7344294	26521.900865267	834256.356506558	994782.140634454
M04-0009	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	02/22/2022 10:00 AM	02/23/2022 10:00 AM	0.113	03/02/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5092.868675	2143	3617.9343375	2178.48134924659	916.67110019	1547.57622471829	2986.3746676	2219.6940607018	1564.46552550222	1105.66420386674	2788.045653	1549.43461078314	1493.30577853271	1066.85966440474	2589.7166384	2491.6403821804	1422.1460315632	1541.74508869054
A01-0230	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/17/2022 12:00 AM	04/18/2022 12:00 AM	12.9	04/19/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13282.13045	19924.77603	16603.45324	648590.191604875	972962.458969218	810776.325287046	48221.6465	46590.2979226558	1658612.97427375	1326564.86258091	45102.744235	40979.5517437522	1576881.74817568	1218578.23365562	41983.84197	38852.0149515947	1495150.52207761	1249853.61927809
A01-0244	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/03/2022 12:00 AM	05/04/2022 12:00 AM	14.8	05/06/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38964.73333	28570.5955	33767.664415	2182962.86968179	1600640.98509249	1891801.92738714	101619.37685	105814.808405549	4342494.98644394	4441722.83562362	104090.970229	105929.026665904	4411468.56034266	4380881.97813181	106562.563608	108035.865896448	4480442.13424138	4398620.89386451
C01-0175	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	05/15/2022 07:00 AM	05/16/2022 07:00 AM	7.865	05/17/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	102269.498705864	117256.717979908	109763.108342886	3044793.04705134	3490996.28083747	3267894.6639444	144328.508734703	123460.539910204	6605846.07327054	5167456.68411293	149494.251966476	109089.056774051	6866568.30301605	4600570.57256398	154659.99519825	96136.2178729675	7127290.53276156	4162111.70191291
A02-0127	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	09/22/2021 10:57 AM	09/24/2021 10:57 AM	NA	09/27/2021	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	11364.1528	2272.417396	6818.285098	NA	NA	NA	40309.4342088	116165.929633246	NA	NA	40532.8682402	111746.551520648	NA	NA	40756.3022716	108611.617468972	NA	NA
A01-0091	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/16/2021 12:00 AM	11/16/2021 11:55 PM	7.713	11/29/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	95145.93244	87039.98923	91092.960835	2777963.16643982	2541295.01795294	2659629.09219638	47359.063864	50168.3142946233	1499462.15011504	1396514.06972615	41336.6414046	53178.1790553927	1285843.7521267	1470871.10288018	35314.2189452	58053.4001177175	1072225.35413836	1633570.79479527
N02-0012	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/13/2022 07:00 AM	03/14/2022 07:00 AM	10.868	03/16/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3276.276123	3276.276123	3276.276123	134785.461997783	134785.461997783	134785.461997783	12422.99698	15124.310352617	495813.603107284	574737.864324173	14189.2529053	16785.2709528881	563632.587647368	633273.65258313	15955.5088306	20452.2195719559	631451.572187452	771868.31662561
B01-0167	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	04/05/2022 07:00 AM	04/06/2022 07:00 AM	5.2	04/08/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16957.04704	12111.47558	14534.26131	333784.752265569	238403.884031497	286094.318148533	15544.28129	12943.4980929251	426303.381303095	553145.021411048	15152.556205	7846.37938532333	400653.762337838	408803.85540134	14760.83112	6874.9078212923	375004.143372581	303685.803200776
C01-0097	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	03/13/2022 07:00 AM	03/14/2022 07:00 AM	9.201	03/15/2022	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	27952.35883	11178.70694	19565.532885	973568.286614406	389349.415136295	681458.850875351	65389.38286	187507.597385023	3234891.76405878	9602052.36241902	49589.8956534	151235.091313162	2461960.34802127	7737254.24462265	33790.4084468	115280.568025423	1689028.93198375	5885754.77208654
B01-0045	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	01/06/2022 07:00 AM	01/07/2022 07:00 AM	10.745	01/12/2022	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	21211.48087	16968.32556	19089.903215	862760.661092146	690173.584178065	776467.122635106	9835.4340894	14951.4624230103	439066.412121335	539492.827125628	7536.0779294	12827.9851678684	339523.205372932	475830.394952024	5236.7217694	12201.947726356	239979.99862453	474689.118795135
A02-0459	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	04/20/2022 09:00 AM	04/22/2022 09:00 AM	NA	04/25/2022	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64473.70134	64473.70134	64473.70134	NA	NA	NA	164396.592385	343543.281420157	NA	NA	158944.879178	343091.860055753	NA	NA	153493.165971	343386.636579107	NA	NA
A03-0169	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	01/10/2022 06:00 AM	01/10/2022 02:00 PM	NA	01/11/2022	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1309	59938.97349	30623.986745	NA	NA	NA	268520.923914	1075151.79054084	NA	NA	143382.824721	534102.766895013	NA	NA	18244.725528	44969.1021938654	NA	NA
A01-0129	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/18/2021 12:00 AM	12/19/2021 12:00 AM	8	12/21/2021	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	367054.9911	307543.3677	337299.1794	11115629.0708788	9313421.91620206	10214525.4935404	107422.1774658	290667.436754702	3436759.72916905	8970203.26624669	96730.799653	261203.515794022	3062428.91855098	7995802.73748621	86039.4218402	233911.717438382	2688098.10793292	7108309.68519564
B01-0065	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/25/2021 07:00 AM	11/26/2021 07:00 AM	10.588	11/30/2021	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2581.488742	7744.943993	5163.2163675	103465.865048268	310416.74400846	206941.304528364	8831.1034704	12371.7561923868	235872.892207342	298138.020342893	11409.8124612	11861.6386050614	311913.589909222	277865.558413089	13988.521452	12522.685534473	387954.287611102	297812.587262823
J01-0026	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	04/11/2022 07:00 AM	04/12/2022 07:00 AM	0.263	04/13/2022	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2519.114208	127	1323.057104	2507.93647000969	126.43647941	1317.18647470984	1324.0228416	1320.34339027064	1584.58779542794	1241.04429738145	1232.4114208	941.729287443973	1467.48574464297	1020.74436312543	1140.8	1907.92444166447	1350.383693858	2104.64762593356
A03-0308	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	04/25/2022 06:00 AM	04/25/2022 02:00 PM	NA	04/26/2022	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1731	1175	1453	NA	NA	NA	1609.8	618.719225103626	NA	NA	1633.9	1005.93162545078	NA	NA	1658	1489.72065604883	NA	NA
R01-0034	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	03/16/2022 09:15 AM	03/17/2022 09:15 AM	0.158	03/23/2022	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3191.939634	1626	2408.969817	1909.08243317051	972.50211228	1440.79227272526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K01-0077	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	05/03/2022 06:24 AM	05/04/2022 06:24 AM	6.071	05/11/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51865.34017	67132.07312	59498.706645	1191929.00598816	1542777.21733963	1367353.11166389	39467.346198	28901.9114319153	766905.687736643	753516.620250591	41521.458272	30799.6028428808	804744.971260666	818319.968512396	43575.570346	34544.0306750469	842584.25478469	909318.532027513
M04-0019	not institution specific	wwtp	WWTP	WWTP	56072	FarmingtonWWTP-01	03/08/2022 12:30 PM	03/09/2022 12:30 PM	0.112	03/17/2022	24-hr time-weighted composite	Farmington	26571		-80.24933	39.51181	610	Marion	0.125	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	995	624	809.5	421.8460904	264.55473408	343.20041224	10100.2730906	23488.5475149824	4128.55737398	9819.4052461538	10206.1548088	22809.0559941403	4164.25862568249	9512.75070418674	10312.036527	22403.5752763852	4199.95987738497	9308.54375303973
H01-0152	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	03/09/2022 08:00 AM	03/10/2022 08:00 AM	3.3	03/11/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	9187.147077	6890.171589	8038.659333	114764.490775264	86071.0106345644	100417.750704914	16188.0706016	21368.7626430732	156376.026673267	172888.231921144	13185.0446406	18141.5663489556	129539.973303116	155763.031383436	10182.0186796	15699.7748459768	102703.919932965	144477.518337311
H01-0192	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	04/17/2022 08:00 AM	04/18/2022 08:00 AM	2	04/22/2022	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5433.912026	2716.867891	4075.3899585	41139.1698446813	20568.9177665406	30854.043805611	8867.3379674	20969.8629059689	74312.2893429961	174227.562146983	6819.1625878	16814.9727170288	57066.2980940042	139763.354468414	4770.9872082	12683.2598255888	39820.3068450124	105516.408821763
P01-0054	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	04/11/2022 10:00 AM	04/12/2022 10:00 AM	0.331	04/14/2022	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	119	465	292	149.10351449	582.63138015	365.86744732	3904.9346326	5946.37563311753	4590.43968228378	7125.23764668196	3324.2747688	5622.79295760065	3978.41584599872	6969.43532226513	2743.614905	5746.6292114226	3366.39200971367	7231.03862039426
A01-0220	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/06/2022 12:00 AM	04/06/2022 12:00 AM	16.8	04/11/2022	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6837.713672	4558.351915	5698.0327935	434843.635146909	289887.879499011	362365.75732296	29786.4040564	45932.5358053234	1012991.95676529	1406935.36175595	30548.8042247	47995.1621061841	1032695.01728115	1487682.73303457	31311.204393	50466.9038410587	1052398.07779701	1583636.23248738
L01-0049	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/27/2022 09:00 AM	02/28/2022 09:00 AM	NA	03/09/2022	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25275.96775	39324.75843	32300.36309	NA	NA	NA	58493.379634	90595.9206853165	145336.124799433	270956.737280697	65144.723567	102113.293450055	152154.97536001	271597.69657517	71796.0675	113856.626863821	158973.825920588	273077.830467483
A02-0225	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	11/20/2021 09:38 AM	11/22/2021 09:38 AM	NA	11/22/2021	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	355	1661	1008	NA	NA	NA	15887.75772	49647.1575344771	NA	NA	15243.218671	46942.6221116108	NA	NA	14598.679622	44263.7626644523	NA	NA
E02-0057	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	03/22/2022 08:00 AM	03/23/2022 08:00 AM	0.135	03/25/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24755.9157	9281.754792	17018.835246	12651.0242647415	4743.25839996994	8697.14133235572	6836.4759836	19133.46492578	3640.13245488354	9749.00900659533	5103.7401762	12510.8419950383	2656.71664013384	6405.71472750237	3371.0043688	6411.80704874116	1673.30082538415	3284.64995672048
K01-0045	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/04/2022 06:27 AM	01/05/2022 06:28 AM	7.866	01/12/2022	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	31563.30753	37304.64287	34433.9752	939830.151622842	1110784.3539979	1025307.25281037	17959.0389186	22898.2586372983	586595.982754173	807737.510867179	20211.7680016	25138.6872921427	660146.329063784	921966.930394393	22464.4970846	28078.4180185972	733696.675373396	1056447.19787889
A02-0169	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	10/11/2021 10:28 AM	10/13/2021 10:28 AM	NA	10/13/2021	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	59566.16104	48863.5084	54214.83472	NA	NA	NA	18700.6152762	44014.7546757139	NA	NA	17587.2722622	38054.8771860432	NA	NA	16473.9292482	35179.596440278	NA	NA
E02-0124	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	05/10/2022 08:00 AM	05/11/2022 08:00 AM	0.104	05/13/2022	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2550.851572	1444	1997.425786	1004.22598111311	568.47773216	786.351856636555	9074.4133444	13903.2820688144	4407.83074827581	6855.391323819	8640.0467247	12671.4275330895	4457.71108597801	7596.00670150746	8205.680105	12686.1204864088	4507.5914236802	9040.7393446829
A02-0465	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	04/23/2022 09:00 AM	04/25/2022 09:00 AM	NA	04/25/2022	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2522	4514.894625	3518.4473125	NA	NA	NA	3565.941324	6807.25744215403	NA	NA	3639.7404273	5492.79153876232	NA	NA	3713.5395306	4437.05056526401	NA	NA
N02-0022	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	03/01/2022 07:00 AM	03/02/2022 07:00 AM	8.56	03/08/2022	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5461.883778	8193.092421	6827.4880995	176982.018680996	265481.671680592	221231.845180794	22914.8590812	51502.5663003758	751516.228447009	1593320.97805984	23500.4317403	54529.4278230897	768062.969757642	1665267.31458013	24086.0043994	57814.1733628465	784609.711068275	1747854.52735548
A03-0251	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	03/09/2022 06:00 AM	03/09/2022 02:00 PM	NA	03/11/2022	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2668	2097	2382.5	NA	NA	NA	15131.38325	52998.1224286102	NA	NA	15095.98325	53030.3944046324	NA	NA	15060.58325	53080.5792450028	NA	NA
E01-0018	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	12/08/2021 09:30 AM	12/09/2021 09:30 AM	1.653	12/16/2021	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	149371.5084	94277.93965	121824.724025	934659.75986537	589923.723591927	762291.741728649	429900.66558	735502.471742339	2666453.62885996	4717055.24812004	414164.306586	833881.247851441	2571879.54978225	5334100.47337812	398427.947592	942250.157203806	2477305.47070454	6011929.308175
