Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
J01-0118	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		08/24/2022 07:30 AM	08/31/2022	08/23/2022 07:30 AM	08/24/2022 07:30 AM	AJ	2022-09-01					Pass	SARS-CoV-2 N1	122809.746712446	SARS-CoV-2 N2	118842.510133982	0.088	Processing	Complete
O01-0087	WWTP	GraftonWWTP-01	O01-0087	Taylor	Sample	Composite		06/29/2022 06:10 AM	07/06/2022	06/28/2022 06:10 AM	06/29/2022 06:10 AM	AJ	2022-07-07		6.35			Pass	SARS-CoV-2 N1	41804.9331754445	SARS-CoV-2 N2	41804.9331754445	2.01	Processing	Complete
N02-0125	WWTP	ClarksburgWWTP-01	N02-0125	Harrison	Sample	Composite		06/22/2022 07:00 AM	06/30/2022	06/21/2022 07:00 AM	06/22/2022 07:00 AM	AJ	2022-07-05		7.16			Pass	SARS-CoV-2 N1	123349.544405937	SARS-CoV-2 N2	93019.5102095605	5.16	Processing	Complete
N02-0152	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		08/02/2022 07:00 AM	08/08/2022	08/01/2022 07:00 AM	08/02/2022 07:00 AM	AJ	2022-08-10					Pass	SARS-CoV-2 N1	27510.1851671934	SARS-CoV-2 N2	45026.0737538338	8.88	Processing	Complete
A02-0185	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	10/22/2021 10:29 AM	10/25/2021	10/20/2021 10:02 AM	10/22/2021 10:02 AM	JL	11/1/21		7.41			Pass	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
F01-0011	WWTP	WestonWWTP-01	Sample	Lewis	Sample	Composite	BP	09/28/2021 11:00 AM	09/30/2021	09/27/2021 10:00 AM	09/28/2021 10:00 AM	JL	10/5/21					Pass	SARS-CoV-2 N1	81719.3979	SARS-CoV-2 N2	66278.8859		Rejected: No Flow	Complete
O01-0084	WWTP	GraftonWWTP-01	O01-0084	Taylor	Sample	Composite		06/27/2022 06:10 AM	06/29/2022	06/24/2022 07:00 AM	06/25/2022 07:00 AM	AJ	2022-06-30		7.39			Pass	SARS-CoV-2 N1	6541.38838872312	SARS-CoV-2 N2	6541.38838872312	1.71	Processing	Complete
B01-0021	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite	KM	10/11/2021 07:30 AM	10/13/2021	10/10/2021 07:00 AM	10/11/2021 07:00 AM	JL	10/14/21		6.91			Pass	SARS-CoV-2 N1	33972.7585	SARS-CoV-2 N2	41698.56474		Processing	Complete
A02-0211	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	11/05/2021 11:48 AM	11/05/2021	11/03/2021 11:30 AM	11/05/2021 11:30 AM	JL	11/8/21		7.36			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3220.404461		Rejected: No Flow	Complete
A03-0189	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	GZ	01/21/2022 01:55 PM	01/24/2022	01/21/2022 06:00 AM	01/21/2022 02:00 PM	AJ	1/26/22		8.24			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
G01-0240	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		07/23/2022 08:50 AM	07/28/2022	07/22/2022 09:00 AM	07/23/2022 08:00 AM	AJ	2022-08-01					Pass	SARS-CoV-2 N1	169923.231303692	SARS-CoV-2 N2	169923.231303692	0.656	Processing	Complete
N03-0129	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		08/04/2022 07:30 AM	08/10/2022	08/03/2022 07:30 AM	08/04/2022 07:30 AM	AJ	2022-08-11					Pass	SARS-CoV-2 N1	419556.523561477	SARS-CoV-2 N2	27577.4188712239	0.44591	Processing	Complete
A01-0125	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	12/14/2021 12:00 AM	01/10/2022	12/13/2021 12:00 AM	12/14/2021 12:00 AM	AJ	1/12/22		6.9			Pass	SARS-CoV-2 N1	6472.859401	SARS-CoV-2 N2	16184.02295	7.7	Processing	Complete
M03-0016	WWTP	ManningtonWWTP-01	M03-0016	Marion	Sample	Composite		03/12/2022 12:00 PM	03/16/2022	03/11/2022 12:00 PM	03/12/2022 12:00 PM	AJ	3/28/22		6.85			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.283	Processing	Complete
Q01-0015	WWTP	MadisonWWTP-01	Q01-0015	Boone	Sample	Composite		05/19/2022 08:00 AM	05/27/2022	05/18/2022 08:00 AM	05/19/2022 08:00 AM	AJ	2022-06-01		7.06			Pass	SARS-CoV-2 N1	232706.63022995	SARS-CoV-2 N2	0	0.4	Processing	Complete
A01-0152	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	JF	01/16/2022 12:00 AM	01/19/2022	01/15/2022 12:00 AM	01/16/2022 12:00 AM	AJ	1/19/22		7.37			Pass	SARS-CoV-2 N1	354403.0702	SARS-CoV-2 N2	46056.89004	9	Processing	Complete
B01-0076	WWTP	CharlestonWWTP-01	G	Kanawha	Sample	Composite		01/28/2022 08:15 AM	02/02/2022	01/27/2022 07:00 AM	01/28/2022 07:00 AM	AJ	2/7/22		7.31			Pass	SARS-CoV-2 N1	907852.3207	SARS-CoV-2 N2	924051.0929	9.96	Processing	Complete
J01-0061	WWTP	AlpineLakeWWTP-01	J01-0061	Preston	Sample	Composite		06/02/2022 07:30 AM	06/08/2022	06/01/2022 07:30 AM	06/02/2022 07:30 AM	AJ	2022-06-09		7.33			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2077.46237050742	0.104	Processing	Complete
O01-0020	WWTP	GraftonWWTP-01	O01-0020	Taylor	Sample	Composite		04/13/2022 06:15 AM	04/20/2022	04/12/2022 06:10 AM	04/13/2022 06:10 AM	AJ	4/21/22		7.17			Pass	SARS-CoV-2 N1	2759.258961	SARS-CoV-2 N2	2759.258961	2.15	Processing	Complete
J01-0092	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		07/18/2022 10:20 AM	07/20/2022	07/15/2022 07:30 AM	07/16/2022 07:30 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	130707.977414131	SARS-CoV-2 N2	99414.6260619164	0.057	Processing	Complete
O01-0006	WWTP	GraftonWWTP-01	O01-0006	Taylor	Sample	Composite		03/29/2022 06:00 AM	03/30/2022	03/28/2022 06:00 AM	03/29/2022 06:00 AM	AJ	3/31/22		7.03			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2872.734815	1.84	Processing	Complete
N02-0146	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		08/18/2022 07:00 AM	08/19/2022	08/17/2022 07:00 AM	08/18/2022 07:00 AM	AJ	2022-08-23					Pass	SARS-CoV-2 N1	54155.9363901617	SARS-CoV-2 N2	68937.8893375397	9.356	Processing	Complete
K01-0144	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		08/18/2022 06:32 AM	08/24/2022	08/17/2022 06:31 AM	08/18/2022 06:31 AM	AJ	2022-08-25					Pass	SARS-CoV-2 N1	271718.002259731	SARS-CoV-2 N2	274088.515341282	4.437	Processing	Complete
A02-0312	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	01/28/2022 11:11 AM	01/28/2022	01/26/2022 09:00 AM	01/28/2022 09:00 AM	AJ	2/2/22		7.64			Pass	SARS-CoV-2 N1	515731.8538	SARS-CoV-2 N2	544976.8907		Processing	Complete
A01-0146	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	01/08/2022 12:00 AM	01/11/2022	01/07/2022 12:00 AM	01/08/2022 12:00 AM	AJ	1/13/22		7.38			Pass	SARS-CoV-2 N1	145762.0928	SARS-CoV-2 N2	51999.71415	8.9	Processing	Complete
A04-0028	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		03/05/2022 08:00 AM	03/11/2022	03/04/2022 08:00 AM	03/05/2022 08:00 AM	AJ	3/10/22		7.58			Pass	SARS-CoV-2 N1	294897.6982	SARS-CoV-2 N2	301262.4067	0.591	Processing	Complete
E02-0078	WWTP	AthensWWTP-01	G	Mercer	Sample	Composite		02/15/2022 08:00 AM	02/18/2022	02/14/2022 08:00 AM	02/15/2022 08:00 AM	AJ	2/22/22					Pass	SARS-CoV-2 N1	25979626.92	SARS-CoV-2 N2	27956281.7	0.112	Processing	Complete
G01-0133	WWTP	KeyserWWTP-01	G01-0133	Mineral	Sample	Composite		03/16/2022 08:55 AM	03/17/2022	03/15/2022 09:00 AM	03/16/2022 08:00 AM	JL	3/28/22		6.82			Pass	SARS-CoV-2 N1	91133.57753	SARS-CoV-2 N2	132623.536	0.955	Processing	Complete
A02-0561	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	09/07/2022 10:04 AM	09/07/2022	09/05/2022 09:00 AM	09/07/2022 09:00 AM	AJ	2022-09-08					Pass	SARS-CoV-2 N1	32475.4758551717	SARS-CoV-2 N2	28143.9588591456		Processing	Complete
A02-0162	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	10/11/2021 09:51 AM	10/11/2021	10/09/2021 09:00 AM	10/11/2021 09:00 AM	JL	10/14/21		6.76			Pass	SARS-CoV-2 N1	1539.51589	SARS-CoV-2 N2	6158.687994		Rejected: No Flow	Complete
A03-0284	K-12	SuncrestES-01	A03-0284	Monongalia	Sample	Composite	Gz	04/12/2022 10:19 AM		04/11/2022 06:00 AM	04/11/2022 02:00 PM		4/14/22		7.62				SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A02-0191	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	EL	10/27/2021 09:55 AM	10/27/2021	10/25/2021 10:16 AM	10/27/2021 09:55 AM	JL	11/22/21		7.69			Pass	SARS-CoV-2 N1	213166.1093	SARS-CoV-2 N2	191919.21		Processing	Complete
A01-0141	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	01/02/2022 12:00 AM	01/04/2022	01/01/2022 12:00 AM	01/02/2022 12:00 AM	AJ	1/12/22		7.69			Pass	SARS-CoV-2 N1	9965.15058	SARS-CoV-2 N2	13287.3944	17.7	Processing	Complete
A02-0566	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	09/07/2022 10:58 AM	09/07/2022	09/05/2022 09:00 AM	09/07/2022 09:00 AM	AJ	2022-09-08					Pass	SARS-CoV-2 N1	40200.722515583	SARS-CoV-2 N2	22608.1637665629		Processing	Complete
C01-0167	WWTP	WheelingWWTP-01	C01-0167	Ohio	Sample	Composite	GZ	05/04/2022 07:00 AM	05/11/2022	05/03/2022 07:00 AM	05/04/2022 07:00 AM	AJ	5/11/22		6.47			Pass	SARS-CoV-2 N1	48294.72363	SARS-CoV-2 N2	45073.34098	8.85	Processing	Complete
A01-0175	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	02/12/2022 12:00 AM	02/15/2022	02/11/2022 12:00 AM	02/12/2022 12:00 AM	AJ	2/17/22		7.38			Pass	SARS-CoV-2 N1	104717.7288	SARS-CoV-2 N2	102739.4955	9.9	Processing	Complete
A03-0270	K-12	NorthES-01	A03-0270	Monongalia	Sample	Composite	GZ	03/11/2022 01:08 PM	03/15/2022	03/11/2022 06:00 AM	03/11/2022 01:08 PM	AJ	3/18/22		6.96			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
L01-0098	WWTP	WestUnionWWTP-01	L01-0098	Doddridge	Sample	Composite		04/14/2022 09:10 AM	04/20/2022	04/13/2022 09:10 AM	04/14/2022 09:10 AM	AJ	4/21/22		7.05			Pass	SARS-CoV-2 N1	5273.246448	SARS-CoV-2 N2	5273.246448	0.303	Processing	Complete
N03-0179	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		09/04/2022 10:30 AM	09/07/2022	09/03/2022 10:00 AM	09/04/2022 10:00 AM	AJ	2022-09-08					Pass	SARS-CoV-2 N1	120422.883331776	SARS-CoV-2 N2	129700.527191162	0.48981	Processing	Complete
A03-0302	K-12	NorthES-01	A03-0302	Monongalia	Sample	Composite	GZ	04/08/2022 12:39 PM	04/11/2022	04/08/2022 06:00 AM	04/08/2022 12:39 PM	AJ	4/14/22		8.03			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
A1099	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	07/25/2021 11:55 PM	07/30/2021	07/25/2021 12:00 AM	07/25/2021 11:55 PM	JL	7/30/21					Pass	SARS-CoV-2 N1	11613.75	SARS-CoV-2 N2	15485	6.52	Processing	Complete
A02-0196	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	CA	10/29/2021 11:55 AM	10/29/2021	10/27/2021 09:55 AM	10/29/2021 09:55 AM	JL	11/4/21		7.05			Pass	SARS-CoV-2 N1	5440.893844	SARS-CoV-2 N2	9068.813771		Rejected: No Flow	Complete
A02-0053	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Grab	EL	08/27/2021 09:57 AM	08/27/2021	08/27/2021 09:57 AM	08/27/2021 09:57 AM	JL	9/2/21		8.76			Pass	SARS-CoV-2 N1	152730.5853	SARS-CoV-2 N2	128904.3945		Rejected: No Flow	Complete
C01-0164	WWTP	WheelingWWTP-01	C01-0164	Ohio	Sample	Composite	GZ	04/29/2022 07:00 AM	05/03/2022	04/28/2022 07:00 AM	04/29/2022 07:00 AM	AJ	5/4/22		4.51			Pass	SARS-CoV-2 N1	7086.273255	SARS-CoV-2 N2	7086.273255	7.5	Processing	Processing
B01-0071	WWTP	CharlestonWWTP-01	Ignore	Kanawha	Sample	Composite	KM	10/25/2021 08:20 AM	10/27/2021	11/24/2021 07:00 AM	11/25/2021 07:00 AM	JL	11/1/21		7.17			Fail: Missing Required Data	SARS-CoV-2 N1		SARS-CoV-2 N2			Processing	Confirming
J01-0066	WWTP	AlpineLakeWWTP-01	J01-0066	Preston	Sample	Composite		06/09/2022 07:30 AM	06/15/2022	06/08/2022 07:30 AM	06/09/2022 07:30 AM	AJ	2022-06-15		7.3			Pass	SARS-CoV-2 N1	12248.9327564836	SARS-CoV-2 N2	10207.1955241263	0.1	Processing	Complete
L01-0030	WWTP	WestUnionWWTP-01	L01-0030	Doddridge	Sample	Composite		02/15/2022 09:00 AM	02/23/2022	02/14/2022 09:00 AM	02/15/2022 09:00 AM	AJ	2/24/22		6.78			Pass	SARS-CoV-2 N1	394145.3218	SARS-CoV-2 N2	412267.0931	0.282	Processing	Complete
B01-0045	WWTP	CharlestonWWTP-01	SAMPLE	Kanawha	Sample	Composite		01/07/2022 07:25 AM	01/12/2022	01/06/2022 07:00 AM	01/07/2022 07:00 AM	JL	1/14/22		7.35			Pass	SARS-CoV-2 N1	21211.48087	SARS-CoV-2 N2	16968.32556	10.745	Processing	Complete
M04-0059	WWTP	FarmingtonWWTP-01	M04-0059	Marion	Sample	Composite		05/16/2022 11:00 AM	05/18/2022	05/13/2022 02:00 PM	05/14/2022 02:00 PM	AJ	2022-05-19		7.4			Pass	SARS-CoV-2 N1	74159.5123708248	SARS-CoV-2 N2	114472.546577454	0.123	Processing	Complete
H01-0089	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		12/12/2021 08:00 AM	12/17/2021	12/11/2021 08:00 AM	12/12/2021 08:00 AM	AJ	12/21/21		7.23			Pass	SARS-CoV-2 N1	5474.010604	SARS-CoV-2 N2	5474.010604	2.2	Processing	Complete
O01-0001	WWTP	GraftonWWTP-01	O01-0001	Taylor	Sample	Composite		04/20/2022 06:00 AM	04/27/2022	04/19/2022 06:00 AM	04/20/2022 06:00 AM	AJ	4/28/22		7.31			Pass	SARS-CoV-2 N1	4751.092745	SARS-CoV-2 N2	4751.092745	2.37	Processing	Complete
N02-0141	WWTP	ClarksburgWWTP-01	Sample	Harrison	Sample	Composite		07/18/2022 07:00 AM	07/20/2022	07/17/2022 07:00 AM	07/18/2022 07:00 AM	AJ	2022-07-25					Pass	SARS-CoV-2 N1	74595.0758457185	SARS-CoV-2 N2	79928.38203907	7.81	Processing	Complete
S01-0032	WWTP	FollansbeeWWTP-01	S01-0032	Brooke	Sample	Composite		04/20/2022 06:07 AM	04/27/2022	04/19/2022 06:00 AM	04/20/2022 06:00 AM	AJ	4/28/22		6.92			Pass	SARS-CoV-2 N1	2409.760701	SARS-CoV-2 N2	2409.760701	0.886	Processing	Complete
G01-0117	WWTP	KeyserWWTP-01	G01-0117	Mineral	Sample	Composite		04/12/2022 09:00 AM	04/14/2022	04/11/2022 09:00 AM	04/12/2022 08:00 AM	JL	4/19/22		7.38			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	1.427	Processing	Complete
A03-0201	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	BL	11/16/2021 11:35 AM	11/17/2021	11/15/2021 06:00 AM	11/15/2021 02:00 PM	JL	12/3/21		4.81			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A01-0063	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	10/14/2021 11:55 PM	10/20/2021	10/14/2021 12:00 AM	10/14/2021 11:55 PM	JL	10/20/21					Pass	SARS-CoV-2 N1	49627.80446	SARS-CoV-2 N2	17358.52875	6.95	Processing	Complete
A04-0078	WWTP	CheatLakeWWTP-01	A04-0078	Monongalia	Sample	Composite		05/18/2022 08:00 AM	05/23/2022	05/17/2022 08:00 AM	05/18/2022 08:00 AM	AJ	2022-05-24		7			Pass	SARS-CoV-2 N1	533626.980185509	SARS-CoV-2 N2	538178.427815438	0.58	Processing	Complete
M03-0011	WWTP	ManningtonWWTP-01	M03-0011	Marion	Sample	Composite		03/11/2022 11:00 AM	03/16/2022	03/10/2022 11:00 AM	03/11/2022 11:00 AM	AJ	3/28/22		6.89			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	6863.468047	0.508	Processing	Complete
Q01-0009	WWTP	MadisonWWTP-01	Q01-0009	Boone	Sample	Composite		05/13/2022 08:00 AM	05/19/2022	05/12/2022 08:00 AM	05/13/2022 08:00 AM	JL	2022-05-24		6.88			Pass	SARS-CoV-2 N1	186032.021641731	SARS-CoV-2 N2	171237.370669842	0.426	Processing	Complete
L01-0112	WWTP	WestUnionWWTP-01	L01-0112	Doddridge	Sample	Composite		04/30/2022 09:00 AM	05/04/2022	04/29/2022 09:00 AM	04/30/2022 09:00 AM	AJ	5/5/22		6.96			Pass	SARS-CoV-2 N1	2648.871085	SARS-CoV-2 N2	0	0.293	Processing	Complete
G01-0114	WWTP	KeyserWWTP-01	G01-0114	Mineral	Sample	Composite		04/25/2022 08:50 AM	04/28/2022	04/24/2022 09:00 AM	04/25/2022 08:00 AM	AJ	4/29/22		7.09			Pass	SARS-CoV-2 N1	12179.2274	SARS-CoV-2 N2	6089.171497	1.08	Processing	Complete
N02-0063	WWTP	ClarksburgWWTP-01	N02-0063	Harrison	Sample	Composite		04/06/2022 07:00 AM	04/07/2022	04/05/2022 07:00 AM	04/06/2022 07:00 AM	AJ	4/11/22		7.13			Pass	SARS-CoV-2 N1	12071.01284	SARS-CoV-2 N2	4827.987989	9.36	Processing	Complete
E01-0088	WWTP	PrincetonWWTP-01	E01-0088	Mercer	Sample	Composite	TT	03/31/2022 08:30 AM	04/08/2022	03/30/2022 08:30 AM	03/31/2022 08:30 AM	AJ	4/11/22		6.6			Pass	SARS-CoV-2 N1	42473.83878	SARS-CoV-2 N2	36808.17135	2.039	Processing	Complete
G01-0199	WWTP	KeyserWWTP-01	G01-0199	Mineral	Sample	Composite		06/29/2022 08:05 AM	06/30/2022	06/28/2022 09:00 AM	06/29/2022 08:00 AM	AJ	2022-07-05		7.09			Pass	SARS-CoV-2 N1	122757.527679205	SARS-CoV-2 N2	138623.424768448	0.678	Processing	Complete
O01-0070	WWTP	GraftonWWTP-01	O01-0070	Taylor	Sample	Composite		05/03/2022 06:30 AM	05/04/2022	05/02/2022 06:10 AM	05/03/2022 06:10 AM	AJ	5/5/22		6.88			Pass	SARS-CoV-2 N1	53749.35754	SARS-CoV-2 N2	56580.18462	1.82	Processing	Complete
F01-0016	WWTP	WestonWWTP-01	Sample	Lewis	Sample	Composite	BP	09/30/2021 10:15 AM	10/01/2021	09/29/2021 10:00 AM	09/30/2021 10:00 AM	JL	10/5/21					Pass	SARS-CoV-2 N1	26781.86223	SARS-CoV-2 N2	74670.25936		Rejected: No Flow	Complete
B01-0026	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		12/03/2021 07:30 AM	12/07/2021	12/02/2021 07:00 AM	12/03/2021 07:00 AM	AJ	12/9/21		6.98			Pass	SARS-CoV-2 N1	8157.2136	SARS-CoV-2 N2	12236.41628	6.899	Processing	Complete
K01-0138	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		08/03/2022 06:32 AM	08/10/2022	08/02/2022 06:29 AM	08/03/2022 06:30 AM	AJ	2022-08-11					Pass	SARS-CoV-2 N1	579089.033603669	SARS-CoV-2 N2	646514.23573494	4.997	Processing	Complete
A02-0216	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	CA	11/12/2021 10:14 AM	11/12/2021	11/10/2021 10:14 AM	11/12/2021 10:14 AM	JL	11/29/21		7.43			Pass	SARS-CoV-2 N1	31638.8984	SARS-CoV-2 N2	78417.24336		Rejected: No Flow	Complete
A03-0370	K-12	NorthES-01	A03-0370	Monongalia	Sample	Composite	GZ	06/02/2022 09:03 AM	06/02/2022	06/01/2022 06:00 AM	06/01/2022 02:00 PM	AJ	2022-06-06		7.35			Pass	SARS-CoV-2 N1	2277.99905464053	SARS-CoV-2 N2	2277.99905464053		Processing	Complete
A03-0202	K-12	NorthES-01	Sample	Monongalia	Sample	Composite	BL	11/30/2021 11:35 AM	12/01/2021	11/29/2021 06:00 AM	11/29/2021 02:00 PM	JL	12/3/21		7.94			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
A1003	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	03/10/2021 12:00 PM	03/12/2021	03/10/2021 12:00 PM	03/10/2021 12:00 PM	MVS	3/16/21					Pass	SARS-CoV-2 N1	20340	SARS-CoV-2 N2	13560	7.987	Processing	Complete
A01-0093	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	11/18/2021 11:55 PM	11/29/2021	11/18/2021 12:00 AM	11/18/2021 11:55 PM	AJ	11/29/21		7.33			Pass	SARS-CoV-2 N1	102718.3378	SARS-CoV-2 N2	132499.6389	8.055	Processing	Complete
A01-0156	WWTP	StarCityWWTP-01	G	Monongalia	Sample	Composite	GG	01/20/2022 12:00 AM	01/25/2022	01/19/2022 12:00 AM	01/20/2022 12:00 AM	AJ	1/26/22		7.28			Pass	SARS-CoV-2 N1	441672.83	SARS-CoV-2 N2	488711.8506	16.9	Processing	Complete
L01-0111	WWTP	WestUnionWWTP-01	L01-0111	Doddridge	Sample	Composite		05/17/2022 09:00 AM	05/18/2022	05/16/2022 09:00 AM	05/17/2022 09:00 AM	JL	2022-05-19		7.4			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.366	Processing	Complete
E01-0115	WWTP	PrincetonWWTP-01	E01-0115	Mercer	Sample	Composite	TT	05/24/2022 07:45 AM	05/27/2022	05/23/2022 07:45 AM	05/24/2022 07:45 AM	AJ	2022-06-01		6.7			Pass	SARS-CoV-2 N1	346056.07688427	SARS-CoV-2 N2	4595.33650428056	6.644	Processing	Complete
M03-0012	WWTP	ManningtonWWTP-01	M03-0012	Marion	Sample	Composite		03/09/2022 11:00 AM	03/16/2022	03/08/2022 11:00 AM	03/09/2022 11:00 AM	AJ	3/28/22		7.02			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.758	Processing	Complete
A1094	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	07/18/2021 11:55 PM	07/30/2021	07/18/2021 12:00 AM	07/18/2021 11:55 PM	JL	7/30/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	8.102	Processing	Complete
R01-0035	WWTP	HuttonsvilleWWTP-01	R01-0035	Randolph	Sample	Composite		05/18/2022 08:45 AM	05/27/2022	05/17/2022 09:00 AM	05/18/2022 08:30 AM	AJ	2022-06-01		6.81			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	31083.5791379213	0.146	Processing	Complete
S01-0031	WWTP	FollansbeeWWTP-01	S01-0031	Brooke	Sample	Composite		04/21/2022 06:03 AM	04/27/2022	04/20/2022 06:00 AM	04/21/2022 06:00 AM	AJ	4/28/22		7.19			Pass	SARS-CoV-2 N1	99540.48514	SARS-CoV-2 N2	83807.84512	0.765	Processing	Complete
C01-0214	WWTP	WheelingWWTP-01	C01-0214	Ohio	Sample	Composite		07/01/2022 07:00 AM	07/06/2022	06/30/2022 07:00 AM	07/01/2022 07:00 AM	AJ	2022-07-07		6.47			Pass	SARS-CoV-2 N1	85972.8795289992	SARS-CoV-2 N2	83821.4094936848	6.11	Processing	Complete
A03-0008			Sample		Sample																			Processing	Unknown
C01-0217	WWTP	WheelingWWTP-01	C01-0217	Ohio	Sample	Composite	GZ	07/06/2022 07:00 AM	07/12/2022	07/05/2022 07:00 AM	07/06/2022 07:00 AM	AJ	2022-07-14		6.48			Pass	SARS-CoV-2 N1	31042.4676910043	SARS-CoV-2 N2	26606.423445046	5.24	Processing	Complete
G01-0169	WWTP	KeyserWWTP-01	G01-0169	Mineral	Sample	Composite		05/30/2022 08:00 AM	06/02/2022	05/29/2022 09:00 AM	05/30/2022 08:00 AM	AJ	2022-06-06		6.95			Pass	SARS-CoV-2 N1	225387.6927495	SARS-CoV-2 N2	235661.456286907	0.81	Processing	Complete
N02-0093	WWTP	ClarksburgWWTP-01	N02-0093	Harrison	Sample	Composite		06/21/2022 07:00 AM	06/22/2022	06/20/2022 07:00 AM	06/21/2022 07:00 AM	AJ	2022-06-23		7.2			Pass	SARS-CoV-2 N1	84091.1172330379	SARS-CoV-2 N2	76439.5000040532	3.71	Processing	Complete
A03-0301	K-12	MorgantownHS-01	A03-0301	Monongalia	Sample	Composite	GZ	04/21/2022 10:56 AM		04/20/2022 06:00 AM	04/20/2022 02:00 PM		4/25/22		8.47				SARS-CoV-2 N1	2496.903017	SARS-CoV-2 N2	2496.903017		Processing	Complete
C01-0194	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		07/22/2022 07:00 AM	07/27/2022	07/21/2022 07:00 AM	07/22/2022 07:00 AM	AJ	2022-07-28					Pass	SARS-CoV-2 N1	38363.1739765404	SARS-CoV-2 N2	35964.4449502228	6.967	Processing	Complete
C01-034			Sample																					Processing	Processing
H01-00216			Sample																					Processing	Processing
A02-0166	WVU Morgantown	OaklandE-02	Sample	Monongalia	Sample	Composite	EL	10/13/2021 09:44 AM	10/13/2021	10/11/2021 09:44 AM	10/13/2021 09:44 AM	JL	10/14/21		7.22			Pass	SARS-CoV-2 N1	85592.75806	SARS-CoV-2 N2	121605.6854		Rejected: No Flow	Complete
