Asset Tag ID	Department	Location	Description	Site	Category	Sample Collection Method	Sample Collection By	Sample Collection Date/Time	Sample Received Date	Sample Composite Start	Sample Composite End	Sample Received By	Assay Date	Comments	Sample pH (Lab)	Control, Process (Type)	Control, Internal (Type)	Sample QC Check	Assay Target 1	Assay Target 1 Result (CN/L)	Assay Target 2	Assay Target 2 Result (CN/L)	Sample Flow (MGD)	Status: NWSS	Status: WaTCH
L01-0353	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		02/24/2023 09:00 AM	03/01/2023	02/23/2023 09:00 AM	02/24/2023 09:00 AM	AJ	2023-03-03					Pass	SARS-CoV-2 N1	479826.766848563	SARS-CoV-2 N2	488929.662108422	0.315	Processing	Complete
A04-0107	WWTP	CheatLakeWWTP-01	A04-0107	Monongalia	Sample	Composite		07/06/2022 08:00 AM	07/06/2022	07/05/2022 08:00 AM	07/06/2022 08:00 AM	AJ	7/7/22		7.17			Pass	SARS-CoV-2 N1	1348788.071	SARS-CoV-2 N2	1329982.967	0.563	Processing	Complete
M04-0227	WWTP	FarmingtonWWTP-01	Sample	Marion	Sample	Composite		06/15/2023 12:00 AM	06/22/2023	06/14/2023 12:00 AM	06/15/2023 12:00 AM	LW	2023-06-26					Pass	SARS-CoV-2 N1	121231.462955475	SARS-CoV-2 N2	102559.107095003	0.09	Processing	Complete
R02-0155	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		11/19/2022 06:00 AM	11/28/2022	11/18/2022 06:00 AM	11/19/2022 06:00 AM	AJ	11/29/22					Pass	SARS-CoV-2 N1	95422.12084	SARS-CoV-2 N2	81094.95252	2.7043	Processing	Complete
A0234	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	02/03/2021 12:00 AM	02/04/2021	02/03/2021 12:00 AM	02/03/2021 11:59 PM	TD	2/22/21					Pass	SARS-CoV-2 N1	75546	SARS-CoV-2 N2	51516	10.441	Rejected: No NTC	Complete
K01-0209	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		02/24/2023 06:30 AM	03/02/2023	02/23/2023 06:30 AM	02/24/2023 06:30 AM	AJ	2023-03-03					Pass	SARS-CoV-2 N1	126523.566395044	SARS-CoV-2 N2	159588.551223278	5.776	Processing	Complete
A02-0082	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	09/06/2021 08:20 AM	09/07/2021	09/04/2021 09:00 AM	09/06/2021 08:20 AM	JL	9/9/21		6.38			Pass	SARS-CoV-2 N1	6631.827205	SARS-CoV-2 N2	1326.224785		Rejected: No Flow	Complete
A02-0339	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	Sample	02/09/2022 09:49 AM	02/11/2022	02/07/2022 09:00 AM	02/09/2022 09:00 AM	AJ	2/10/22		7.29			Pass	SARS-CoV-2 N1	58922.77904	SARS-CoV-2 N2	55974.67147		Processing	Complete
A03-0146	K-12	MountainviewES-01	Sample	Monongalia	Sample	Composite	GZ	01/25/2022 11:47 AM	01/25/2022	01/24/2022 06:00 AM	01/24/2022 02:00 PM	AJ	1/26/22		6.71			Pass	SARS-CoV-2 N1	4856.23844	SARS-CoV-2 N2	4856.23844		Processing	Complete
O01-0303	WWTP	GraftonWWTP-01	Sample	Taylor	Sample	Composite		03/25/2023 06:15 AM	03/29/2023	03/24/2023 06:15 AM	03/25/2023 06:15 AM	AJ	2023-03-31					Pass	SARS-CoV-2 N1	57787.9238873719	SARS-CoV-2 N2	22464.2259255052	2.9	Processing	Complete
M03-0045	WWTP	ManningtonWWTP-01	M03-0045	Marion	Sample	Composite		03/19/2022 11:00 AM	03/23/2022	03/18/2022 11:00 AM	03/19/2022 11:00 AM	AJ	3/28/22		6.85			Pass	SARS-CoV-2 N1	20320.8546	SARS-CoV-2 N2	23708.62383	0.228	Processing	Complete
T01-0221	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		09/08/2023 07:00 AM	09/15/2023	09/07/2023 07:00 AM	09/08/2023 07:00 AM	AJ	2023-09-18					Pass	SARS-CoV-2 N1	66417.429149151	SARS-CoV-2 N2	68973.9109575749	0.23	Processing	Complete
B01-0320	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		03/17/2023 07:00 AM	03/27/2023	03/16/2023 07:00 AM	03/17/2023 07:00 AM	AJ	2023-03-28					Pass	SARS-CoV-2 N1	213296.489417553	SARS-CoV-2 N2	202333.465218544	7.7	Processing	Complete
J01-0253	WWTP	AlpineLakeWWTP-01	Sample	Preston	Sample	Composite		03/24/2023 07:30 AM	03/29/2023	03/23/2023 07:30 AM	03/24/2023 07:30 AM	AJ	2023-03-31					Pass	SARS-CoV-2 N1	44258.0980807542	SARS-CoV-2 N2	29500.5410537123	0.139	Processing	Complete
A03-0163	K-12	SuncrestES-01	Sample	Monongalia	Sample	Composite	GZ	01/11/2022 10:44 AM	01/11/2022	01/10/2022 06:00 AM	01/10/2022 02:00 PM	AJ	1/19/22		8.63			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
H01-0459	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		01/11/2023 08:00 AM	01/17/2023	01/10/2023 08:00 AM	01/11/2023 08:00 AM	AJ	1/20/23					Pass	SARS-CoV-2 N1	245738.1669	SARS-CoV-2 N2	236694.7442	1.9	Processing	Complete
A01-0512	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		03/13/2023 12:00 AM	03/15/2023	03/12/2023 12:00 AM	03/13/2023 12:00 AM	AJ	2023-03-17					Pass	SARS-CoV-2 N1	171241.192817688	SARS-CoV-2 N2	185949.514210224	8.7	Processing	Complete
Q01-0336	WWTP	MadisonWWTP-01	Sample	Boone	Sample	Composite		04/23/2023 08:00 AM	04/26/2023	04/22/2023 08:00 AM	04/23/2023 08:00 AM	AJ	2023-04-28					Pass	SARS-CoV-2 N1	25097.3524153233	SARS-CoV-2 N2	20913.4828671813	0.383	Processing	Complete
H01-0679	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		08/17/2023 08:00 AM	08/21/2023	08/16/2023 08:00 AM	08/17/2023 08:00 AM	AJ	2023-08-25					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	1.8	Processing	Complete
A02-0704	WVU Morgantown	Seneca-01	Sample	Monongalia	Sample	Composite	GZ	10/14/2022 01:16 PM	10/17/2022	10/12/2022 09:00 AM	10/14/2022 09:00 AM	AJ	10/18/22					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
R01-0083	WWTP	HuttonsvilleWWTP-01	R01-0083	Randolph	Sample	Composite		07/04/2022 08:00 AM	07/08/2022	07/03/2022 08:00 AM	07/04/2022 08:00 AM	JL	7/11/22		7.21			Pass	SARS-CoV-2 N1	246075.7729	SARS-CoV-2 N2	274662.3132	0.129	Processing	Complete
A0233	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GS	02/02/2021 12:00 AM	02/04/2021	02/02/2021 12:00 AM	02/02/2021 11:59 PM	TD	2/22/21					Pass	SARS-CoV-2 N1	37704	SARS-CoV-2 N2	34560	11.234	Rejected: No NTC	Complete
G01-0319	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		03/04/2023 09:00 AM	03/10/2023	03/03/2023 09:00 AM	03/04/2023 09:00 AM	AJ	2023-03-15					Pass	SARS-CoV-2 N1	23834.5402479172	SARS-CoV-2 N2	30987.3756766319	3.33	Processing	Complete
L01-0347	WWTP	WestUnionWWTP-01	G	Doddridge	Sample	Composite		02/09/2023 09:00 AM	02/15/2023	02/08/2023 09:00 AM	02/09/2023 09:00 AM	AJ	2/17/23					Pass	SARS-CoV-2 N1	84177.70162	SARS-CoV-2 N2	99701.37209	0.305	Processing	Complete
A02-1011	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	02/03/2023 11:43 AM	02/06/2023	02/01/2023 09:00 AM	02/03/2023 09:00 AM	AJ	2/7/23					Pass	SARS-CoV-2 N1	1893515.825	SARS-CoV-2 N2	2005990.391		Processing	Complete
L01-0138	WWTP	WestUnionWWTP-01	L01-0138	Doddridge	Sample	Composite		06/09/2022 09:00 AM	06/15/2022	06/08/2022 09:00 AM	06/09/2022 09:00 AM	AJ	6/15/22		7.45			Pass	SARS-CoV-2 N1	961853.7319	SARS-CoV-2 N2	968564.4042	0.24	Processing	Complete
E01-0268	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		05/10/2023 11:00 AM	05/15/2023	05/09/2023 11:00 AM	05/10/2023 11:00 AM	LW	2023-05-16					Pass	SARS-CoV-2 N1	2875.19293371588	SARS-CoV-2 N2	2875.19293371588	2.442	Processing	Complete
H01-0481	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		02/14/2023 08:00 AM	02/20/2023	02/13/2023 08:00 AM	02/14/2023 08:00 AM	AJ	2/21/23					Pass	SARS-CoV-2 N1	133573.3907	SARS-CoV-2 N2	131049.4566	1.5	Processing	Complete
N03-0180	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		10/01/2022 07:30 AM	10/05/2022	09/30/2022 07:30 AM	10/01/2022 07:30 AM	AJ	10/6/22					Pass	SARS-CoV-2 N1	29941.09031	SARS-CoV-2 N2	34549.30957	0.59584	Processing	Complete
T01-0171	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		06/24/2023 07:00 AM	07/05/2023	06/23/2023 07:00 AM	06/24/2023 07:00 AM	LW	2023-07-06					Pass	SARS-CoV-2 N1	7378.98076884447	SARS-CoV-2 N2	9838.9103449881	0.49	Processing	Complete
A0033	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	GG	12/03/2020 12:00 AM	12/07/2020	12/03/2020 12:00 AM	12/03/2020 11:59 PM	TD	12/14/20					Pass	SARS-CoV-2 N1	53241.6	SARS-CoV-2 N2	29030.4	8.998	Rejected: No NTC	Complete
O01-0069	WWTP	GraftonWWTP-01	O01-0069	Taylor	Sample	Composite		05/06/2022 06:45 AM	05/11/2022	05/05/2022 06:30 AM	05/06/2022 06:30 AM	AJ	5/11/22		6.84			Pass	SARS-CoV-2 N1	27749.24353	SARS-CoV-2 N2	17341.12406	2.05	Processing	Complete
H01-0194	WWTP	MoundsvilleWWTP-01	H01-0194	Marshall	Sample	Composite		04/21/2022 08:00 AM	04/22/2022	04/20/2022 08:00 AM	04/21/2022 08:00 AM	JL	4/25/22		7.03			Pass	SARS-CoV-2 N1	28770.28361	SARS-CoV-2 N2	23537.85452	2.2	Processing	Complete
C01-0217	WWTP	WheelingWWTP-01	C01-0217	Ohio	Sample	Composite	GZ	07/06/2022 07:00 AM	07/12/2022	07/05/2022 07:00 AM	07/06/2022 07:00 AM	AJ	7/14/22		6.48			Pass	SARS-CoV-2 N1	31042.46769	SARS-CoV-2 N2	26606.42345	5.24	Processing	Complete
A02-0176	WVU Morgantown	CollegePark-02	Sample	Monongalia	Sample	Composite	EL	10/18/2021 10:08 AM	10/18/2021	10/16/2021 09:00 AM	10/18/2021 09:00 AM	JL	10/20/21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Rejected: No Flow	Complete
G01-0231	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		07/20/2022 08:40 AM	07/21/2022	07/19/2022 09:00 AM	07/20/2022 08:00 AM	AJ	7/25/22					Pass	SARS-CoV-2 N1	71083.7578	SARS-CoV-2 N2	65814.15832	1.011	Processing	Complete
A1004	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite	EL	03/11/2021 12:00 PM	03/12/2021	03/11/2021 12:00 PM	03/11/2021 12:00 PM	MVS	3/16/21					Pass	SARS-CoV-2 N1	5520	SARS-CoV-2 N2	5520	8.844	Processing	Complete
H01-0220	WWTP	MoundsvilleWWTP-01	H01-0220	Marshall	Sample	Composite		05/16/2022 08:00 AM	05/20/2022	05/15/2022 08:00 AM	05/16/2022 08:00 AM	AJ	5/24/22		6.87			Pass	SARS-CoV-2 N1	99711.66641	SARS-CoV-2 N2	91216.32278	2.7	Processing	Complete
A03-0295	K-12	MountainviewES-01	A03-0295	Monongalia	Sample	Composite	GZ	04/01/2022 01:00 AM	04/04/2022	04/01/2022 06:00 AM	04/01/2022 01:05 PM	AJ	4/6/22		7.19			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
K01-0154	WWTP	ParkersburgWWTP-01	Sample	Wood	Sample	Composite		10/18/2022 06:30 AM	10/26/2022	10/17/2022 06:30 AM	10/18/2022 06:30 AM	AJ	10/31/22					Pass	SARS-CoV-2 N1	329129.8735	SARS-CoV-2 N2	352140.4946	4.32	Processing	Complete
H01-0170	WWTP	MoundsvilleWWTP-01	H01-0170	Marshall	Sample	Composite		03/28/2022 08:00 AM	04/01/2022	03/27/2022 08:00 AM	03/28/2022 08:00 AM	AJ	4/6/22		6.85			Pass	SARS-CoV-2 N1	5434.264513	SARS-CoV-2 N2	0	1.9	Processing	Complete
A02-0567	WVU Morgantown	HonorsSummit-01 (MUB)	Sample	Monongalia	Sample	Composite	GZ	08/22/2022 10:08 AM	08/24/2022	08/22/2022 09:00 AM	08/24/2022 09:00 AM	AJ	8/25/22					Pass	SARS-CoV-2 N1	805718.4148	SARS-CoV-2 N2	416621.3858		Processing	Complete
A02-0226	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	EL	11/19/2021 10:12 AM		11/17/2021 09:00 AM	11/19/2021 09:00 AM		11/29/21		7.31			Pass	SARS-CoV-2 N1	11815.11791	SARS-CoV-2 N2	9451.82763		Rejected: No Flow	Complete
A02-0005	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	Eric Lundstrom	08/13/2021 09:12 AM	08/13/2021	08/12/2021 09:00 AM	08/13/2021 09:00 AM	Josh Lambert	8/16/21		7.34			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3062.97486		Rejected: No Flow	Complete
L01-0408	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		04/20/2023 09:00 AM	04/26/2023	04/19/2023 09:00 AM	04/20/2023 09:00 AM	AJ	2023-04-28					Pass	SARS-CoV-2 N1	758744.319677352	SARS-CoV-2 N2	804549.14331436	0.222	Processing	Complete
D01-0022	WWTP	CharlesTownWWTP-01	Sample	Jefferson	Sample	Composite	RS	12/13/2021 07:40 AM	12/14/2021	12/12/2021 07:30 AM	12/13/2021 07:30 AM	JL	12/21/21		7.26			Pass	SARS-CoV-2 N1	451446.3848	SARS-CoV-2 N2	248272.6416	1.35	Processing	Complete
G01-0157	WWTP	KeyserWWTP-01	G01-0157	Mineral	Sample	Composite		05/22/2022 08:40 AM	05/27/2022	05/21/2022 09:00 AM	05/22/2022 08:00 AM	AJ	6/1/22		7.05			Pass	SARS-CoV-2 N1	233257.3083	SARS-CoV-2 N2	7424.362935	0.952	Processing	Complete
E01-0329	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		07/26/2023 08:00 AM	07/31/2023	07/25/2023 08:00 AM	07/26/2023 08:00 AM	SB	2023-08-03					Pass	SARS-CoV-2 N1	4036.14698443562	SARS-CoV-2 N2	16146.7686854303	2.722	Processing	Complete
T01-0185	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		07/19/2023 07:00 AM	07/26/2023	07/18/2023 07:00 AM	07/19/2023 07:00 AM	AJ	2023-07-28					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.34	Processing	Complete
G01-0347	WWTP	KeyserWWTP-01	Sample	Mineral	Sample	Composite		05/29/2023 08:00 AM	06/01/2023	05/28/2023 08:00 AM	05/29/2023 08:00 AM	AJ	2023-06-09					Pass	SARS-CoV-2 N1	25084.7074761987	SARS-CoV-2 N2	20066.641420126	0.69	Processing	Complete
D01-0115	WWTP	CharlesTownWWTP-01	D01-0115	Jefferson	Sample	Composite		07/04/2022 07:35 AM	07/06/2022	07/03/2022 07:35 AM	07/04/2022 07:35 AM	AJ	7/7/22		7.13			Pass	SARS-CoV-2 N1	389319.427	SARS-CoV-2 N2	356917.6018	1.28	Processing	Complete
G01-0138	WWTP	KeyserWWTP-01	G01-0138	Mineral	Sample	Composite		03/13/2022 08:45 AM	03/17/2022	03/12/2022 09:00 AM	03/13/2022 08:00 AM	JL	3/28/22		6.89			Pass	SARS-CoV-2 N1	20358.69386	SARS-CoV-2 N2	3392.429072	0.985	Processing	Complete
L01-0319	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		01/05/2023 09:00 AM	01/11/2023	01/04/2023 09:00 AM	01/05/2023 09:00 AM	AJ	1/12/23					Pass	SARS-CoV-2 N1	10311.66544	SARS-CoV-2 N2	18562.82584	0.366	Processing	Complete
H01-0475	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		01/25/2023 08:00 AM	01/30/2023	01/24/2023 08:00 AM	01/25/2023 08:00 AM	AJ	2/1/23					Pass	SARS-CoV-2 N1	35175.69378	SARS-CoV-2 N2	27635.72149	2	Processing	Complete
N03-0428	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		09/02/2023 06:00 AM	09/11/2023	09/01/2023 07:00 AM	09/02/2023 07:00 AM	GC						Pass					0.50281	Processing	Processing
A04-0069	WWTP	CheatLakeWWTP-01	A04-0069	Monongalia	Sample	Composite		05/04/2022 09:00 AM	05/04/2022	05/03/2022 09:00 AM	05/04/2022 09:00 AM	AJ	5/9/22		7.35			Pass	SARS-CoV-2 N1	64662.03131	SARS-CoV-2 N2	59868.82433	0.781	Processing	Complete
N03-0292	WWTP	SalemWWTP-01	Sample	Harrison	Sample	Composite		03/12/2023 07:30 AM	03/15/2023	03/11/2023 07:30 AM	03/12/2023 07:30 AM	AJ	2023-03-17					Pass	SARS-CoV-2 N1	88762.7841532229	SARS-CoV-2 N2	110980.980545282	0.52758	Processing	Complete
H01-0655	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		07/24/2023 08:00 AM	07/31/2023	07/23/2023 08:00 AM	07/24/2023 08:00 AM	SB	2023-08-03					Pass	SARS-CoV-2 N1	2511.35259401053	SARS-CoV-2 N2	0	1.5	Processing	Complete
B01-0512	WWTP	CharlestonWWTP-01	Sample	Kanawha	Sample	Composite		07/18/2023 08:00 AM	07/25/2023	07/17/2023 08:00 AM	07/18/2023 08:00 AM	SB	2023-07-28					Pass	SARS-CoV-2 N1	19999.473541975	SARS-CoV-2 N2	22500.0373274088	16.5	Processing	Complete
N02-0002	WWTP	ClarksburgWWTP-01	N02-0002	Harrison	Sample	Composite		03/10/2022 07:00 AM	03/16/2022	03/09/2022 07:00 AM	03/10/2022 07:00 AM	AJ	3/28/22		7.18			Pass	SARS-CoV-2 N1	9391.290117	SARS-CoV-2 N2	21916.28493	10.071	Processing	Complete
R01-0026	WWTP	HuttonsvilleWWTP-01	R01-0026	Randolph	Sample	Composite		05/02/2022 08:45 AM	05/04/2022	05/01/2022 09:00 AM	05/02/2022 08:30 AM	AJ	5/5/22		6.76			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0	0.195	Processing	Complete
R01-0205	WWTP	HuttonsvilleWWTP-01	Sample	Randolph	Sample	Composite		12/16/2022 09:00 AM	12/21/2022	12/15/2022 09:00 AM	12/16/2022 09:00 AM	AJ	12/29/22					Pass	SARS-CoV-2 N1	253575.3536	SARS-CoV-2 N2	276495.4832	0.2	Processing	Complete
C01-0325	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		12/12/2022 07:00 AM	12/13/2022	12/11/2022 07:00 AM	12/12/2022 07:00 AM	AJ	12/16/22					Pass	SARS-CoV-2 N1	84978.81532	SARS-CoV-2 N2	89577.16495	6.327	Processing	Complete
A02-0940	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite		01/16/2023 11:40 AM	01/17/2023	01/14/2023 09:00 AM	01/16/2023 09:00 AM	AJ	1/19/23					Pass	SARS-CoV-2 N1	29503.45438	SARS-CoV-2 N2	33719.9311		Processing	Complete
A01-0661	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		09/04/2023 12:00 AM	09/06/2023	09/03/2023 12:00 AM	09/04/2023 12:00 AM	GC	2023-09-08					Pass	SARS-CoV-2 N1	278034.059107304	SARS-CoV-2 N2	0	7.2	Processing	Complete
A01-0320	WWTP	StarCityWWTP-01	Sample	Monongalia	Sample	Composite		08/01/2022 12:00 AM	08/03/2022	07/31/2022 12:00 AM	08/01/2022 12:00 AM	AJ	8/4/22					Pass	SARS-CoV-2 N1	293449.5628	SARS-CoV-2 N2	342558.217	8.7	Processing	Complete
R02-0336	WWTP	ElkinsWWTP-01	Sample	Randolph	Sample	Composite		07/20/2023 06:00 AM	07/27/2023	07/19/2023 06:00 AM	07/20/2023 06:00 AM	AJ	2023-07-28					Pass	SARS-CoV-2 N1	4332.94525835662	SARS-CoV-2 N2	0	1.647	Processing	Complete
D01-0084	WWTP	CharlesTownWWTP-01	D01-0084	Jefferson	Sample	Composite		05/11/2022 07:40 AM	05/13/2022	05/10/2022 07:40 AM	05/11/2022 07:40 AM	AJ	5/16/22		6.77			Pass	SARS-CoV-2 N1	79316.90633	SARS-CoV-2 N2	43245.16095	1.31	Processing	Complete
E01-0245	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		03/02/2023 02:00 PM	03/16/2023	03/01/2023 02:00 PM	03/02/2023 02:00 PM	AJ	2023-03-17					Pass	SARS-CoV-2 N1	132834.272235632	SARS-CoV-2 N2	124159.151762724	3.851	Processing	Complete
T01-0014	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		08/11/2022 07:00 AM	08/22/2022	08/10/2022 06:00 AM	08/11/2022 07:00 AM	AJ	8/25/22					Pass	SARS-CoV-2 N1	105159.6031	SARS-CoV-2 N2	93778.27451	0.17	Processing	Complete
A04-0303	WWTP	CheatLakeWWTP-01	Sample	Monongalia	Sample	Composite		01/25/2023 08:00 AM	01/26/2023	01/24/2023 08:00 AM	01/25/2023 08:00 AM	AJ	1/26/23					Pass	SARS-CoV-2 N1	479129.2334	SARS-CoV-2 N2	487070.0598	0.748	Processing	Complete
L01-0157	WWTP	WestUnionWWTP-01	L01-0157	Doddridge	Sample	Composite		07/05/2022 09:00 AM	07/13/2022	07/04/2022 09:00 AM	07/05/2022 09:00 AM	AJ	7/14/22		7.42			Pass	SARS-CoV-2 N1	2088.64348	SARS-CoV-2 N2	2088.64348	0.253	Processing	Complete
A02-0030	WVU Morgantown	NorthHighSt-02 (MUB)	Sample	Monongalia	Sample	Composite	EL	08/23/2021 09:55 AM	08/23/2021	08/21/2021 09:00 AM	08/23/2021 09:00 AM	JL	8/23/21		7.28			Pass	SARS-CoV-2 N1	202692.1284	SARS-CoV-2 N2	159814.7225		Rejected: No Flow	Complete
A02-1174	WVU Morgantown	TowersBB-01	Sample	Monongalia	Sample	Composite	GZ	04/03/2023 10:49 AM	04/03/2023	04/01/2023 09:00 AM	04/03/2023 09:00 AM	AJ	2023-04-03					Pass	SARS-CoV-2 N1	10067.6977448166	SARS-CoV-2 N2	5033.56592729688		Processing	Complete
A02-0283	WVU Morgantown	Evansdale-01	Sample	Monongalia	Sample	Composite	GZ	01/14/2022 10:35 AM	01/14/2022	01/12/2022 09:00 AM	01/14/2022 09:00 AM	AJ	1/19/22		7.34			Pass	SARS-CoV-2 N1	64204.48624	SARS-CoV-2 N2	18334.10639		Processing	Complete
T01-0128	WWTP	PointPleasantWWTP-01	Sample	Mason	Sample	Composite		04/12/2023 07:00 AM	04/17/2023	04/11/2023 07:00 AM	04/12/2023 07:00 AM	AJ	2023-04-18					Pass	SARS-CoV-2 N1	2741.84350389987	SARS-CoV-2 N2	8226.03402659297	0.32	Processing	Complete
M03-0068	WWTP	ManningtonWWTP-01	M03-0068	Marion	Sample	Composite		05/04/2022 11:00 AM	05/18/2022	05/03/2022 11:00 AM	05/04/2022 11:00 AM	JL	5/19/22		6.95			Pass	SARS-CoV-2 N1	368187.7059	SARS-CoV-2 N2	476187.9122	0.223	Processing	Complete
H01-0036	WWTP	MoundsvilleWWTP-01	Sample	Marshall	Sample	Composite		11/12/2021 08:15 AM	11/19/2021	11/11/2021 08:00 AM	11/12/2021 08:00 AM	AJ	12/3/21		6.84			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	46998.26382	1.5	Processing	Complete
A02-1224	WVU Morgantown	Seneca-01	Sample	Monongalia	Sample	Composite	GZ	04/19/2023 11:16 AM	04/19/2023	04/17/2023 09:00 AM	04/19/2023 09:00 AM	AJ	2023-04-21					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	2181.82041076943		Processing	Complete
C01-0388	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		04/05/2023 07:00 AM	04/12/2023	04/04/2023 07:00 AM	04/05/2023 07:00 AM	AJ	2023-04-14					Pass	SARS-CoV-2 N1	51729.6496778726	SARS-CoV-2 N2	53800.0774383546	9.411	Processing	Complete
N02-0260	WWTP	ClarksburgWWTP-01	G	Harrison	Sample	Composite		02/13/2023 07:00 AM	02/15/2023	02/12/2023 07:00 AM	02/13/2023 07:00 AM	AJ	2/17/23					Pass	SARS-CoV-2 N1	132417.7006	SARS-CoV-2 N2	180666.7623	7.01	Processing	Complete
M03-0234	WWTP	ManningtonWWTP-01	Sample	Marion	Sample	Composite		04/03/2023 11:00 AM	04/05/2023	04/02/2023 11:00 AM	04/03/2023 11:00 AM	AJ	2023-04-07					Pass	SARS-CoV-2 N1	9946.46664708854	SARS-CoV-2 N2	7459.64295230805	0.237	Processing	Complete
E01-0161	WWTP	PrincetonWWTP-01	Sample	Mercer	Sample	Composite		08/23/2022 08:55 AM	08/26/2022	08/22/2022 08:50 AM	08/23/2022 08:50 AM	AJ	8/30/22					Pass	SARS-CoV-2 N1	168356.9684	SARS-CoV-2 N2	175585.8264	2.731	Processing	Complete
A03-0356	K-12	SuncrestES-01	A03-0356	Monongalia	Sample	Composite	GZ	05/24/2022 09:48 AM	05/24/2022	05/23/2022 06:00 AM	05/23/2022 02:00 PM	AJ	5/26/22		7.69			Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	0		Processing	Complete
C01-0249	WWTP	WheelingWWTP-01	Sample	Ohio	Sample	Composite		08/26/2022 07:00 AM	08/31/2022	08/25/2022 07:00 AM	08/26/2022 07:00 AM	AJ	9/1/22					Pass	SARS-CoV-2 N1	172113.9675	SARS-CoV-2 N2	163803.0723	5.501	Processing	Complete
L01-0231	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		09/29/2022 09:00 AM	10/05/2022	09/28/2022 09:00 AM	09/29/2022 09:00 AM	AJ	10/6/22					Pass	SARS-CoV-2 N1	11317.41056	SARS-CoV-2 N2	2263.237601	0.189	Processing	Complete
A02-1190	WVU Morgantown	MtValley-01	Sample	Monongalia	Sample	Composite	GZ	04/10/2023 09:46 AM	04/11/2023	04/08/2023 09:00 AM	04/10/2023 09:00 AM	AJ	2023-04-11					Pass	SARS-CoV-2 N1	2373.29236697406	SARS-CoV-2 N2	4746.71054631471		Processing	Complete
L01-0484	WWTP	WestUnionWWTP-01	Sample	Doddridge	Sample	Composite		07/25/2023 09:00 AM	07/26/2023	07/24/2023 09:00 AM	07/25/2023 09:00 AM	AJ	2023-07-28					Pass	SARS-CoV-2 N1	0	SARS-CoV-2 N2	3267.67947524786	0.18	Processing	Complete
