"capacity_mgd","concentration_method","county_names","extraction_method","flow_rate","inhibition_adjust","inhibition_detect","inhibition_method","institution_type","lab_id","lod_ref","lod_sewage","ntc_amplify","num_no_target_control","other_jurisdiction","pcr_gene_target","pcr_gene_target_ref","pcr_target","pcr_target_avg_conc","pcr_target_units","pcr_type","population_served","quant_stan_type","rec_eff_percent","rec_eff_spike_conc","rec_eff_spike_matrix","rec_eff_target_name","reporting_jurisdiction","sample_collect_date","sample_collect_time","sample_id","sample_location","sample_location_specify","sample_matrix","sample_type","stan_ref","test_result_date","wwtp_jurisdiction","wwtp_name","zipcode"
"1.6","Ceres Nanotrap","54009","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.745","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2686.393163","copies/L wastewater","ddpcr","6468","rna","-1","","","","WV","2022-03-31","06:00","S01-0039","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-19","WV","FollansbeeWWTP-01","26037"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","15.35","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","267512.9941","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-05-23","07:00","B01-0161","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-01","WV","CharlestonWWTP-01","25312"
"0.15","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.104","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","700","rna","-1","","","","WV","2022-06-01","07:03","J01-0061","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-09","WV","AlpineLakeWWTP-01","26764"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.3","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","6552.296905","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2022-05-07","08:00","Q01-0004","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-16","WV","MadisonWWTP-01","25053"
"4.99","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.3089","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","256406.1382","copies/L wastewater","ddpcr","13156","rna","-1","","","","WV","2022-10-27","06:00","R02-0161","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-11-04","WV","ElkinsWWTP-01","26241"
"0.2","Ceres Nanotrap","54017","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.251","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","1291579.792","copies/L wastewater","ddpcr","564","rna","-1","","","","WV","2022-07-20","09:00","L01-0197","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-04","WV","WestUnionWWTP-01","26456"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.66","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2700.065305","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-04-04","06:01","O01-0022","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-07","WV","GraftonWWTP-01","26354"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.568","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","155319.5518","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-06-01","06:00","E01-0120","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-13","WV","PrincetonWWTP-01","24740"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.02","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","38622.42602","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2023-01-03","07:03","O01-0244","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-01-12","WV","GraftonWWTP-01","26354"
"0.41","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.145","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","11792.29014","copies/L wastewater","ddpcr","2101","rna","-1","","","","WV","2022-03-17","09:01","R01-0046","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-29","WV","HuttonsvilleWWTP-01","26273"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.202","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","40238.22203","copies/L wastewater","ddpcr","2892","rna","-1","","","","WV","2022-04-29","12:03","P01-0063","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-11","WV","StMarysWWTP-01","26170"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.994","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","218153.0464","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-09-01","09:03","E01-0168","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-14","WV","PrincetonWWTP-01","24740"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.555","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","489257.1777","copies/L wastewater","ddpcr","8168","rna","-1","","","","WV","2022-08-12","09:00","G01-0237","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-23","WV","KeyserWWTP-01","26726"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.231","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","10331.36543","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-04-14","07:00","K01-0066","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-25","WV","ParkersburgWWTP-01","26101"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.424","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","58606.39013","copies/L wastewater","ddpcr","26498","rna","-1","","","","WV","2022-02-22","07:00","N02-0041","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-02","WV","ClarksburgWWTP-01","26301"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.682","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","380081.3466","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2023-01-29","08:00","Q01-0258","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-02-07","WV","MadisonWWTP-01","25053"
"0.5","Ceres Nanotrap","54005","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.423","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","561432.8849","copies/L wastewater","ddpcr","4555","rna","-1","","","","WV","2023-01-07","08:00","Q01-0225","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-01-20","WV","MadisonWWTP-01","25053"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.92","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","4550.433168","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-09-15","06:01","O01-0172","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-22","WV","GraftonWWTP-01","26354"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.428","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","8134.257887","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-02-24","08:05","E01-0070","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-09","WV","PrincetonWWTP-01","24740"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.263","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","9120.837059","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-04-07","06:00","K01-0056","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-18","WV","ParkersburgWWTP-01","26101"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","11","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","35852.66836","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2022-01-04","12:00","A01-0144","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-01-12","WV","StarCityWWTP-01","26505"
"0.525","Ceres Nanotrap","54073","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.293","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","2892","rna","-1","","","","WV","2022-04-12","09:02","P01-0053","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-04-29","WV","StMarysWWTP-01","26170"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.059","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","196811.209","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-06-13","08:00","E01-0125","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-20","WV","PrincetonWWTP-01","24740"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.513","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","267146.9343","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-08-16","08:03","E01-0158","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-23","WV","PrincetonWWTP-01","24740"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","14.32","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","50539.78957","copies/L wastewater","ddpcr","26498","rna","-1","","","","WV","2023-01-05","07:00","N02-0249","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-01-19","WV","ClarksburgWWTP-01","26301"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.754","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","557680.555","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-02-09","09:00","A04-0012","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-02-16","WV","CheatLakeWWTP-01","26508"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.96","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","75567.22641","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-02-03","09:00","A04-0008","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-02-10","WV","CheatLakeWWTP-01","26508"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","419868.7166","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2022-06-11","12:00","A01-0272","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-06-15","WV","StarCityWWTP-01","26505"
"20.8","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","14.9","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","71718.04324","copies/L wastewater","ddpcr","48328","rna","-1","","","","WV","2022-04-25","12:00","A01-0237","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-05-04","WV","StarCityWWTP-01","26505"
"0.5","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.107","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","39823.68037","copies/L wastewater","ddpcr","2391","rna","-1","","","","WV","2021-12-15","08:00","E02-0022","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","AthensWWTP-01","24740"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","12.02","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","78547.76278","copies/L wastewater","ddpcr","26498","rna","-1","","","","WV","2022-09-12","07:00","N02-0167","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-20","WV","ClarksburgWWTP-01","26301"
"4.9","Ceres Nanotrap","54055","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","3.51","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","246450.7681","copies/L wastewater","ddpcr","36000","rna","-1","","","","WV","2022-07-05","08:00","E01-0136","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-11","WV","PrincetonWWTP-01","24740"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.814","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","yes","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","24709.69744","copies/L wastewater","ddpcr","8168","rna","-1","","","","WV","2022-09-10","09:00","G01-0272","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-20","WV","KeyserWWTP-01","26726"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","10.137","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","144589.6107","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2022-02-17","06:02","K01-0038","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-02-24","WV","ParkersburgWWTP-01","26101"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.2","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","614581.5325","copies/L wastewater","ddpcr","12000","rna","-1","","","","WV","2022-01-20","08:00","H01-0104","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-02-02","WV","MoundsvilleWWTP-01","26041"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","6.6","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-03-16","07:00","B01-0106","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-28","WV","CharlestonWWTP-01","25312"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","8.81","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","33300.72403","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2021-10-04","07:00","C01-0014","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2021-10-11","WV","WheelingWWTP-01","26003"
"2.3","Ceres Nanotrap","54091","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.55","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","2149.376348","copies/L wastewater","ddpcr","6071","rna","-1","","","","WV","2022-08-05","06:00","O01-0137","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-11","WV","GraftonWWTP-01","26354"
"2.34","Ceres Nanotrap","54051","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.5","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","283266.6475","copies/L wastewater","ddpcr","12000","rna","-1","","","","WV","2022-07-08","08:00","H01-0275","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-07-18","WV","MoundsvilleWWTP-01","26041"
"8","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","5.12","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","169196.7684","copies/L wastewater","ddpcr","26498","rna","-1","","","","WV","2022-10-17","08:00","N02-0157","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-25","WV","ClarksburgWWTP-01","26301"
"4.99","Ceres Nanotrap","54083","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","2.18","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","184124.0734","copies/L wastewater","ddpcr","13156","rna","-1","","","","WV","2022-08-09","06:00","R02-0106","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-08-18","WV","ElkinsWWTP-01","26241"
"2.4","Ceres Nanotrap","54057","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.28","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","0","copies/L wastewater","ddpcr","8168","rna","-1","","","","WV","2022-03-22","08:00","G01-0144","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-03-30","WV","KeyserWWTP-01","26726"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.527","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","794450.655","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-09-21","08:00","A04-0195","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-27","WV","CheatLakeWWTP-01","26508"
"0.4","Ceres Nanotrap","54033","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.72005","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","20318.88619","copies/L wastewater","ddpcr","1853","rna","-1","","","","WV","2022-11-17","07:03","N03-0207","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-12-02","WV","SalemWWTP-01","26426"
"0.7","Ceres Nanotrap","54053","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.44","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","15934136.87","copies/L wastewater","ddpcr","5515","rna","-1","","","","WV","2023-01-17","08:00","T01-0092","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2023-01-26","WV","PointPleasantWWTP-01","25550"
"14","Ceres Nanotrap","54039","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","7.4","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","148255.4242","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-10-16","07:00","B01-0253","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-25","WV","CharlestonWWTP-01","25312"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.23","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","10585.11464","copies/L wastewater","ddpcr","17000","rna","-1","","","","WV","2022-10-11","07:03","D01-0176","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-18","WV","CharlesTownWWTP-01","25414"
"2.25","Ceres Nanotrap","54037","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","1.23","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","244784.8213","copies/L wastewater","ddpcr","17000","rna","-1","","","","WV","2022-10-17","07:04","D01-0191","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-20","WV","CharlesTownWWTP-01","25414"
"15.5","Ceres Nanotrap","54107","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","4.913","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","68292.4135","copies/L wastewater","ddpcr","48050","rna","-1","","","","WV","2021-12-15","06:02","K01-0001","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2021-12-21","WV","ParkersburgWWTP-01","26101"
"10","Ceres Nanotrap","54069","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","14.505","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","46432.28441","copies/L wastewater","ddpcr","50000","rna","-1","","","","WV","2022-08-30","07:00","C01-0252","wwtp","","raw wastewater","24-hr flow-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-08","WV","WheelingWWTP-01","26003"
"0.15","Ceres Nanotrap","54077","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.096","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","25579.34862","copies/L wastewater","ddpcr","700","rna","-1","","","","WV","2022-10-04","07:03","J01-0147","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-10-13","WV","AlpineLakeWWTP-01","26764"
"0.75","Ceres Nanotrap","54061","Thermo Magmax Microbiome Ultra Nucleic Acid Isolation Kit","0.526","","not tested","none","not institution specific","wvu_zpm","https://doi.org/10.1039/D0EW00946F","2855","no","1","","n1","https://doi.org/10.1039/D0EW00946F","sars-cov-2","448995.2499","copies/L wastewater","ddpcr","2000","rna","-1","","","","WV","2022-09-20","08:00","A04-0190","wwtp","","raw wastewater","24-hr time-weighted composite","https://doi.org/10.1038/s41598-020-80715-1","2022-09-27","WV","CheatLakeWWTP-01","26508"
