"county"	"target"	"epi_year"	"epi_week"	"abundance_per_person"	"total_abundance"	"county_fips"	"abundance_alert_level"	"trend_alert_level"
"Wayne"	"Respiratory Syncitial Virus, Human (RSV)"	2025	51	0	0	54099	"LOW"	"VARIABLE"
"Wayne"	"SARS-CoV-2"	2022	11	28.3909978121676	1589895.87748138	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	12	48.2869492535938	2704069.15820125	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	13	63.2682598467101	3543022.55141577	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	14	47.3047044119143	2649063.4470672	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	15	35.0207859145876	1961164.0112169	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	16	25.1678743963901	1409400.96619785	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	17	109.840451001466	6151065.2560821	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	18	64.4278108686145	3607957.40864241	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	19	84.7372553511103	4745286.29966217	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	20	329.255079579331	18438284.4564425	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	21	303.751900247599	17010106.4138655	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	22	161.143678312875	9024045.98552099	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	23	350.68829811773	19638544.6945928	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	24	46.8334968038548	2622675.82101587	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	25	293.223362401111	16420508.2944622	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	26	235.709009614816	13199704.5384297	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	27	204.718691082733	11464246.700633	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	28	151.452138537164	8481319.75808118	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	29	927.962269484227	51965887.0911166	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	30	595.268591006415	33335041.0963593	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	31	293.65884264173	16444895.1879369	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	32	468.6652454531	26245253.7453736	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	33	298.50573327522	16716321.0634123	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	34	213.860665106249	11976197.24595	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	35	310.815730424903	17405680.9037946	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	36	445.830607862122	24966514.0402788	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	37	572.717661500783	32072189.0440438	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	38	263.101323657404	14733674.1248146	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	39	90.5096086441145	5068538.0840704	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	40	65.031136982143	3641743.671	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	41	117.79494179901	6596516.74074453	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	42	118.729588059953	6648856.93135736	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	43	191.322423900578	10714055.7384323	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	44	175.430850928886	9824127.65201758	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	45	268.233450217817	15021073.2121977	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	46	134.395726987387	7526160.71129369	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	47	124.912859676354	6995120.14187582	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	48	254.664511032255	14261212.6178063	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	49	268.663834574001	15045174.7361441	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	50	225.674003905361	12637744.2187002	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	51	499.180933238733	27954132.261369	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2022	52	510.761898096286	28602666.293392	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	1	769.470736760764	43090361.2586028	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	2	366.225567088469	20508631.7569543	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	3	503.796393705085	28212598.0474848	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	4	246.372285506961	13796847.9883898	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	5	329.398184540096	18446298.3342454	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	6	300.429788963244	16824068.1819416	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	7	369.221245956641	20676389.7735719	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	8	58.4925071167082	3275580.39853566	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	9	283.314606979825	15865617.9908702	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	10	63.8736124542899	3576922.29744024	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	11	81.3991279082231	4558351.16286049	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	12	193.831976654477	10854590.6926507	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	13	84.3178994229768	4721802.3676867	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	14	78.3108791722238	4385409.23364453	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	15	54.7199634400727	3064317.95264407	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	16	7.68990692127175	430634.787591219	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	17	18.3271859822477	1026322.41500587	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	18	70.0521906360646	3922922.67561961	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	19	38.4326524690616	2152228.53826745	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	20	100.680641984954	5638115.9511574	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	21	37.7125514517397	2111902.88129743	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	22	55.4282509798118	3103982.05486946	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	23	65.3750022715267	3661000.1272055	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	24	60.9070694693668	3410795.89028454	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	25	39.4971931647973	2211842.81722865	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	26	21.845710958272	1223359.81366323	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	27	9.00436712591302	504244.559051128	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	28	13.423716025644	751728.097436066	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	29	28.1170598482717	1574555.35150321	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	30	53.6706074401648	3005554.01664923	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	31	80.3534616519634	4499793.85250995	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	32	39.9815174057767	2238964.9747235	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	33	111.562610807753	6247506.20523416	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	34	174.332718302405	9762632.22493466	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	35	148.392620223077	8309986.7324923	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	36	330.248063114483	18493891.534411	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	37	164.871608075524	9232810.05222935	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	38	19.9511151691796	1117262.44947406	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	39	55.5640460718355	3111586.58002279	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	40	127.30062779971	7128835.15678378	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	41	42.5771079036917	2384318.04260674	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	42	41.641492450548	2331923.57723069	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	43	91.2607143061226	5110600.00114286	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	44	488.591490231133	27361123.4529435	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	45	50.2039381696541	2811420.53750063	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	46	213.548414446188	11958711.2089865	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	47	130.707831115405	7319638.54246267	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	48	440.590550956	24673070.853536	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	49	438.102565115361	24533743.6464602	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	50	459.322910776145	25722083.0034642	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	51	749.10155852036	41949687.2771402	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2023	52	954.953868373847	53477416.6289355	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	1	631.239804868309	35349429.0726252	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	2	282.078950689929	15796421.238636	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	3	328.769113977063	18411070.3827155	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	4	228.588136961887	12800935.6698657	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	5	61.9869116397661	3471267.0518269	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	6	150.8711373003	8448783.68881677	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	7	239.182513868768	13394220.776651	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	8	503.461734691074	28193857.1427001	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	9	112.643551417923	6308038.8794037	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	10	93.3476571780093	5227468.80196853	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	11	41.548489699569	2326715.42317586	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	12	48.4770875096953	2714716.90054293	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	13	87.8636279356053	4920363.1643939	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	14	42.4379533977017	2376525.3902713	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	15	18.0266482293004	1009492.30084082	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	16	10.2320342817665	572993.919778922	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	17	3.84784125153802	215479.110086129	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	18	81.1370330949591	4543673.85331771	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	19	18.0627272399884	1011512.72543935	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	20	20.6757351430358	1157841.16801001	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	21	25.6809882897283	1438135.34422479	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	22	20.6208476707555	1154767.46956231	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	23	24.1156972702878	1350479.04713611	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	24	49.7707684356013	2787163.03239367	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	25	64.5974289378296	3617456.02051846	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	26	88.3981280532057	4950295.17097952	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	27	98.3515947666078	5507689.30693003	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	28	81.8139369495632	4581580.46917554	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	29	176.641415651278	9891919.27647156	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	30	106.206694479768	5947574.890867	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	31	100.047573989882	5602664.1434334	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	32	228.995617328534	12823754.5703979	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	33	166.531496115992	9325763.78249558	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	34	217.518027305205	12181009.5290915	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	35	77.8861924672865	4361626.77816805	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	36	104.235575837968	5837192.24692621	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	37	219.378534469804	12285197.930309	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	38	205.872421209564	11528855.5877356	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	39	383.430247484555	21472093.859135	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	40	59.1028530155437	3309759.76887044	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	41	52.3395311091288	2931013.74211121	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	42	106.605081641241	5969884.57190947	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	43	48.693731869241	2726848.98467749	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	44	72.9984367652175	4087912.45885218	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	46	37.4176833152563	2095390.26565435	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	47	40.534270262946	2269919.13472498	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	48	139.116712805921	7790535.91713158	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	49	116.441476651605	6520722.69248986	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	50	46.990635859268	2631475.60811901	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	51	176.555077315253	9887084.32965415	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2024	52	220.734263972511	12361118.7824607	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	1	175.606655188082	9833972.69053253	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	2	227.002197295283	12712123.0485359	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	3	350.869094774663	19648669.3073811	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	4	87.4305664379461	4896111.72052499	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	5	351.503051365775	19684170.8764834	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	6	105.187889433698	5890521.80828705	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	7	131.864163274286	7384393.14336002	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	8	55.9267385050359	3131897.35628201	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	9	269.39269674002	15085991.0174412	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	10	148.969268678006	8342279.04596835	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	11	194.179213299318	10874035.9447618	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	12	134.507274986837	7532407.39926289	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	13	244.55123985749	13694869.4320194	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	14	74.3342060759724	4162715.54025446	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	15	16.5768906939441	928305.878860871	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	16	57.8483227311688	3239506.07294545	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	17	99.6811837182231	5582146.28822049	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	18	40.0052726686782	2240295.26944598	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	19	18.2077105284525	1019631.78959334	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	20	733.304458933442	41065049.7002727	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	21	36.8096088543885	2061338.09584575	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	22	48.8971589453166	2738240.90093773	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	23	21.1334613968387	1183473.83822297	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	24	23.12187822762	1294825.18074672	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	25	1.84362978402097	103243.267905174	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	26	1.27851552192063	71596.8692275553	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	27	16.6239263323917	930939.874613937	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	28	11.4386398985146	640563.834316822	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	29	9.85792874899494	552044.009943717	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	30	9.11298696905907	510327.270267308	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	31	31.5185204977441	1765037.14787367	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	32	9.06499171500003	507639.536040001	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	33	34.6967256520385	1943016.63651416	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	34	9.33574864563232	522801.924155411	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	35	17.6612646603438	989030.820979254	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	36	7.97132729780771	446394.328677232	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	37	43.6753970087466	2445822.23248981	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	38	44.9852718786966	2519175.22520701	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	39	15.8884399042533	889752.634638187	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	40	27.4403346179847	1536658.73860714	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	41	21.2832415366772	1191861.52605392	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	42	6.07158993459556	340009.036337351	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	43	7.44153700349007	416726.072195445	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	44	10.673099828319	597693.59038586	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	45	32.223560314519	1804519.37761307	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	46	27.5027659047355	1540154.89066519	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	47	57.3151829979793	3209650.24788684	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	48	53.322797146988	2986076.64023133	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	49	24.4974124971114	1371855.09983823	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	50	76.8734661101647	4304914.10216923	54099	"LOW"	"INCREASING"
"Wayne"	"SARS-CoV-2"	2025	51	106.105541559505	5941910.32733228	54099	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2023	49	0.716785778780645	34441.55667041	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2023	50	3.13780262377041	150771.416072168	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2023	51	2.7273066950368	131047.086696518	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2023	52	4.21886971863302	202716.689980317	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	1	3.42459031221629	164551.564501993	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	2	28.7568892277562	1381768.52739369	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	4	17.4024377314897	836187.13299808	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	7	20.3103676848189	975913.167255546	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	8	8.77134852137996	421463.296452307	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	9	2.27217645669496	109178.078744193	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	11	3.49163504827117	167773.06406943	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	12	3.33562522742417	160276.792177731	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	16	0.685418792225807	32934.37296645	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	21	0.843102665232258	40511.08306441	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	22	0.421866100683871	20270.66613786	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	23	0.266325061225806	12796.9191919	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	27	0.54074932423871	25983.00502967	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	28	0.904297185754839	43451.47977552	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	30	0.703467753154839	33801.62553909	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	31	0.588167946025807	28261.46980654	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	33	0.2811069888	13507.19081184	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	34	0.74508118676129	35801.15102388	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	36	0.29109054483871	13986.9006795	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	37	0.3267956664	15702.53177052	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	38	0.838199436658065	40275.48293142	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	40	1.21673366152258	58464.05243616	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	41	0.654112466767742	31430.10402819	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	45	1.88855290058913	90744.9668733075	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	50	9.86788581330557	474151.913329333	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2024	51	11.1248099399354	534547.117613894	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	1	11.0438328426885	530656.168091183	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	2	46.0982118594903	2215019.07984851	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	3	26.6123911102484	1278725.39284744	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	5	32.110561906623	1542912.49961323	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	6	22.3557163439823	1074192.17032835	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	7	87.748777220203	4216328.74543075	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	8	43.4719793532398	2088828.60792317	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	9	51.3403294841979	2466902.83171571	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	10	11.7405350586224	564132.709566807	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	14	0.174325811612903	8376.355248	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	15	1.03717082774194	49836.058273	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	16	0.213312383387097	10249.66002175	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	17	0.223917439935484	10759.2329889	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	21	0.857080242419355	41182.70564825	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	22	0.471736848832258	22666.95558639	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	27	0.669035175354839	32147.1401758	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	29	1.05196118484516	50546.73493181	54107	"LOW"	"INCREASING"
"Wood"	"Influenza Virus A (FluA)"	2025	30	6.37113371853251	306132.975175487	54107	"LOW"	"INCREASING"
