Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	Sample Received Date	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
R01-0015	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	4/26/22 9:00	4/27/22 8:30	0.156	5/4/22	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1687	769	1228	996.21392052	454.11292524	725.16342288	960	1261.82865395013	721.731570174	1075.88444507186	1160.1	511.980698458182	1135.35298286516	1230.1162939549	1360.2	1845.1896472892	1548.97439555632	2832.01862194193
A01-0154	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	1/17/22 0:00	1/18/22 0:00	8.8	1/25/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1112654.35	1264993	1188823.675	37064305.5466948	42138950.938744	39601628.2427194	464708.88792	682661.788036372	16534064.2426398	21377499.6012728	380885.03541	838500.144584003	13280547.1156434	27233649.4880511	297061.1829	999183.108397956	10027029.9886469	33144595.7945417
E02-0059	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	3/18/22 8:00	3/19/22 8:00	0.115	3/25/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1253	2925.267052	2089.133526	545.45865395	1273.4335424008	909.446098175401	4787.0920316	10394.495734395	2767.21899791504	6055.46974398191	4327.6124567	6647.70497312153	2508.00570502951	3911.84029498504	3868.1328818	5365.06832906709	2248.79241214397	3392.68765693481
K01-0038	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	2/17/22 6:22	2/18/22 6:45	10.137	2/23/22	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	144589.6107	23572.4216	84081.01615	5548293.92367774	904537.489910053	3226415.70679389	191073.3701	72257.1009216529	4974922.35125448	1179561.99072722	129604.613363	53704.6032678615	3398047.4140238	1518575.77056634	68135.856626	83911.5898075869	1821172.47679311	2677882.75617913
H01-0012	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	10/9/21 8:00	10/10/21 8:00	NA	10/15/21	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64822.8547	12951.13131	38886.993005	NA	NA	NA	105939.052054	267995.073554552	NA	NA	84358.455725	221120.783265608	NA	NA	62777.859396	176485.300574139	NA	NA
A04-0024	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	2/25/22 8:00	2/26/22 8:00	1.579	3/1/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	36269.29946	36269.29946	36269.29946	216787.492643959	216787.492643959	216787.492643959	154506.614516	306181.844185893	411297.098209539	701385.320613866	144763.578933	253840.133690785	387594.582564657	569548.047044866	135020.54335	212598.03290142	363892.066919775	469934.659027351
A04-0004	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	1/28/22 9:00	1/29/22 9:00	0.594	2/1/22	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	818138.3228	701702.857	759920.5899	1839611.45917515	1577802.40907832	1708706.93412674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N03-0034	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	2/22/22 7:35	2/23/22 7:30	0.68632	3/9/22	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	62856.43592	98816.7657	80836.60081	163301.183393757	256726.213342603	210013.69836818	75288.570822	98625.3703657129	176964.023931253	201726.614293945	70506.536993	83683.9731797998	165893.840336344	174954.049766892	65724.503164	79453.0036333734	154823.656741435	179295.660896875
A02-0455	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	4/13/22 9:00	4/14/22 9:00	NA	4/18/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	112430.6448	107194.6165	109812.63065	NA	NA	NA	153585.958954	359442.332035199	NA	NA	147457.0117	359403.554751787	NA	NA	141328.064446	360018.178726599	NA	NA
D01-0009	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	2/16/22 7:40	2/17/22 7:40	1.28	2/18/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2578	2502	2540	12491.2473344	12123.0026496	12307.124992	151208.46905	304731.968217241	780482.621674943	1633808.51760284	98110.958567	166315.156198085	566006.196833776	1118125.63985587	45013.448084	63406.7481936014	351529.771992609	619964.477263676
A02-0405	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	3/16/22 9:00	3/18/22 9:00	NA	3/18/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1615	1365	1490	NA	NA	NA	12263.5498004	39346.5970010889	NA	NA	10907.0271834	34674.2418553728	NA	NA	9550.5045664	30018.5449559501	NA	NA
A02-0384	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	3/5/22 9:00	3/7/22 9:00	NA	3/7/22	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2614.338244	7843.504446	5228.921345	NA	NA	NA	12025.8126992	25683.7120015779	NA	NA	11431.5129113	20054.5196242824	NA	NA	10837.2131234	15466.8381012476	NA	NA
A03-0146	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	1/24/22 6:00	1/24/22 14:00	NA	1/25/22	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	4856.23844	4856.23844	4856.23844	NA	NA	NA	12174.8083928	26255.2660218356	NA	NA	19702.4775184	41568.7865954053	NA	NA	27230.146644	61676.5007137846	NA	NA
A02-0247	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	12/4/21 9:00	12/6/21 9:00	NA	12/6/21	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	152541.292	137262.1626	144901.7273	NA	NA	NA	40711.6073674	117824.628633242	NA	NA	38407.637255	111527.356417119	NA	NA	36103.6671426	105357.929226965	NA	NA
A02-0341	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	2/9/22 9:00	2/11/22 9:00	NA	2/14/22	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2836	1611	2223.5	NA	NA	NA	22844.652099	57018.1976692693	NA	NA	19398.8063045	46775.9435165866	NA	NA	15952.96051	40963.4551523717	NA	NA
E02-0025	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	12/20/21 8:00	12/21/21 8:00	0.119	12/29/21	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2558.793942	5117.743956	3838.268949	1152.64401694236	2305.35833866935	1729.00117780586	11023.1842218	29768.153607645	4458.81312125766	12065.46476848	9207.2669044	24762.4492096823	3745.67870515837	10024.134649311	7391.349587	19954.3795522609	3032.54428905908	8074.72193184549
M03-0024	not institution specific	wwtp	WWTP	WWTP	56072	ManningtonWWTP-01	3/1/22 11:00	3/2/22 11:00	0.243	3/9/22	24-hr time-weighted composite	Mannington	26582	NA	-80.32371	39.51814	1091	Marion	0.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	45637.76605	22812.67203	34225.21904	41980.1104039493	20984.341989467	31482.2261967082	23436.985422	33463.2334814239	23033.0453413304	29763.6706286589	20515.57022	33637.5510357007	20368.4885798876	31413.5716323105	17594.155018	38079.2428067705	17703.9318184449	36930.6793788257
E02-0102	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	4/4/22 8:00	4/5/22 8:00	0.154	4/8/22	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23658.91255	29575.7312	26617.321875	13792.0373600079	17241.265370836	15516.6513654219	21702.623898	11939.4243539633	12184.1963114014	5540.85194279369	21202.971922	9513.71084393935	12292.1329129056	7205.37874958399	20703.319946	15371.9020461989	12400.0695144097	12348.7570352872
C01-0122	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	2/6/22 7:00	2/7/22 7:00	15.66	2/8/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	145604.4844	109899.4486	127751.9665	8631364.03244218	6514786.62721234	7573075.32982726	183490.4581	83711.0468466443	6952498.54854833	3540649.6804938	181406.48635	104000.807021181	6757895.54696196	3175750.87453748	179322.5146	138834.624597943	6563292.54537559	3596595.76694351
A03-0185	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	1/19/22 6:00	1/19/22 14:00	NA	1/20/22	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	889	935	912	NA	NA	NA	264819.6264124	1078760.67771353	NA	NA	150064.9417562	527336.932517861	NA	NA	35310.2571	59626.054561788	NA	NA
A1092	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	7/14/21 0:00	7/14/21 23:55	9.954	7/30/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1329	191	760	50076.68164506	7196.87448774	28636.7780664	3734.7	6157.37939642044	130367.460758419	201672.650167161	3242.475	4794.81949400079	114884.742636296	161777.410977621	2750.25	4232.68078332544	99402.024514172	153802.92359095
D01-0038	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	4/12/22 7:25	4/13/22 7:25	1.24	4/18/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52449.48752	58624.33299	55536.910255	246193.090045823	275177.249066158	260685.169555991	46365.287518	47877.8542219327	223470.127666455	232393.268899385	43854.548054	53251.4027323274	211306.235613593	258285.597454962	41343.80859	62460.2520890289	199142.343560732	302806.397890189
A02-0410	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	3/19/22 9:00	3/21/22 9:00	NA	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1048	1333	1190.5	NA	NA	NA	2067.5484574	1314.06040610717	NA	NA	1676.0484574	1329.70756624619	NA	NA	1284.5484574	1782.61402835234	NA	NA
A02-0488	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	5/2/22 9:00	5/3/22 1:09	NA	5/4/22	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	26509.65728	23857.93604	25183.79666	NA	NA	NA	14063.8900716	22568.5223128149	NA	NA	14267.4311293	20665.5848409461	NA	NA	14470.972187	19960.8482534726	NA	NA
J01-0027	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	4/12/22 7:30	4/13/22 7:30	0.236	4/20/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	263	2486	1374.5	234.95282788	2220.88490536	1227.91886662	1283.2228416	1918.38931181222	1652.69110673794	2546.67552929975	1822.1114208	1019.23641753025	2335.73690844097	1973.47502789931	2361	846.362975997793	3018.782710144	2080.44780178344
G01-0087	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/30/22 9:00	1/31/22 8:00	0.737	2/3/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	304430.9843	301493.1965	302962.0904	849315.920009669	841119.941029779	845217.930519724	466267.22004	323474.281175585	1529535.01821273	1075250.69747024	448220.98805	323925.142534021	1466490.45899878	1051543.77924111	430174.75606	333108.739832515	1403445.89978484	1059202.57774546
B01-0058	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	11/11/21 7:00	11/12/21 7:00	NA	11/16/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	50953.98903	45287.30243	48120.64573	NA	NA	NA	16042.182828	38865.4785932821	454167.906361704	608014.07288832	15637.552957	37326.8650900125	447126.293645963	301911.448404494	15232.923086	36017.3087110341	440084.680930221	11853.9123305857
G01-0101	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	4/4/22 9:00	4/5/22 8:00	0.925	4/7/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3469.085963	10408.11947	6938.6027165	12147.0192430598	36444.0745587128	24295.5469008863	39801.9781162	105969.232467072	146353.582188781	360749.814475212	30040.7834471	64982.0629686366	112703.580967778	224003.3826446	20279.588778	28101.281869554	79053.5797467743	111660.500839789
D01-0028	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	4/6/22 7:35	4/7/22 7:35	1.3	4/8/22	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	49286.21851	26689.50845	37987.86348	242539.107732921	131339.951836229	186939.529784575	29147.5124016	56116.7006980269	142487.184273447	274913.83778181	27785.766702	60433.7892718265	135772.062102154	295592.209177881	26424.0210024	67120.9933107128	129056.93993086	327985.629873479
J01-0043	not institution specific	wwtp	WWTP	WWTP	33432	AlpineLakeWWTP-01	5/5/22 7:30	5/6/22 7:30	0.167	5/11/22	24-hr time-weighted composite	Alpine Lake	26764	NA	-79.50179	39.45709	700	Preston	0.15	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2297	311	1304	1452.07949059	196.60283917	824.34116488	2047.6677212	1689.19398583206	1410.04788134309	1307.22336359729	2777.2754736	4255.00271143002	1869.27491346168	3628.24292786961	3506.883226	7738.84330011394	2328.50194558026	6439.91641512354
G01-0081	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/24/22 9:00	1/25/22 8:00	1.03	1/27/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	444429.363	363835.7574	404132.5602	1732817.77564365	1418585.53985212	1575701.65774788	650227.6987	409116.963001846	2387710.34999193	1128549.9708163	595082.54118	402512.809162008	2182928.74419004	1068616.10049841	539937.38366	508264.52820912	1978147.13838815	1536808.91892599
A03-0121	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	1/10/22 6:00	1/10/22 14:00	NA	1/11/22	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	6208.69006	34159.18507	20183.937565	NA	NA	NA	28714.7166036	101424.252040586	NA	NA	29659.0180118	84517.9757175574	NA	NA	30603.31942	69830.9609184317	NA	NA
G01-0133	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	3/15/22 9:00	3/16/22 8:00	0.955	3/17/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	91133.57753	132623.536	111878.556765	329453.947710535	479442.908736321	404448.428223428	41177.901328	56219.4645008785	156454.374744416	198751.060273103	37934.1860416	77444.6011168764	142628.211784697	275705.311422301	34690.4707552	103834.561541477	128802.048824977	374822.398567271
A02-0195	higher ed dorm	upstream	Sewer Network	Dormitory	105612	OaklandE-02	10/27/21 11:38	10/29/21 11:38	NA	10/29/21	48-hr time-weighted composite	WVU Oakland Hall	26505	Isolates WVU Oakland Hall.	-79.9622118	39.6511596	862	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	8465.249725	8465.249725	8465.249725	NA	NA	NA	24712.5347096	65004.8847296673	NA	NA	28208.9957613	78874.3644012749	NA	NA	31705.456813	93223.1300659751	NA	NA
H01-0084	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/7/21 8:00	12/8/21 8:00	1.6	12/10/21	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	14705.02267	7351.866346	11028.444508	89063.2637843915	44527.725415699	66795.4946000452	46769.443506	73095.5601689312	246380.000513789	304323.028153747	42375.5147656	63648.3324279895	218255.196411372	260246.78928901	37981.5860252	57373.1495066672	190130.392308955	237481.197532982
P01-0065	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	4/5/22 9:00	4/6/22 9:00	0.377	4/14/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	628	1316	972	896.21852996	1878.06303412	1387.14078204	4008.991979	6378.51034857289	3202.40614930609	4499.13955723657	4119.2045207	6606.69522609542	3307.9348342663	4614.89977348542	4229.4170624	7452.91728671462	3413.46351922651	5349.94979441052
A01-0226	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	4/13/22 0:00	4/13/22 11:59	10.8	4/14/22	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	56683.12356	59384.23119	58033.677375	2317343.7177568	2427771.55596053	2372557.63685867	34169.750758	23426.8926686899	1649886.84077393	808179.942327346	35581.547275	26719.5357683076	1701142.60853436	905386.206408687	36993.343792	34228.2795253153	1752398.37629479	1341350.54686119
G01-0086	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	1/2/22 9:00	1/3/22 8:00	2.21	1/6/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7243.651254	1332	4287.825627	60598.6196644232	11143.1871252	35870.9033948116	25163.0146428	47356.9288235348	97225.4149660472	135766.346226018	26417.1526084	53362.8872706874	97877.5500958024	161922.994905403	27671.290574	59456.4132896084	98529.6852255577	189915.553125108
B01-0014	not institution specific	wwtp	WWTP	WWTP	178124	CharlestonWWTP-01	10/3/21 7:00	10/4/21 7:00	NA	10/6/21	24-hr flow-weighted composite	Charleston	25312	NA	-81.67768	38.37287	50000	Kanawha	14	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	71425.01563	39094.63793	55259.82678	NA	NA	NA	67461.51063	42774.1002638036	NA	NA	53587.262423	18832.038542261	NA	NA	39713.014216	27370.7313756214	NA	NA
A02-0009	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	8/12/21 9:55	8/13/21 9:55	NA	8/13/21	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	52317.69228	49699.20111	51008.446695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C01-0103	not institution specific	wwtp	WWTP	WWTP	41411	WheelingWWTP-01	1/10/22 7:00	1/11/22 7:00	12.749	1/19/22	24-hr flow-weighted composite	Wheeling	26003	NA	-80.72757	40.05588	50000	Ohio	10	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	198800.2038	165133.8762	181967.04	9594136.02291915	7969392.58597828	8781764.30444871	78410.795264	128049.49962403	3897717.04917746	5930468.37679224	61010.2184363	126647.173270952	3004760.3484234	5987747.31565062	43609.6416086	125962.375968502	2111803.64766934	6054262.26203231
G01-0049	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/25/21 9:00	12/26/21 8:00	0.831	1/6/22	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	35260.71321	8812.398221	22036.5557155	110918.769061973	27720.9470306469	69319.85804631	92389.012088	141270.791141211	218060.461386117	320339.374793212	90513.5252311	161264.83135804	209924.131488759	367559.279537137	88638.0383742	183571.990569036	201787.8015914	422048.30864809
S01-0049	not institution specific	wwtp	WWTP	WWTP	21939	FollansbeeWWTP-01	3/10/22 7:00	3/11/22 7:00	0.811	3/16/22	24-hr time-weighted composite	Follansbee	26037		-80.59829	40.3258	6468	Brooke	1.6	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12767.27334	9575.089775	11171.1815575	39195.1143450892	29395.2145145832	34295.1644298362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L01-0073	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	3/11/22 9:00	3/12/22 9:00	0.34	3/16/22	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12002.79599	16004.49242	14003.644205	15448.071349292	20598.4123215413	18023.2418354167	22882.4139696	39372.5640936717	24265.3426139345	35475.3577333341	23860.4856408	42295.1669837568	25090.1007695601	38828.7714871952	24838.557312	45363.4994604841	25914.8589251857	42450.428192537
H01-0130	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	2/16/22 8:00	2/17/22 8:00	1.9	2/18/22	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	53316.07886	79999.57591	66657.827385	383464.114347122	575379.269826399	479421.69208676	29435.5108724	35531.6766514515	229668.83384504	247477.840461086	29478.4462976	45221.4099378043	221490.55110476	316317.151007524	29521.3817228	58215.1974260117	213312.268364479	416188.624524569
A03-0227	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	3/7/22 6:00	3/7/22 14:00	NA	3/7/22	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1362	1358	1360	NA	NA	NA	14018.78325	54146.9519624275	NA	NA	14026.98325	54133.5995795188	NA	NA	14035.18325	54129.3433500807	NA	NA
P01-0034	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	3/22/22 11:04	3/23/22 11:04	0.334	3/31/22	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2791.233351	837	1814.1166755	3529.03152149578	1058.24164878	2293.63658513789	1920.5875698	2853.86885641481	1855.92917915789	2879.22530806398	2345.9644716	3429.99982985494	2174.36160774374	3034.31301549869	2771.3413734	4883.57087040458	2492.79403632959	4336.44168373488
A01-0050	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	9/27/21 0:00	9/27/21 23:55	7.004	10/1/21	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	51619.2168	56317.21377	53968.215285	1368580.89586608	1493138.94421638	1430859.92004123	223208.732294	342509.080524893	6379887.18566357	8738776.69215105	185381.133592	296537.688657682	5228494.82840071	7254190.57984153	147553.53489	268614.80200104	4077102.47113785	6655687.67919204
A0246	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/8/20 0:00	11/8/20 23:59	6.575	11/13/20	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	119184	49296	84240	2966379.008268	1226931.631692	2096655.31998	33352.8	88438.9675364069	836969.077628712	2193396.9094002	27652.8	58425.7393520595	697721.525075989	1444777.69865329	21952.8	28984.683971083	558473.972523266	714190.218026691
