Sample ID	type	category	group	level	county_population	Location	Sample Composite Start	Sample Composite End	Sample Flow (MGD)	collection_scheme	location_common_name	location_zipcode	location_info	longitude	latitude	population_served	counties_served	capacity_mgd	Status: WaTCH	status	responsible_lab	responsible_lab_abbrev	n1	n2	n1n2	n1.load	n2.load	n1n2.load	n1.day5.mean	n1.day5.ci	n1.load.day5.mean	n1.load.day5.ci	n1n2.day5.mean	n1n2.day5.ci	n1n2.load.day5.mean	n1n2.load.day5.ci	n2.day5.mean	n2.day5.ci	n2.load.day5.mean	n2.load.day5.ci
A02-0378	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	03/02/2022 09:00 AM	03/04/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	3693.480017	1604	2648.7400085	NA	NA	NA	14233.6273	26179.9692868465	NA	NA	14611.4879763	29062.7698355847	NA	NA	14989.3486526	31988.8641899698	NA	NA
G01-0140	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/26/2022 09:00 AM	03/27/2022 08:00 AM	0.933	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	85023.3305990695	113402.820825577	99213.0757123232	300284.338768861	400514.668458597	350399.503613729	63509.9051611423	183141.962679563	249168.469883363	747350.79095604	53242.0101080917	135272.70331879	204241.230166911	543113.513052742	42974.1150550411	101958.38563874	159313.990450459	388074.423141067
A03-0253	k12	upstream	Sewer Network	K-12 School	105612	MorgantownHS-01	03/09/2022 06:00 AM	03/09/2022 02:00 PM	NA	8-hr time-weighted composite	Morgantown High	26501		-79.95736	39.62542	1851	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2016	2699	2357.5	NA	NA	NA	7571.57553	16888.5318069633	NA	NA	7245.1187925	13573.5258859451	NA	NA	6918.662055	10587.4644471163	NA	NA
A0047	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/23/2020 12:00 PM	12/23/2020 11:59 AM	9.563	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	53163	79761	66462	1924493.99875029	2887338.29607663	2405916.14741346	51359.88	32474.2076509571	2181372.20752729	1431343.87042817	49288.32	38508.1707093945	2063607.95434205	1495190.13962308	47216.76	58536.8477444163	1945843.70115681	2260360.59353569
A02-0495	higher ed dorm	upstream	Sewer Network	Dormitory	105612	HonorsSummit-01 (MUB)	05/04/2022 09:00 AM	05/06/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Honors & Summit	26505	Isolates WVU Honors and Summit Halls (confirmed by dye test).	-79.9567626	39.6378753	874	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	16678.6439158022	23351.9622310996	20015.3030734509	NA	NA	NA	363574.667782523	987119.471264023	NA	NA	377600.628313143	1023751.91292816	NA	NA	391626.588843763	1060425.50222982	NA	NA
A03-0143	k12	upstream	Sewer Network	K-12 School	105612	SuncrestES-01	12/13/2021 06:00 AM	12/13/2021 02:00 PM	NA	8-hr time-weighted composite	Suncrest Elementary	26505		-79.97825	39.67137	515	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	81100.29504	102468.5816	91784.43832	NA	NA	NA	17169.8798294	65827.3866106572	NA	NA	19629.718467	74286.2633795357	NA	NA	22089.5571046	82753.016925866	NA	NA
L01-0033	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	02/13/2022 09:10 AM	02/14/2022 09:10 AM	0.28	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	388321.4217	482771.9271	435546.6744	411587.622016871	511697.110557811	461642.366287341	195899.958	218476.900317564	235282.637580667	213080.542917097	203519.284454	260278.426945074	243492.985251199	259459.214766336	211138.610908	308466.196380319	251703.33292173	316109.713509776
H01-0137	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/22/2022 08:00 AM	02/23/2022 08:00 AM	2.7	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2719.159587	8158.007758	5438.5836725	27791.4615090093	83379.7911974691	55585.6263532392	4192.1566778	5790.36417872745	41259.7943595678	39605.9233482939	4624.9595681	5614.84058895828	45725.3636695189	44312.5579444423	5057.7624584	6938.3054243957	50190.9329794699	64108.8807036262
A02-0089	not institution specific	upstream	Sewer Network	Mixed	105612	NorthHighSt-02 (MUB)	09/06/2021 08:48 AM	09/08/2021 08:48 AM	NA	48-hr time-weighted composite	North High Street	26505	Captures a mixture of WVU campus and off-campus residential buildings, including Greek housing.	-79.9532029	39.6331164	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	159326.4133	72456.13337	115891.273335	NA	NA	NA	252842.4299306	666207.580250932	NA	NA	252373.3155883	693169.668952114	NA	NA	251904.201246	722396.698486763	NA	NA
L01-0104	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	05/06/2022 09:00 AM	05/07/2022 09:00 AM	0.451	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	25585.2071195841	25585.2071195841	25585.2071195841	43679.5749960277	43679.5749960277	43679.5749960277	110915.514372289	259902.706072285	102626.872042792	198634.058317906	106236.331808846	261287.598606297	97871.4059635023	200463.795073643	101557.149245404	262845.063357985	93115.9398842124	202545.742899
A03-0165	k12	upstream	Sewer Network	K-12 School	105612	NorthES-01	01/05/2022 06:00 AM	01/05/2022 02:00 PM	NA	8-hr time-weighted composite	North Elementary	26505	NA	-79.95674	39.66064	688	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1312671.525	10615.94876	661643.73688	NA	NA	NA	269122.923914	1074516.73020072	NA	NA	138310.1525661	539024.210838865	NA	NA	7497.3812182	13685.614848375	NA	NA
A01-0215	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	03/30/2022 12:00 AM	03/31/2022 12:00 AM	9.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	131279.558390379	118453.678786755	124866.618588567	4621606.66407668	4170080.38401038	4395843.52404353	65404.7442823649	69598.9496130753	2275711.00368406	2499254.23433089	63296.6178283096	63909.097547921	2197601.24314786	2290078.80546372	61188.4913742543	60213.0799868484	2119491.48261167	2149343.83397805
A02-0010	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	08/14/2021 09:00 AM	08/16/2021 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	1158	957	1057.5	NA	NA	NA	8325.6	26629.8437784869	NA	NA	7753.197486	25024.1081076615	NA	NA	7180.794972	23481.7076773095	NA	NA
N03-0043	not institution specific	wwtp	WWTP	WWTP	67256	SalemWWTP-01	02/28/2022 07:30 AM	03/01/2022 07:30 AM	0.75394	24-hr time-weighted composite	Salem	26426		-80.54515	39.28597	1853	Harrison	0.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	138847.8528	156236.2218	147542.0373	396267.886289579	445893.804809027	421080.845549303	159185.20762	255677.509974036	421440.645075616	653654.128094087	168525.905868	272436.175084547	447185.130796748	697591.318995832	177866.604116	289308.50127932	472929.61651788	741827.18691501
A03-0259	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	03/23/2022 06:00 AM	03/23/2022 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2745.70174980909	2745.70174980909	2745.70174980909	NA	NA	NA	1575.54034996182	1436.75700351033	NA	NA	1560.64034996182	1393.98608229539	NA	NA	1545.74034996182	2131.08272866291	NA	NA
A01-0138	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	12/28/2021 12:00 AM	12/29/2021 12:00 AM	16.3	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	18102.08928	28967.0945	23534.59189	1116938.4254369	1787332.96581729	1452135.6956271	18282.4544164	20094.9734322631	712638.144636263	631329.164224504	20419.4279481	17599.4710420502	835327.353040005	745647.987954887	22556.4014798	16632.7650802862	958016.561443747	931950.965778394
L01-0082	not institution specific	wwtp	WWTP	WWTP	8448	WestUnionWWTP-01	04/05/2022 09:00 AM	04/06/2022 09:00 AM	0.309	24-hr time-weighted composite	West Union	26456	NA	-80.77899	39.29906	564	Doddridge	0.2	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	41454.3870091437	41454.3870091437	41454.3870091437	48488.8519986393	48488.8519986393	48488.8519986393	18630.0345469355	33521.3986590708	18133.7201741314	40809.9601115056	19730.4842614613	32956.6638121284	19092.2695834344	40122.0859952889	20830.9339759871	32466.0111854719	20050.8189927374	39456.7057125136
D01-0054	not institution specific	wwtp	WWTP	WWTP	57146	CharlesTownWWTP-01	03/01/2022 07:45 AM	03/02/2022 07:45 AM	1.27	24-hr flow-weighted composite	Charles Town	25414		-77.85589	39.27924	17000	Jefferson	2.25	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	71796.13397	37443.51	54619.821985	345157.81043405	180008.577230157	262583.193832103	185662.633994	208549.829732406	911020.870237046	1031306.10298847	152772.318141	198685.501128786	750307.027152076	982809.669952243	119882.002288	207007.382306493	589593.184067105	1023604.18627585
A03-0251	k12	upstream	Sewer Network	K-12 School	105612	MountainviewES-01	03/09/2022 06:00 AM	03/09/2022 02:00 PM	NA	8-hr time-weighted composite	Mountainview Elementary	26501		-79.94331	39.61036	726	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	608	2653	1630.5	NA	NA	NA	14517.827366	53640.6818532089	NA	NA	14850.1659335	53329.4527587628	NA	NA	15182.504501	53059.6199701909	NA	NA
A01-0235	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	04/24/2022 12:00 AM	04/24/2022 11:59 PM	8.8	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	62226.2529283762	43069.8687583208	52648.0608433485	2072856.54485892	1434726.58468863	1753791.56477377	55243.9702302218	31283.6475369698	2141652.11266573	684524.530878001	50958.8069692254	22620.4851341446	1997207.09273728	455083.155544246	46673.643708229	15376.5320322298	1852762.07280884	442586.9137909
A0102	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	11/03/2020 12:00 AM	11/03/2020 11:59 PM	6.967	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	12933.6	21562.8	17248.2	341097.205132392	568674.677957316	454885.941544854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
H01-0116	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/01/2022 08:00 AM	02/02/2022 08:00 AM	NA	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	738908.6294	752976.3079	745942.46865	NA	NA	NA	471418.65312	530100.85237322	3091018.68513942	3418752.07473026	485999.53562	525237.536321658	3201586.87861993	3340229.09051265	500580.41812	520521.318412336	3312155.07210043	3277594.99324466
A02-0275	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	12/18/2021 09:00 AM	12/20/2021 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	38276.92933	29440.68834	33858.808835	NA	NA	NA	28081.460348	79577.2119733565	NA	NA	24601.858843	68365.2081358268	NA	NA	21122.257338	57163.1944891281	NA	NA
E01-0072	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	03/01/2022 08:15 AM	03/02/2022 08:15 AM	3.562	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	37576.66938	35070.51252	36323.59095	506669.922334451	472877.829459663	489773.875897057	57423.8250154	124972.060116035	1122972.25411373	2560250.2501656	55285.6789884	114522.032142261	1078225.96199468	2354831.98786622	53147.5329614	104155.893746963	1033479.66987562	2150879.45074789
I01-0008	not institution specific	wwtp	WWTP	WWTP	17884	WarmSpringsWWTP-01	11/17/2021 08:00 AM	11/18/2021 08:00 AM	0.512	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	23475.04813	26410.35575	24942.70194	45497.6931541931	51186.700676919	48342.196915556	7219.0054722	16945.824601154	24243.7882651165	956672.037106462	7696.0302332	17924.0109050549	26307.246960288	991828.116821931	8173.0549942	18942.5747761544	28370.7056554595	1026984.1965374
H01-0133	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	02/18/2022 08:00 AM	02/19/2022 08:00 AM	4.3	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2667	2414	2540.5	43411.460421	39293.312882	41352.3866515	32503.593858	39273.0029949801	268353.488417477	449473.962196143	34378.067388	45419.8276381135	276602.090639245	453127.67917489	36252.540918	53671.9420835543	284850.692861012	477086.436034205
H01-0053	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/25/2021 08:00 AM	12/26/2021 08:00 AM	2.6	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	13205.13116	10563.77219	11884.451675	129965.772415377	103969.343102945	116967.557759161	18318.940002	25921.8875832049	90276.3741104357	90511.2864760064	22377.959812	30373.3130970029	98638.5827948405	95943.7641062107	26436.979622	37538.0539614769	107000.791479245	107691.424405837
H01-0083	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	12/05/2021 08:00 AM	12/06/2021 08:00 AM	1.4	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	44741.68047	37281.41695	41011.54871	237111.84653512	197575.627951379	217343.73724325	79830.82128	110624.950073329	291811.36120569	281125.028323834	111247.975833	243100.036744217	289850.783045794	260405.966945068	142665.130386	386241.916199844	287890.204885898	279220.65380646
P01-0040	not institution specific	wwtp	WWTP	WWTP	7482	StMarysWWTP-01	03/18/2022 10:00 AM	03/19/2022 10:00 AM	0.261	24-hr time-weighted composite	Saint Marys	26170		-81.20511	39.39125	2892	Pleasants	0.525	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	2241	2843	2542	2214.09009441	2808.86128443	2511.47568942	21282.8172606215	80191.4789116793	25012.1572671953	95983.2037183244	23279.6454945214	84159.0218313318	27191.8077045338	100913.286991151	25276.4737284213	88135.2470652829	29371.4581418723	105849.457068593
A02-0406	higher ed dorm	upstream	Sewer Network	Dormitory	105612	CollegePark-02	03/21/2022 09:00 AM	03/23/2022 09:00 AM	NA	48-hr time-weighted composite	College Park	26505	Isolates all of College Park Apartments.	-79.9458019	39.6362083	567	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	817	3169.25120539963	1993.12560269982	NA	NA	NA	3285.0171922	5514.33519407153	NA	NA	2767.87238053996	1986.86511600547	NA	NA	2250.72756887993	1707.84978047925	NA	NA
O01-0070	not institution specific	wwtp	WWTP	WWTP	16695	GraftonWWTP-01	05/02/2022 06:10 AM	05/03/2022 06:10 AM	1.82	24-hr flow-weighted composite	Grafton	26354	NA	-80.01837	39.33877	6071	Taylor	2.3	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	53749.357536435	56580.1846235989	55164.771080017	370303.307031833	389806.137950352	380054.722491093	13691.3439124718	41494.9128697204	96540.7355360386	283705.69238664	15412.2993557662	41490.5493871457	109362.34235074	282813.278756616	17133.2547990605	41645.9282344966	122183.949165442	283131.965485062
E01-0007	not institution specific	wwtp	WWTP	WWTP	58758	PrincetonWWTP-01	11/09/2021 07:50 AM	11/10/2021 07:50 AM	NA	24-hr time-weighted composite	Princeton	24740	NA	-81.07993	37.38036	36000	Mercer	4.9	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	32947.63178	26354.63089	29651.131335	NA	NA	NA	40254.4132178	46062.1147872012	NA	NA	42852.2099409	46311.747869737	NA	NA	45450.006664	47478.2512066618	NA	NA
A01-0041	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	09/18/2021 12:00 AM	09/18/2021 11:55 PM	7.348	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	111111.2869	59078.40401	85094.845455	3090581.85404626	1643277.19076503	2366929.52240565	155653.69452	119076.678351841	4603681.29194496	3624957.43642996	147739.031313	135628.183135652	4377042.32683479	4108206.48221284	139824.368106	153338.536954121	4150403.36172462	4618162.4047151
G01-0086	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	01/02/2022 09:00 AM	01/03/2022 08:00 AM	2.21	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7243.651254	1706	4474.825627	60598.6196644232	14271.9799066	37435.2997855116	25034.0146428	47622.1942616201	95797.0851377973	139012.936949692	26436.4526084	53332.7496936984	97990.0203050174	161828.680673477	27838.890574	59142.5341163285	100182.955472238	186804.899277658
E02-0104	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	04/06/2022 08:00 AM	04/07/2022 08:00 AM	0.141	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	7535.60230135919	7535.60230135919	7535.60230135919	4022.07354736992	4022.07354736992	4022.07354736992	17726.9828394055	17933.6880594242	10357.3487371484	9510.13031594988	19475.7040254772	14598.369213804	11656.7513643702	9352.05214085772	21224.4252115488	16396.5445513618	12956.1539915921	12231.6468379542
A01-0166	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	01/31/2022 12:00 AM	02/01/2022 12:00 AM	8.2	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	548522.383	548522.383	548522.383	17026333.3334226	17026333.3334226	17026333.3334226	2411446.31048	8096613.66711371	79685063.8404216	270358047.485587	2403554.511	8065394.68317963	79419103.9115538	269318711.522935	2395662.71152	8034331.7210033	79153143.982686	268284156.657015
R01-0001	not institution specific	wwtp	WWTP	WWTP	28695	HuttonsvilleWWTP-01	05/04/2022 09:00 AM	05/05/2022 09:00 AM	0.145	24-hr time-weighted composite	Huttonsville	26273		-79.97895	38.71288	2101	Randolph	0.41	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	251	2743	1497	137.76999695	1505.59004635	821.68002165	1158.4	1973.28475521315	783.324733366	1342.64209425136	1618.21872432381	1488.76086851185	1121.42726389777	1429.49679792565	2078.03744864762	1925.27951284035	1459.52979442953	1856.59356213579
A02-0283	not institution specific	upstream	Sewer Network	Campus	105612	Evansdale-01	01/12/2022 09:00 AM	01/14/2022 09:00 AM	NA	48-hr time-weighted composite	WVU Evansdale	26505	Captures all of the WVU Evansdale campus, including residential and academic buildings.	-79.9721575	39.6500969	-1	Monongalia	-1	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	64204.48624	18334.10639	41269.296315	NA	NA	NA	35338.006908	90517.1307456317	NA	NA	30813.0083245	82000.168646409	NA	NA	26288.009741	77537.2071648354	NA	NA
I01-0002	not institution specific	wwtp	WWTP	WWTP	17884	WarmSpringsWWTP-01	10/25/2021 07:00 AM	10/26/2021 07:00 AM	NA	24-hr flow-weighted composite	Warm Springs	25411		-78.22662	39.62802	3255	Morgan	1.8	Complete	paused	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5707.979612	3805.175349	4756.5774805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A04-0038	not institution specific	wwtp	WWTP	WWTP	105612	CheatLakeWWTP-01	03/18/2022 08:00 AM	03/19/2022 08:00 AM	0.626	24-hr time-weighted composite	Cheat Lake	26508	NA	-79.857	39.67712	2000	Monongalia	0.75	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	77429.18998003	83888.0847394468	80658.6373597384	183481.370006483	198786.797578322	191134.083792403	79546.8475967646	68970.0406096454	214531.12825248	179312.929670371	80531.8023562432	72282.0930388179	216993.321204644	187875.878928411	81516.7571157217	75739.7459154732	219455.514156808	196883.697197393
A1051	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	05/18/2021 12:00 AM	05/18/2021 11:55 PM	7.38	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	724	7196.25	3960.125	20225.8998792	201036.78453825	110631.342208725	2873.8	3979.57688431448	100184.08189227	155435.123030017	3411.525	3793.35628753389	117883.762667182	150991.645628146	3949.25	5820.83428676665	135583.443442094	199640.801911966
N02-0052	not institution specific	wwtp	WWTP	WWTP	67256	ClarksburgWWTP-01	04/12/2022 07:00 AM	04/13/2022 07:00 AM	10.43	24-hr flow-weighted composite	Clarksburg	26301		-80.33857	39.27931	26498	Harrison	8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5752.7640927583	8629.44262102245	7191.10335689037	227129.63265516	340706.154629025	283917.893642093	8210.11276356875	6693.02107388116	431627.848480147	543175.118320876	6478.2881041795	3747.59261183216	340228.69566001	342028.703967462	4746.46344479024	7550.28294715478	248829.542839874	434703.204634469
H01-0037	not institution specific	wwtp	WWTP	WWTP	30531	MoundsvilleWWTP-01	11/12/2021 08:00 AM	11/13/2021 08:00 AM	1.4	24-hr flow-weighted composite	Moundsville	26041		-80.75493	39.92986	12000	Marshall	2.34	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	5123.374723	12809.61106	8966.4928915	27151.703474268	67885.4817236884	47518.5925989782	30903.8350066	53020.9210600972	19498.125682134	344499.699973568	31173.1916813	28839.3301180874	93435.8199645639	2066807.37828521	31442.548356	22609.3575416723	167373.514246994	4478114.45654399
E02-0119	not institution specific	wwtp	WWTP	WWTP	58758	AthensWWTP-01	05/03/2022 08:00 AM	05/04/2022 12:00 AM	0.118	24-hr time-weighted composite	Athens	24740	NA	-81.01598	37.42163	2391	Mercer	0.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	22136.0074728727	13833.6355984211	17984.8215356469	9887.67595765067	6179.18593861307	8033.43094813187	24684.0169589877	44580.3815318036	9410.56685357531	15103.084976752	17842.5717033401	26076.9974592124	6852.26238288389	8745.3997868018	11001.1264476925	9793.54460220712	4293.95791219246	3412.55982860526
K01-0024	not institution specific	wwtp	WWTP	WWTP	83518	ParkersburgWWTP-01	01/11/2022 06:33 AM	01/12/2022 06:33 AM	6.937	24-hr flow-weighted composite	Parkersburg	26101		-81.55739	39.28171	48050	Wood	15.5	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	222663.0449	256164.7654	239413.90515	5846995.54980628	6726730.26628035	6286862.90804332	124754.709906	160390.889181463	3261989.60390963	3923762.62405604	127821.208308	168903.568813131	3341388.57013527	4145540.87550412	130887.70671	178207.022653774	3420787.53636091	4390644.18855202
G01-0014	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	12/05/2021 09:00 AM	12/06/2021 08:00 AM	0.534	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	66722.86548	19613.34955	43168.107515	134874.196783689	39646.600123715	87260.3984537022	78641.172674	51386.9028110834	175005.069723178	135891.288791944	74771.802827	56504.0031904533	167312.654313218	147007.130265009	70902.43298	68799.8802012295	159620.238903258	170109.055875556
A01-0077	not institution specific	wwtp	WWTP	WWTP	105612	StarCityWWTP-01	10/31/2021 12:00 AM	10/31/2021 11:55 PM	10.075	24-hr flow-weighted composite	Morgantown Star City	26505	NA	-79.9920554	39.6551745	48328	Monongalia	20.8	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	138088.2382	56767.52001	97427.879105	5266410.02247897	2165000.00455462	3715705.01351679	89268.24206	92710.0030025966	3254734.54043041	3715864.62871204	74019.3428887	81906.3855714055	2709319.55809131	3300510.15396629	58770.4437174	80343.9637758275	2163904.57575221	3222801.36224281
G01-0128	not institution specific	wwtp	WWTP	WWTP	26868	KeyserWWTP-01	03/14/2022 09:00 AM	03/15/2022 08:00 AM	1.071	24-hr time-weighted composite	Keyser	26726	NA	-78.97508	39.44123	8168	Mineral	2.4	Complete	active	Zoonotic Pathogen Monitoring Laboratory at West Virginia University	WVU ZPM	24347.8419631719	33481.9280728698	28914.8850180209	98710.3905214631	135741.565945911	117225.978233687	23788.7929072868	30379.2961778693	93629.6387932192	119498.235115134	16205.4747738945	19609.1939061872	64111.5613701785	79428.2873357388	8622.15664050225	25669.6002831659	34593.4839471378	104431.399125024
